logical_unit_id,reference_id,master_id,order_id,absolute_stage,group_count,gt_tag_match_count,birth_count,ambiguous_group_count,untagged_group_count,diagnostic_only
CAL:00028,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_02|scene0174_03|scene0174_06,scene0174_02-scene0174_03-scene0174_00-scene0174_06-scene0174_01,0,74,0,74,0,29,True
CAL:00028,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_02|scene0174_03|scene0174_06,scene0174_02-scene0174_03-scene0174_00-scene0174_06-scene0174_01,1,53,28,25,0,22,True
CAL:00028,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_02|scene0174_03|scene0174_06,scene0174_02-scene0174_03-scene0174_00-scene0174_06-scene0174_01,2,74,30,44,0,32,True
CAL:00028,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_02|scene0174_03|scene0174_06,scene0174_02-scene0174_03-scene0174_00-scene0174_06-scene0174_01,3,66,9,57,0,52,True
CAL:00028,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_02|scene0174_03|scene0174_06,scene0174_02-scene0174_03-scene0174_00-scene0174_06-scene0174_01,4,63,8,55,0,55,True
CAL:00029,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_03|scene0174_05|scene0174_06,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,0,61,0,61,0,40,True
CAL:00029,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_03|scene0174_05|scene0174_06,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,1,72,14,58,0,27,True
CAL:00029,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_03|scene0174_05|scene0174_06,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,2,67,12,55,0,47,True
CAL:00029,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_03|scene0174_05|scene0174_06,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,3,57,9,48,0,45,True
CAL:00029,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_01|scene0174_03|scene0174_05|scene0174_06,scene0174_03-scene0174_00-scene0174_06-scene0174_01-scene0174_05,4,61,14,47,0,20,True
CAL:00030,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_06,scene0174_04-scene0174_02-scene0174_03-scene0174_00-scene0174_06,0,58,0,58,0,35,True
CAL:00030,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_06,scene0174_04-scene0174_02-scene0174_03-scene0174_00-scene0174_06,1,69,19,50,0,35,True
CAL:00030,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_06,scene0174_04-scene0174_02-scene0174_03-scene0174_00-scene0174_06,2,51,21,30,0,29,True
CAL:00030,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_06,scene0174_04-scene0174_02-scene0174_03-scene0174_00-scene0174_06,3,71,23,48,0,19,True
CAL:00030,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_06,scene0174_04-scene0174_02-scene0174_03-scene0174_00-scene0174_06,4,66,10,56,0,50,True
CAL:00031,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_05,scene0174_05-scene0174_04-scene0174_02-scene0174_03-scene0174_00,0,65,0,65,0,19,True
CAL:00031,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_05,scene0174_05-scene0174_04-scene0174_02-scene0174_03-scene0174_00,1,64,23,41,0,30,True
CAL:00031,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_05,scene0174_05-scene0174_04-scene0174_02-scene0174_03-scene0174_00,2,78,21,57,0,39,True
CAL:00031,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_05,scene0174_05-scene0174_04-scene0174_02-scene0174_03-scene0174_00,3,70,36,34,0,33,True
CAL:00031,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_00|scene0174_02|scene0174_03|scene0174_04|scene0174_05,scene0174_05-scene0174_04-scene0174_02-scene0174_03-scene0174_00,4,81,36,45,0,29,True
CAL:00032,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_01|scene0174_02|scene0174_04|scene0174_05|scene0174_06,scene0174_06-scene0174_01-scene0174_05-scene0174_04-scene0174_02,0,66,0,66,0,39,True
CAL:00032,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_01|scene0174_02|scene0174_04|scene0174_05|scene0174_06,scene0174_06-scene0174_01-scene0174_05-scene0174_04-scene0174_02,1,70,10,60,0,60,True
CAL:00032,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_01|scene0174_02|scene0174_04|scene0174_05|scene0174_06,scene0174_06-scene0174_01-scene0174_05-scene0174_04-scene0174_02,2,63,8,55,0,14,True
CAL:00032,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_01|scene0174_02|scene0174_04|scene0174_05|scene0174_06,scene0174_06-scene0174_01-scene0174_05-scene0174_04-scene0174_02,3,56,35,21,0,21,True
CAL:00032,4acaebba-6c10-2a2a-8650-34c2f160db99,4acaebba-6c10-2a2a-8650-34c2f160db99:scene0174_01|scene0174_02|scene0174_04|scene0174_05|scene0174_06,scene0174_06-scene0174_01-scene0174_05-scene0174_04-scene0174_02,4,74,33,41,0,30,True
