tracker,score_reducer,reference_scene_id,order_id,horizon,sequence_count,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,trajectory_current_slice_AP,trajectory_current_slice_AP50,trajectory_current_slice_AP25,trajectory_current_slice_REC,local_current_AP,local_current_AP50,local_current_AP25,local_current_REC,inference_unit
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,reverse,3,10,0.2044702023267746,0.26373812556266785,0.2844785153865814,0.3472191095352173,0.4374859929084778,0.4833894371986389,0.5409358739852905,0.6877707839012146,0.7463966012001038,0.7408280372619629,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B3,max,137a8158-1db5-2cc0-8003-31c12610471e,reverse,3,12,0.14281943440437317,0.27989381551742554,0.3593817353248596,0.26153022050857544,0.43292295932769775,0.48761045932769775,0.42084696888923645,0.6651970148086548,0.7618131041526794,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
B3,max,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,3,5,0.26148128509521484,0.4304168224334717,0.47332704067230225,0.403774231672287,0.6237161755561829,0.672605037689209,0.43193668127059937,0.6924237012863159,0.7778842449188232,0.6348447203636169,0.46210023760795593,0.702285647392273,0.7861071825027466,0.6348447203636169,reference_scene_id
B3,max,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,3,5,0.16152852773666382,0.23907406628131866,0.523902177810669,0.20493824779987335,0.31111109256744385,0.6000000238418579,0.37975773215293884,0.5901575088500977,0.7768496870994568,0.5209876298904419,0.43646499514579773,0.5996549129486084,0.8403284549713135,0.5209876298904419,reference_scene_id
B3,max,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,3,5,0.08021435141563416,0.11443372070789337,0.27647680044174194,0.2852855324745178,0.4009818136692047,0.559778094291687,0.48674237728118896,0.697904109954834,0.8816519379615784,0.5673124194145203,0.48918405175209045,0.7060542702674866,0.8988305926322937,0.5651194453239441,reference_scene_id
B3,max,ddc73797-765b-241a-9e2c-097c5989baf6,reverse,3,6,0.07221842557191849,0.17335057258605957,0.23670579493045807,0.16335803270339966,0.3295808732509613,0.4355000853538513,0.32513099908828735,0.5715938210487366,0.7011328935623169,0.4830830991268158,0.3428148031234741,0.5776262879371643,0.7006441354751587,0.4830830991268158,reference_scene_id
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,reverse,4,10,0.14896178245544434,0.18512947857379913,0.19249573349952698,0.22700618207454681,0.28333336114883423,0.32719504833221436,0.5408665537834167,0.6951311230659485,0.7462776899337769,0.7370067834854126,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B3,max,137a8158-1db5-2cc0-8003-31c12610471e,reverse,4,12,0.05522525683045387,0.1522676646709442,0.205067977309227,0.15563823282718658,0.29317957162857056,0.32666170597076416,0.39167195558547974,0.6464945673942566,0.7309942841529846,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
B3,max,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,4,5,0.23998087644577026,0.378807008266449,0.4373193383216858,0.35640624165534973,0.5600000023841858,0.6057142615318298,0.42437878251075745,0.6738515496253967,0.770946204662323,0.6348447203636169,0.46210023760795593,0.702285647392273,0.7861071825027466,0.6348447203636169,reference_scene_id
B3,max,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,4,5,0.0930825024843216,0.188703715801239,0.47858020663261414,0.12839506566524506,0.24444444477558136,0.5333333015441895,0.37359851598739624,0.5890067219734192,0.8184568285942078,0.5209876298904419,0.43646499514579773,0.5996549129486084,0.8403284549713135,0.5209876298904419,reference_scene_id
B3,max,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,4,5,0.02662620320916176,0.03532565012574196,0.16859766840934753,0.16474542021751404,0.21726827323436737,0.35164326429367065,0.4950191080570221,0.7179450392723083,0.9065139293670654,0.5738426446914673,0.48918405175209045,0.7060542702674866,0.8988305926322937,0.5651194453239441,reference_scene_id
B3,max,ddc73797-765b-241a-9e2c-097c5989baf6,reverse,4,6,0.029445167630910873,0.06832416355609894,0.1082485020160675,0.09212161600589752,0.19850288331508636,0.2804833948612213,0.3162684142589569,0.5440230369567871,0.6693375706672668,0.4830830991268158,0.3428148031234741,0.5776262879371643,0.7006441354751587,0.4830830991268158,reference_scene_id
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,reverse,5,10,0.13038399815559387,0.16058866679668427,0.1630612462759018,0.18779954314231873,0.22745098173618317,0.25443509221076965,0.5501306056976318,0.6988833546638489,0.7463999390602112,0.7408280372619629,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B3,max,137a8158-1db5-2cc0-8003-31c12610471e,reverse,5,12,0.03273285552859306,0.10555191338062286,0.1492559015750885,0.09943684190511703,0.20484983921051025,0.23808395862579346,0.38614925742149353,0.6447634100914001,0.7313573360443115,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
B3,max,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,5,5,0.18556565046310425,0.2988290786743164,0.30766046047210693,0.28062501549720764,0.46714285016059875,0.4871428310871124,0.4409448206424713,0.6693952083587646,0.7545387744903564,0.6348447203636169,0.46210023760795593,0.702285647392273,0.7861071825027466,0.6348447203636169,reference_scene_id
B3,max,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,5,5,0.07065844535827637,0.16925926506519318,0.4427777826786041,0.08395061641931534,0.2222222238779068,0.4888888895511627,0.38850846886634827,0.5857660174369812,0.8375771641731262,0.5209876298904419,0.43646499514579773,0.5996549129486084,0.8403284549713135,0.5209876298904419,reference_scene_id
B3,max,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,5,5,0.014011136256158352,0.018992865458130836,0.14835721254348755,0.11574074625968933,0.15416666865348816,0.2666666507720947,0.4995220899581909,0.7109934687614441,0.8985965251922607,0.5629264116287231,0.48918405175209045,0.7060542702674866,0.8988305926322937,0.5651194453239441,reference_scene_id
B3,max,ddc73797-765b-241a-9e2c-097c5989baf6,reverse,5,6,0.008652003481984138,0.027862166985869408,0.0495506152510643,0.052345603704452515,0.09277849644422531,0.1698618233203888,0.34830841422080994,0.5973773002624512,0.7232838273048401,0.4830830991268158,0.3428148031234741,0.5776262879371643,0.7006441354751587,0.4830830991268158,reference_scene_id
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,2,10,0.37942901253700256,0.5118396878242493,0.5398931503295898,0.5127279758453369,0.6423838138580322,0.7053467631340027,0.5109285712242126,0.6890313625335693,0.7791000008583069,0.6455222368240356,0.5121320486068726,0.6820292472839355,0.7724541425704956,0.6455222368240356,reference_scene_id
B3,max,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,2,12,0.3282298445701599,0.5375711917877197,0.5650815367698669,0.4357694387435913,0.6543108224868774,0.676506519317627,0.5104379057884216,0.6909571886062622,0.774606466293335,0.5830585956573486,0.5218499302864075,0.6875860691070557,0.7716923952102661,0.5830585956573486,reference_scene_id
B3,max,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,2,5,0.33459410071372986,0.4849330484867096,0.567187488079071,0.4404761791229248,0.6428571343421936,0.7285714149475098,0.5312500596046448,0.8333333134651184,1.0,0.5648148059844971,0.5308642387390137,0.8333333134651184,1.0,0.5648148059844971,reference_scene_id
B3,max,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,2,5,0.40740740299224854,0.5555555820465088,0.7777777910232544,0.40740740299224854,0.5555555820465088,0.7777777910232544,0.5469135642051697,0.7777777910232544,0.9768518805503845,0.5802469253540039,0.5469135642051697,0.7777777910232544,0.9768518805503845,0.5802469253540039,reference_scene_id
B3,max,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,2,5,0.28333336114883423,0.4121527671813965,0.53025883436203,0.37222227454185486,0.6291666626930237,0.6541666984558105,0.3506944477558136,0.4375,0.5625,0.4027777910232544,0.4027777910232544,0.625,0.75,0.4027777910232544,reference_scene_id
B3,max,ddc73797-765b-241a-9e2c-097c5989baf6,sha256_seed45,2,6,0.06328370422124863,0.09243743866682053,0.24739587306976318,0.20330287516117096,0.31199750304222107,0.5454030632972717,0.2520652413368225,0.34327831864356995,0.47662824392318726,0.39844363927841187,0.2940201759338379,0.372346431016922,0.4991859197616577,0.39844363927841187,reference_scene_id
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,3,10,0.20965394377708435,0.2843396067619324,0.30165669322013855,0.3715830445289612,0.46439462900161743,0.5072517991065979,0.5046772956848145,0.6726218461990356,0.7186356782913208,0.7767489552497864,0.526994526386261,0.6850413084030151,0.7361992001533508,0.7767489552497864,reference_scene_id
B3,max,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,3,12,0.165180504322052,0.3724327087402344,0.38559862971305847,0.28388574719429016,0.508380651473999,0.5307765007019043,0.5227133631706238,0.7788095474243164,0.8465114831924438,0.6064261794090271,0.5347914099693298,0.7707216739654541,0.8400074243545532,0.6064261794090271,reference_scene_id
B3,max,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,3,5,0.342438280582428,0.5079861283302307,0.5679687261581421,0.4404761791229248,0.6428571343421936,0.699999988079071,0.6177983283996582,1.0,1.0,0.6820988059043884,0.6177983283996582,1.0,1.0,0.6820988059043884,reference_scene_id
B3,max,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,3,5,0.3086419701576233,0.5555555820465088,0.7777777910232544,0.3086419701576233,0.5555555820465088,0.7777777910232544,0.39178240299224854,0.7239583730697632,0.9739583730697632,0.4722222089767456,0.39178240299224854,0.7239583730697632,0.9739583730697632,0.4722222089767456,reference_scene_id
B3,max,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,3,5,0.28287041187286377,0.4121527671813965,0.5320391654968262,0.37222227454185486,0.6291666626930237,0.6541666984558105,0.48043981194496155,0.5260416269302368,0.5685763955116272,0.5555555820465088,0.48043981194496155,0.5260416269302368,0.5685763955116272,0.5555555820465088,reference_scene_id
B3,max,ddc73797-765b-241a-9e2c-097c5989baf6,sha256_seed45,3,6,0.022578580304980278,0.053471796214580536,0.08451955765485764,0.09189210087060928,0.15496991574764252,0.20892538130283356,0.3728865385055542,0.5895423889160156,0.6586524248123169,0.4834766387939453,0.39620086550712585,0.5903145670890808,0.655419111251831,0.4834766387939453,reference_scene_id
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,4,10,0.12717480957508087,0.16910406947135925,0.1742035448551178,0.22344151139259338,0.2848640978336334,0.33301225304603577,0.5487521290779114,0.6966277956962585,0.7195881009101868,0.7341532707214355,0.5642074942588806,0.6871211528778076,0.7289514541625977,0.7341532707214355,reference_scene_id
B3,max,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,4,12,0.061567265540361404,0.15021759271621704,0.19992855191230774,0.1736508011817932,0.3032817542552948,0.30773526430130005,0.44716036319732666,0.7486969828605652,0.789365828037262,0.6132815480232239,0.47949516773223877,0.7584185600280762,0.7979655265808105,0.6132815480232239,reference_scene_id
B3,max,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,4,5,0.1128472238779068,0.265625,0.2718749940395355,0.1597222238779068,0.3125,0.3857142925262451,0.3273809254169464,0.625,0.8928571343421936,0.4404761791229248,0.3735119104385376,0.6190476417541504,0.8824405074119568,0.4404761791229248,reference_scene_id
B3,max,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,4,5,0.16049382090568542,0.3333333432674408,0.5555555820465088,0.16049382090568542,0.3333333432674408,0.5555555820465088,0.2864583432674408,0.5989583730697632,0.8489583730697632,0.460317462682724,0.2864583432674408,0.5989583730697632,0.8489583730697632,0.460317462682724,reference_scene_id
B3,max,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,4,5,0.1533574014902115,0.2700892686843872,0.3906249701976776,0.2361111342906952,0.3958333432674408,0.4583333432674408,0.48701566457748413,0.7526785731315613,0.992968738079071,0.5868055820465088,0.48701566457748413,0.7526785731315613,0.992968738079071,0.5868055820465088,reference_scene_id
B3,max,ddc73797-765b-241a-9e2c-097c5989baf6,sha256_seed45,4,6,0.011033985763788223,0.038746364414691925,0.05503828451037407,0.047844044864177704,0.10024509578943253,0.14362744987010956,0.499783456325531,0.75395667552948,0.8389745950698853,0.5863610506057739,0.4771590828895569,0.737598180770874,0.8262032270431519,0.5863610506057739,reference_scene_id
B3,max,10b17940-3938-2467-8a7a-958300ba83d3,sha256_seed45,5,10,0.11519996076822281,0.15859025716781616,0.16173121333122253,0.1885620802640915,0.24411766231060028,0.29226580262184143,0.5526357293128967,0.6481906771659851,0.6620795726776123,0.7120370268821716,0.6436281204223633,0.7474701404571533,0.7613590359687805,0.7120370268821716,reference_scene_id
B3,max,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,5,12,0.028813255950808525,0.10200978070497513,0.12851673364639282,0.09106013178825378,0.20327772200107574,0.20327772200107574,0.3333812952041626,0.5491979122161865,0.6416137218475342,0.44462764263153076,0.3350999057292938,0.5326281785964966,0.658012866973877,0.44462764263153076,reference_scene_id
B3,max,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,5,5,0.1284722238779068,0.265625,0.265625,0.1597222238779068,0.3125,0.3571428656578064,0.6327160596847534,0.7407407760620117,0.9101851582527161,0.7160494327545166,0.6697531342506409,0.7824074625968933,0.9518518447875977,0.7160494327545166,reference_scene_id
B3,max,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,5,5,0.04938271641731262,0.2222222238779068,0.4444444477558136,0.04938271641731262,0.2222222238779068,0.4444444477558136,0.5010287761688232,0.7407407760620117,0.9351851940155029,0.5679012537002563,0.5010287761688232,0.7407407760620117,0.9351851940155029,0.5679012537002563,reference_scene_id
B3,max,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,5,5,0.00930301658809185,0.01766173727810383,0.1420394480228424,0.08564814925193787,0.1666666716337204,0.2291666716337204,0.5757407546043396,0.7595238089561462,0.9085034132003784,0.6216931343078613,0.5741534233093262,0.726190447807312,0.9085034132003784,0.6216931343078613,reference_scene_id
B3,max,ddc73797-765b-241a-9e2c-097c5989baf6,sha256_seed45,5,6,0.01393875852227211,0.03767264261841774,0.059862252324819565,0.05100446939468384,0.09621341526508331,0.14633597433567047,0.34125226736068726,0.6445509791374207,0.8786484003067017,0.43932539224624634,0.35635247826576233,0.6369386911392212,0.8660841584205627,0.43932539224624634,reference_scene_id
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,canonical,2,10,0.35849374532699585,0.5271307826042175,0.549732506275177,0.5463483929634094,0.6961400508880615,0.7262986898422241,0.5457904934883118,0.7316709160804749,0.7669227719306946,0.7352715730667114,0.556598961353302,0.7414668202400208,0.7678972482681274,0.7352715730667114,reference_scene_id
B3,mean,137a8158-1db5-2cc0-8003-31c12610471e,canonical,2,12,0.2839776277542114,0.47922900319099426,0.5483017563819885,0.42203962802886963,0.5948969125747681,0.6485943794250488,0.423360675573349,0.6480449438095093,0.7553536295890808,0.5646557807922363,0.43916022777557373,0.6590098142623901,0.756643533706665,0.5646557807922363,reference_scene_id
B3,mean,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,2,5,0.32083094120025635,0.5094568133354187,0.615204930305481,0.36858969926834106,0.573693037033081,0.6931288838386536,0.5438188314437866,0.7909188270568848,0.9210600852966309,0.6228996515274048,0.5483886003494263,0.7878963947296143,0.9180539846420288,0.6228996515274048,reference_scene_id
B3,mean,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,2,5,0.23097798228263855,0.3486284017562866,0.649183988571167,0.3203703463077545,0.4888888895511627,0.7777777910232544,0.42752060294151306,0.6113448143005371,0.8814213871955872,0.5172839760780334,0.4240644872188568,0.6305913329124451,0.8853012919425964,0.5172839760780334,reference_scene_id
B3,mean,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,2,5,0.2850290536880493,0.37975120544433594,0.5739552974700928,0.4538649916648865,0.6193958520889282,0.7599116563796997,0.49519026279449463,0.6621469855308533,0.867719292640686,0.58858722448349,0.512006402015686,0.6815729141235352,0.8832219839096069,0.58858722448349,reference_scene_id
B3,mean,ddc73797-765b-241a-9e2c-097c5989baf6,canonical,2,6,0.18322141468524933,0.3403850495815277,0.46265438199043274,0.2704974114894867,0.4594576060771942,0.6059186458587646,0.31612735986709595,0.5285235047340393,0.6958598494529724,0.4312182664871216,0.3218107521533966,0.5354750156402588,0.6925543546676636,0.4312182664871216,reference_scene_id
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,canonical,3,10,0.2210255116224289,0.3195837438106537,0.3304077982902527,0.435933381319046,0.5569023489952087,0.5741863250732422,0.5246925354003906,0.7180404663085938,0.7596662044525146,0.7352715730667114,0.556598961353302,0.7414668202400208,0.7678972482681274,0.7352715730667114,reference_scene_id
B3,mean,137a8158-1db5-2cc0-8003-31c12610471e,canonical,3,12,0.1257304549217224,0.2100633829832077,0.27360954880714417,0.27719029784202576,0.39267680048942566,0.4360795319080353,0.4364892244338989,0.6454631686210632,0.7562658190727234,0.5646557807922363,0.43916022777557373,0.6590098142623901,0.756643533706665,0.5646557807922363,reference_scene_id
B3,mean,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,3,5,0.26499366760253906,0.440018892288208,0.5709456205368042,0.3037863075733185,0.4910539388656616,0.605212390422821,0.5316019654273987,0.7956712245941162,0.9244065880775452,0.6228996515274048,0.5483886003494263,0.7878963947296143,0.9180539846420288,0.6228996515274048,reference_scene_id
B3,mean,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,3,5,0.1881481409072876,0.31462961435317993,0.6357407569885254,0.24938271939754486,0.4000000059604645,0.7111111283302307,0.40598222613334656,0.5945348143577576,0.894443929195404,0.5172839760780334,0.4240644872188568,0.6305913329124451,0.8853012919425964,0.5172839760780334,reference_scene_id
B3,mean,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,3,5,0.11426374316215515,0.1568024605512619,0.3255738914012909,0.30884531140327454,0.40849927067756653,0.5461416840553284,0.5080552101135254,0.6865605711936951,0.8852300643920898,0.586394190788269,0.512006402015686,0.6815729141235352,0.8832219839096069,0.58858722448349,reference_scene_id
B3,mean,ddc73797-765b-241a-9e2c-097c5989baf6,canonical,3,6,0.09048045426607132,0.18982568383216858,0.24920830130577087,0.18101079761981964,0.3175208568572998,0.41252607107162476,0.31519216299057007,0.5415380001068115,0.6906271576881409,0.4312182664871216,0.3218107521533966,0.5354750156402588,0.6925543546676636,0.4312182664871216,reference_scene_id
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,canonical,4,10,0.1474227011203766,0.22755415737628937,0.2296755015850067,0.29906976222991943,0.4007672965526581,0.4063228368759155,0.5182114839553833,0.696528971195221,0.7413058876991272,0.7211623191833496,0.556598961353302,0.7414668202400208,0.7678972482681274,0.7352715730667114,reference_scene_id
B3,mean,137a8158-1db5-2cc0-8003-31c12610471e,canonical,4,12,0.048377614468336105,0.0861998200416565,0.14058144390583038,0.18118387460708618,0.24866069853305817,0.28338295221328735,0.43549129366874695,0.6394472122192383,0.7554039359092712,0.5646557807922363,0.43916022777557373,0.6590098142623901,0.756643533706665,0.5646557807922363,reference_scene_id
B3,mean,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,4,5,0.23856987059116364,0.41055572032928467,0.522575318813324,0.26750001311302185,0.45124998688697815,0.5587500333786011,0.5227369070053101,0.7976590394973755,0.9198895692825317,0.6228996515274048,0.5483886003494263,0.7878963947296143,0.9180539846420288,0.6228996515274048,reference_scene_id
B3,mean,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,4,5,0.09179012477397919,0.20537036657333374,0.5366666316986084,0.1876543015241623,0.35555556416511536,0.6444444060325623,0.3992241621017456,0.6049559116363525,0.8828102946281433,0.5172839760780334,0.4240644872188568,0.6305913329124451,0.8853012919425964,0.5172839760780334,reference_scene_id
B3,mean,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,4,5,0.04940848797559738,0.06256353110074997,0.21407091617584229,0.18924008309841156,0.24331121146678925,0.37947192788124084,0.5014895796775818,0.6658040881156921,0.8829888701438904,0.5923721790313721,0.512006402015686,0.6815729141235352,0.8832219839096069,0.58858722448349,reference_scene_id
B3,mean,ddc73797-765b-241a-9e2c-097c5989baf6,canonical,4,6,0.030474066734313965,0.060828473418951035,0.09802590310573578,0.11009400337934494,0.18704907596111298,0.2740350067615509,0.3242884576320648,0.5412584543228149,0.6928054690361023,0.4312182664871216,0.3218107521533966,0.5354750156402588,0.6925543546676636,0.4312182664871216,reference_scene_id
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,canonical,5,10,0.13196592032909393,0.21223756670951843,0.21225126087665558,0.24928084015846252,0.3365885615348816,0.3365885615348816,0.5481548309326172,0.7271120548248291,0.7673044800758362,0.7355655431747437,0.556598961353302,0.7414668202400208,0.7678972482681274,0.7352715730667114,reference_scene_id
B3,mean,137a8158-1db5-2cc0-8003-31c12610471e,canonical,5,12,0.01679486408829689,0.0357312373816967,0.08577652275562286,0.1116797924041748,0.16851550340652466,0.21191829442977905,0.43550512194633484,0.644425094127655,0.7547052502632141,0.5646557807922363,0.43916022777557373,0.6590098142623901,0.756643533706665,0.5646557807922363,reference_scene_id
B3,mean,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,5,5,0.14497917890548706,0.2706562578678131,0.3459528982639313,0.18638888001441956,0.33500000834465027,0.46000000834465027,0.5086512565612793,0.7559044361114502,0.9002023935317993,0.6228996515274048,0.5483886003494263,0.7878963947296143,0.9180539846420288,0.6228996515274048,reference_scene_id
B3,mean,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,5,5,0.06161376088857651,0.18939153850078583,0.4817989766597748,0.14814816415309906,0.31111109256744385,0.5777777433395386,0.3917276859283447,0.6210669875144958,0.9087362289428711,0.5172839760780334,0.4240644872188568,0.6305913329124451,0.8853012919425964,0.5172839760780334,reference_scene_id
B3,mean,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,5,5,0.029637476429343224,0.032098907977342606,0.17945221066474915,0.13148148357868195,0.15000000596046448,0.2958333492279053,0.49748241901397705,0.6648832559585571,0.8739725947380066,0.586394190788269,0.512006402015686,0.6815729141235352,0.8832219839096069,0.58858722448349,reference_scene_id
B3,mean,ddc73797-765b-241a-9e2c-097c5989baf6,canonical,5,6,0.00861617922782898,0.01794024370610714,0.03401479125022888,0.06218819320201874,0.10683432966470718,0.18420538306236267,0.3059316873550415,0.52129065990448,0.6743382215499878,0.4312182664871216,0.3218107521533966,0.5354750156402588,0.6925543546676636,0.4312182664871216,reference_scene_id
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,reverse,2,10,0.3252454698085785,0.44617483019828796,0.4852600693702698,0.490796834230423,0.6304833889007568,0.6808441877365112,0.5678431987762451,0.708867073059082,0.7735582590103149,0.7370067834854126,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B3,mean,137a8158-1db5-2cc0-8003-31c12610471e,reverse,2,12,0.2877238988876343,0.49762028455734253,0.570271372795105,0.40702760219573975,0.6264941096305847,0.6763721704483032,0.44357672333717346,0.6678962111473083,0.7647807002067566,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
B3,mean,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,2,5,0.32304930686950684,0.5109713673591614,0.5678456425666809,0.46879953145980835,0.6910160183906555,0.7756433486938477,0.46036195755004883,0.703103244304657,0.7806861400604248,0.6348447203636169,0.46210023760795593,0.702285647392273,0.7861071825027466,0.6348447203636169,reference_scene_id
B3,mean,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,2,5,0.26989197731018066,0.39261317253112793,0.6596401929855347,0.3314814865589142,0.4777778089046478,0.7444444298744202,0.43543270230293274,0.6316497921943665,0.8398290872573853,0.5209876298904419,0.43646499514579773,0.5996549129486084,0.8403284549713135,0.5209876298904419,reference_scene_id
B3,mean,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,2,5,0.26697269082069397,0.3698278069496155,0.5838655829429626,0.4469815492630005,0.6267385482788086,0.7799437046051025,0.4784499704837799,0.7151279449462891,0.9044386148452759,0.5651194453239441,0.48918405175209045,0.7060542702674866,0.8988305926322937,0.5651194453239441,reference_scene_id
B3,mean,ddc73797-765b-241a-9e2c-097c5989baf6,reverse,2,6,0.18428625166416168,0.369671493768692,0.4747265875339508,0.2633574306964874,0.4629298448562622,0.6080203056335449,0.3417651951313019,0.5823051929473877,0.7067392468452454,0.4830830991268158,0.3428148031234741,0.5776262879371643,0.7006441354751587,0.4830830991268158,reference_scene_id
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,reverse,3,10,0.2022809386253357,0.2545276880264282,0.2797272801399231,0.3472191095352173,0.4374859929084778,0.4833894371986389,0.5373592376708984,0.6815032958984375,0.7330970764160156,0.7408280372619629,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B3,mean,137a8158-1db5-2cc0-8003-31c12610471e,reverse,3,12,0.13769590854644775,0.25886568427085876,0.33349737524986267,0.26153022050857544,0.43292295932769775,0.48761045932769775,0.44071751832962036,0.6684662103652954,0.7625276446342468,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
B3,mean,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,3,5,0.2652381360530853,0.4211643636226654,0.4601875841617584,0.403774231672287,0.6237161755561829,0.672605037689209,0.44586896896362305,0.6985947489738464,0.7824360132217407,0.6348447203636169,0.46210023760795593,0.702285647392273,0.7861071825027466,0.6348447203636169,reference_scene_id
B3,mean,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,3,5,0.18829217553138733,0.2746296525001526,0.5599735379219055,0.20493824779987335,0.31111109256744385,0.6000000238418579,0.4452509880065918,0.6698400974273682,0.8397729396820068,0.5209876298904419,0.43646499514579773,0.5996549129486084,0.8403284549713135,0.5209876298904419,reference_scene_id
B3,mean,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,3,5,0.09436077624559402,0.13627436757087708,0.300495445728302,0.2852855324745178,0.4009818136692047,0.559778094291687,0.48927509784698486,0.7040889859199524,0.8889362215995789,0.5673124194145203,0.48918405175209045,0.7060542702674866,0.8988305926322937,0.5651194453239441,reference_scene_id
B3,mean,ddc73797-765b-241a-9e2c-097c5989baf6,reverse,3,6,0.08088085055351257,0.179862380027771,0.2406531274318695,0.16335803270339966,0.3295808732509613,0.4355000853538513,0.32906967401504517,0.576033890247345,0.7067911624908447,0.4830830991268158,0.3428148031234741,0.5776262879371643,0.7006441354751587,0.4830830991268158,reference_scene_id
B3,mean,10b17940-3938-2467-8a7a-958300ba83d3,reverse,4,10,0.1387947052717209,0.17338982224464417,0.18528516590595245,0.22700618207454681,0.28333336114883423,0.32719504833221436,0.5478873252868652,0.7116971611976624,0.7628745436668396,0.7370067834854126,0.5698769092559814,0.7052192091941833,0.7748087644577026,0.7370067834854126,reference_scene_id
B3,mean,137a8158-1db5-2cc0-8003-31c12610471e,reverse,4,12,0.054386213421821594,0.1261327564716339,0.17605799436569214,0.15563823282718658,0.29317957162857056,0.32666170597076416,0.4478141963481903,0.6740695238113403,0.7655439376831055,0.5412804484367371,0.44865015149116516,0.6767132878303528,0.765070378780365,0.5412804484367371,reference_scene_id
