level_a_AP,level_a_AP25,level_a_AP50,level_a_REC,level_a_REC25,level_a_REC50,level_a_identity_correct_recoveries,level_a_identity_eligible_identity_count,level_a_identity_eligible_observation_count,level_a_identity_fragmentation_count,level_a_identity_gap_opportunities,level_a_identity_gap_recovery_accuracy,level_a_identity_gap_recovery_recall,level_a_identity_identity_switches,level_a_identity_matched_identity_transitions,level_a_identity_matched_observation_count,level_a_identity_merge_count,level_a_identity_normalized_id_switch_rate,level_a_identity_observation_coverage,level_a_identity_recovery_attempts,level_a_offline_reconstructed_t-REC,level_a_offline_reconstructed_t-REC25,level_a_offline_reconstructed_t-REC50,level_a_offline_reconstructed_t-mAP,level_a_offline_reconstructed_t-mAP25,level_a_offline_reconstructed_t-mAP50,level_a_offline_reconstructed_t_REC,level_a_offline_reconstructed_t_REC25,level_a_offline_reconstructed_t_REC50,level_a_offline_reconstructed_t_mAP,level_a_offline_reconstructed_t_mAP25,level_a_offline_reconstructed_t_mAP50,level_a_online_t-REC,level_a_online_t-REC25,level_a_online_t-REC50,level_a_online_t-mAP,level_a_online_t-mAP25,level_a_online_t-mAP50,level_a_online_t_REC,level_a_online_t_REC25,level_a_online_t_REC50,level_a_online_t_mAP,level_a_online_t_mAP25,level_a_online_t_mAP50,level_a_raw_local_AP,level_a_raw_local_AP25,level_a_raw_local_AP50,level_a_raw_local_REC,level_a_raw_local_REC25,level_a_raw_local_REC50,level_b_correct_recoveries,level_b_eligible_identity_count,level_b_eligible_observation_count,level_b_fragmentation_count,level_b_gap_opportunities,level_b_gap_recovery_accuracy,level_b_gap_recovery_recall,level_b_identity_switches,level_b_matched_identity_transitions,level_b_matched_observation_count,level_b_merge_count,level_b_normalized_id_switch_rate,level_b_observation_coverage,level_b_recovery_attempts,method,method_code,scene_id
0.04298426106418309,0.18920565302144246,0.09283625730994151,0.0839002267573696,0.20408163265306123,0.14285714285714285,0,21,49,0,0,0.0,0.0,0,2,7,1,0.0,0.14285714285714285,0,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.04298426106418309,0.18920565302144246,0.09283625730994151,0.0839002267573696,0.20408163265306123,0.14285714285714285,0,22,52,0,0,0.0,0.0,0,2,8,1,0.0,0.15384615384615385,0,Pairwise Feature Association,B1,scene_e
0.04298426106418309,0.18920565302144246,0.09283625730994151,0.0839002267573696,0.20408163265306123,0.14285714285714285,0,21,49,0,0,0.0,0.0,0,2,7,1,0.0,0.14285714285714285,0,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.04298426106418309,0.18920565302144246,0.09283625730994151,0.0839002267573696,0.20408163265306123,0.14285714285714285,0,22,52,0,0,0.0,0.0,0,2,8,1,0.0,0.15384615384615385,0,Pairwise Feature-Class Association,B2,scene_e
0.04298426106418309,0.18920565302144246,0.09283625730994151,0.0839002267573696,0.20408163265306123,0.14285714285714285,0,21,49,0,0,0.0,0.0,0,2,7,1,0.0,0.14285714285714285,0,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.04298426106418309,0.18920565302144246,0.09283625730994151,0.0839002267573696,0.20408163265306123,0.14285714285714285,0,22,52,0,0,0.0,0.0,0,2,8,1,0.0,0.15384615384615385,0,EMA Temporal Association,B3,scene_e
0.04298426106418309,0.18920565302144246,0.09283625730994151,0.0839002267573696,0.20408163265306123,0.14285714285714285,0,21,49,0,0,0.0,0.0,0,2,7,1,0.0,0.14285714285714285,0,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.037037037037037035,0.047619047619047616,0.047619047619047616,0.012345679012345678,0.015873015873015872,0.015873015873015872,0.04298426106418309,0.18920565302144246,0.09283625730994151,0.0839002267573696,0.20408163265306123,0.14285714285714285,0,22,52,0,0,0.0,0.0,0,2,8,1,0.0,0.15384615384615385,0,Persist4D,B4,scene_e
0.0,0.0,0.0,0.0,0.0,0.0,0,23,59,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,59,0,0,0.0,0.0,0,0,2,0,0.0,0.03389830508474576,0,Pairwise Feature Association,B1,scene_f
0.0,0.0,0.0,0.0,0.0,0.0,0,23,59,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,59,0,0,0.0,0.0,0,0,2,0,0.0,0.03389830508474576,0,Pairwise Feature-Class Association,B2,scene_f
0.0,0.0,0.0,0.0,0.0,0.0,0,23,59,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,59,0,0,0.0,0.0,0,0,2,0,0.0,0.03389830508474576,0,EMA Temporal Association,B3,scene_f
0.0,0.0,0.0,0.0,0.0,0.0,0,23,59,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,59,0,0,0.0,0.0,0,0,2,0,0.0,0.03389830508474576,0,Persist4D,B4,scene_f
0.0,0.0,0.0,0.0,0.0,0.0,0,24,65,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,65,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Pairwise Feature Association,B1,scene_g
0.0,0.0,0.0,0.0,0.0,0.0,0,24,65,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,65,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Pairwise Feature-Class Association,B2,scene_g
0.0,0.0,0.0,0.0,0.0,0.0,0,24,65,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,65,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,EMA Temporal Association,B3,scene_g
0.0,0.0,0.0,0.0,0.0,0.0,0,24,65,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,65,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Persist4D,B4,scene_g
0.0014814814814814814,0.0044444444444444444,0.0044444444444444444,0.007407407407407408,0.022222222222222223,0.022222222222222223,0,15,45,0,0,0.0,0.0,0,0,1,0,0.0,0.022222222222222223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014814814814814814,0.0044444444444444444,0.0044444444444444444,0.007407407407407408,0.022222222222222223,0.022222222222222223,0,16,48,0,0,0.0,0.0,0,2,5,0,0.0,0.10416666666666667,0,Pairwise Feature Association,B1,scene_h
0.0014814814814814814,0.0044444444444444444,0.0044444444444444444,0.007407407407407408,0.022222222222222223,0.022222222222222223,0,15,45,0,0,0.0,0.0,0,0,1,0,0.0,0.022222222222222223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014814814814814814,0.0044444444444444444,0.0044444444444444444,0.007407407407407408,0.022222222222222223,0.022222222222222223,0,16,48,0,0,0.0,0.0,0,2,5,0,0.0,0.10416666666666667,0,Pairwise Feature-Class Association,B2,scene_h
0.0014814814814814814,0.0044444444444444444,0.0044444444444444444,0.007407407407407408,0.022222222222222223,0.022222222222222223,0,15,45,0,0,0.0,0.0,0,0,1,0,0.0,0.022222222222222223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014814814814814814,0.0044444444444444444,0.0044444444444444444,0.007407407407407408,0.022222222222222223,0.022222222222222223,0,16,48,0,0,0.0,0.0,0,2,5,0,0.0,0.10416666666666667,0,EMA Temporal Association,B3,scene_h
0.0014814814814814814,0.0044444444444444444,0.0044444444444444444,0.007407407407407408,0.022222222222222223,0.022222222222222223,0,15,45,0,0,0.0,0.0,0,0,1,0,0.0,0.022222222222222223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014814814814814814,0.0044444444444444444,0.0044444444444444444,0.007407407407407408,0.022222222222222223,0.022222222222222223,0,16,48,0,0,0.0,0.0,0,2,5,0,0.0,0.10416666666666667,0,Persist4D,B4,scene_h
0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,2,3,0,0.0,0.07692307692307693,0,Pairwise Feature Association,B1,scene_i
0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,2,3,0,0.0,0.07692307692307693,0,Pairwise Feature-Class Association,B2,scene_i
0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,2,3,0,0.0,0.07692307692307693,0,EMA Temporal Association,B3,scene_i
0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,39,0,0,0.0,0.0,0,2,3,0,0.0,0.07692307692307693,0,Persist4D,B4,scene_i
0.00015432098765432098,0.001388888888888889,0.001388888888888889,0.0009416195856873823,0.00847457627118644,0.00847457627118644,0,42,118,0,0,0.0,0.0,0,0,1,0,0.0,0.00847457627118644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432098765432098,0.001388888888888889,0.001388888888888889,0.0009416195856873823,0.00847457627118644,0.00847457627118644,0,42,118,0,0,0.0,0.0,0,2,4,0,0.0,0.03389830508474576,0,Pairwise Feature Association,B1,scene_j
0.00015432098765432098,0.001388888888888889,0.001388888888888889,0.0009416195856873823,0.00847457627118644,0.00847457627118644,0,42,118,0,0,0.0,0.0,0,0,1,0,0.0,0.00847457627118644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432098765432098,0.001388888888888889,0.001388888888888889,0.0009416195856873823,0.00847457627118644,0.00847457627118644,0,42,118,0,0,0.0,0.0,0,2,4,0,0.0,0.03389830508474576,0,Pairwise Feature-Class Association,B2,scene_j
0.00015432098765432098,0.001388888888888889,0.001388888888888889,0.0009416195856873823,0.00847457627118644,0.00847457627118644,0,42,118,0,0,0.0,0.0,0,0,1,0,0.0,0.00847457627118644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432098765432098,0.001388888888888889,0.001388888888888889,0.0009416195856873823,0.00847457627118644,0.00847457627118644,0,42,118,0,0,0.0,0.0,0,2,4,0,0.0,0.03389830508474576,0,EMA Temporal Association,B3,scene_j
0.00015432098765432098,0.001388888888888889,0.001388888888888889,0.0009416195856873823,0.00847457627118644,0.00847457627118644,0,42,118,0,0,0.0,0.0,0,0,1,0,0.0,0.00847457627118644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432098765432098,0.001388888888888889,0.001388888888888889,0.0009416195856873823,0.00847457627118644,0.00847457627118644,0,42,118,0,0,0.0,0.0,0,2,4,0,0.0,0.03389830508474576,0,Persist4D,B4,scene_j
0.0025417574437182284,0.0032679738562091504,0.0032679738562091504,0.0077007700770077014,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,1,0,0.0,0.009900990099009901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025417574437182284,0.0032679738562091504,0.0032679738562091504,0.0077007700770077014,0.009900990099009901,0.009900990099009901,0,35,101,0,0,0.0,0.0,0,0,2,0,0.0,0.019801980198019802,0,Pairwise Feature Association,B1,scene_k
