reference_scene_id,master_sequence_id,order_id,capacity,horizon,observation_sha256,peak_occupied_slots,mean_occupied_slots,endpoint_occupied_slots,peak_occupancy_ratio,mean_occupancy_ratio,peak_active_slots,mean_active_slots,endpoint_active_slots,peak_dormant_slots,mean_dormant_slots,endpoint_dormant_slots,birth_opportunities,accepted_births,rejected_births,birth_rejection_rate,state_bytes,mean_memory_update_latency_ms,mean_total_update_latency_ms,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,normalized_id_switch_rate,fragmentation_count,fragmentation_opportunities,fragmentation_rate,merge_count,merge_opportunities,merge_rate,gap_opportunities,recovery_attempts,correct_recoveries,gap_recovery_accuracy,gap_recovery_recall
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,canonical,128,5,8b8740da5d88098823625b66631cb723a40d41e2929eeb79ddd5bba55c538b05,18,15.6,18,0.140625,0.121875,15,11.0,13,11,4.6,5,18,18,0,0.0,78088,0.8606224000000001,20.778357,0.1371527761220932,0.1953125,0.1953125,0.1527777761220932,0.21875,0.21875,0.48591819405555725,0.6579861044883728,0.6875,0.5740740895271301,3,21,0.14285714285714285,3,27,0.1111111111111111,3,27,0.1111111111111111,22,4,4,1.0,0.18181818181818182
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,reverse,128,5,61151ab0c02e82d6724810d56c39e810e8b0a0372e123ea4f953ccea8aab9753,18,15.0,18,0.140625,0.1171875,16,11.2,16,9,3.8,2,18,18,0,0.0,78088,0.8855632,19.9572946,0.1597222238779068,0.34375,0.34375,0.1597222238779068,0.34375,0.34375,0.4653879702091217,0.591269850730896,0.6388888955116272,0.5519126057624817,3,21,0.14285714285714285,4,27,0.14814814814814814,3,26,0.11538461538461539,22,4,3,0.75,0.13636363636363635
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,sha256_seed45,128,5,20629d2e795d70861bddfcaaa1680f3c68dd0c099c1cea1fc716adeefe60ebf7,17,15.2,17,0.1328125,0.11875,15,10.6,5,12,4.6,12,17,17,0,0.0,78088,0.7400684,19.654151199999998,0.2222222238779068,0.46875,0.46875,0.2222222238779068,0.46875,0.46875,0.6944444179534912,0.8500000238418579,0.8500000238418579,0.6944444179534912,1,22,0.045454545454545456,1,27,0.037037037037037035,2,28,0.07142857142857142,14,3,3,1.0,0.21428571428571427
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_03-scene0079_07-scene0079_01-scene0079_06-scene0079_11,canonical,128,5,2408ccb6a31ab8316b35e76cec5453fc45c26b34aa15b8c0e164fd87cac3bed0,14,10.0,14,0.109375,0.078125,14,7.8,14,5,2.2,0,14,14,0,0.0,78088,0.8066364,14.383979,0.13136574625968933,0.2708333432674408,0.2708333432674408,0.16402116417884827,0.3095238208770752,0.3095238208770752,0.2013310343027115,0.4112847149372101,0.5744791626930237,0.2944444417953491,2,7,0.2857142857142857,3,16,0.1875,4,17,0.23529411764705882,21,9,7,0.7777777777777778,0.3333333333333333
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_03-scene0079_07-scene0079_01-scene0079_06-scene0079_11,reverse,128,5,597a07d90cb1206c8e612833c361441ea32a147056c8394a1ba3b481b588e7f3,16,16.0,16,0.125,0.125,16,7.8,6,11,8.2,10,16,16,0,0.0,78088,0.6570492,14.3372462,0.08449074625968933,0.1614583283662796,0.2864583432674408,0.13227514922618866,0.2380952388048172,0.380952388048172,0.32716047763824463,0.3888889253139496,0.555555522441864,0.39259257912635803,1,5,0.2,2,15,0.13333333333333333,2,15,0.13333333333333333,21,8,6,0.75,0.2857142857142857
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_03-scene0079_07-scene0079_01-scene0079_06-scene0079_11,sha256_seed45,128,5,2408ccb6a31ab8316b35e76cec5453fc45c26b34aa15b8c0e164fd87cac3bed0,14,10.0,14,0.109375,0.078125,14,7.8,14,5,2.2,0,14,14,0,0.0,78088,0.847003,16.6948422,0.13136574625968933,0.2708333432674408,0.2708333432674408,0.16402116417884827,0.3095238208770752,0.3095238208770752,0.2013310343027115,0.4112847149372101,0.5744791626930237,0.2944444417953491,2,7,0.2857142857142857,3,16,0.1875,4,17,0.23529411764705882,21,9,7,0.7777777777777778,0.3333333333333333
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_04-scene0079_03-scene0079_07-scene0079_01-scene0079_06,canonical,128,5,89e635f093d0373ef2e586ce54723bb5e149ba274f26b1638d10fafd1319efa3,10,8.2,10,0.078125,0.0640625,8,6.0,5,5,2.2,5,10,10,0,0.0,78088,0.8565792,9.502312,0.1746031790971756,0.2142857164144516,0.2142857164144516,0.1746031790971756,0.2142857164144516,0.2142857164144516,0.6592592597007751,0.8666666150093079,0.8666666150093079,0.6592592597007751,1,4,0.25,1,11,0.09090909090909091,4,14,0.2857142857142857,14,7,6,0.8571428571428571,0.42857142857142855
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_04-scene0079_03-scene0079_07-scene0079_01-scene0079_06,reverse,128,5,cb26f5015d86894d4c26eb65cd3e072ff992735cdc1eddff581aa2d2f1166362,8,7.4,8,0.0625,0.0578125,6,5.4,5,3,2.0,3,8,8,0,0.0,78088,0.7010594,8.130591200000001,0.1746031790971756,0.2142857164144516,0.3571428656578064,0.1746031790971756,0.2142857164144516,0.3571428656578064,0.7777777910232544,0.8666666746139526,0.8666666746139526,0.7777777910232544,0,3,0.0,0,9,0.0,4,13,0.3076923076923077,14,5,5,1.0,0.35714285714285715
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_04-scene0079_03-scene0079_07-scene0079_01-scene0079_06,sha256_seed45,128,5,ca34df3e4b87a8ef703a17faeabd90ac5084e561e77c33b3d197f661c1c572f4,10,9.2,10,0.078125,0.071875,7,6.0,5,5,3.2,5,10,10,0,0.0,78088,0.9356324,10.1999194,0.1746031790971756,0.2142857164144516,0.2142857164144516,0.1746031790971756,0.2142857164144516,0.2142857164144516,0.6592592597007751,0.8666666150093079,0.8666666150093079,0.6592592597007751,1,4,0.25,1,11,0.09090909090909091,3,13,0.23076923076923078,15,5,5,1.0,0.3333333333333333
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_05-scene0079_04-scene0079_03-scene0079_07-scene0079_01,canonical,128,5,5daddcd40be1f59dd1ea6a9df4cb6e7a76e157c045d7960c51519c714d6f34ec,12,12.0,12,0.09375,0.09375,12,7.8,7,6,4.2,5,12,12,0,0.0,78088,0.6839602,11.25367,0.2222222238779068,0.375,0.5,0.2222222238779068,0.375,0.5,0.46000000834465027,0.5733333826065063,0.6133333444595337,0.6166666746139526,1,8,0.125,2,14,0.14285714285714285,5,17,0.29411764705882354,16,4,4,1.0,0.25
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_05-scene0079_04-scene0079_03-scene0079_07-scene0079_01,reverse,128,5,d70ebb3d6a94490e87f7b1744983d067b4c6b4c7a1b7ae34579c79685b320a0a,11,9.4,11,0.0859375,0.0734375,10,6.6,10,5,2.8,1,11,11,0,0.0,78088,0.984295,13.503096399999999,0.2083333283662796,0.375,0.5,0.2083333283662796,0.375,0.5,0.5318286418914795,0.671875,0.7083333730697632,0.5474536418914795,0,7,0.0,2,13,0.15384615384615385,4,15,0.26666666666666666,16,3,3,1.0,0.1875
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_05-scene0079_04-scene0079_03-scene0079_07-scene0079_01,sha256_seed45,128,5,3bf4b7ca3abc13f15c5b729e2ec29a4f0b0f821e859ed11e5c344f4ff029b16a,13,10.4,13,0.1015625,0.08125,12,7.6,6,7,2.8,7,13,13,0,0.0,78088,0.7384866000000001,11.534596,0.2361111044883728,0.5,0.5,0.2361111044883728,0.5,0.5,0.7611111402511597,0.8166667222976685,0.9333333969116211,0.7777777910232544,1,8,0.125,2,15,0.13333333333333333,4,17,0.23529411764705882,13,7,6,0.8571428571428571,0.46153846153846156
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,canonical,128,5,08485699a3ce69799d1c471073798468900a8246cdda257d4ab617c33b6cdc88,15,12.4,15,0.1171875,0.096875,14,9.4,9,7,3.0,6,15,15,0,0.0,78088,0.8284784000000001,20.341959,0.0295138880610466,0.1328125,0.1536458283662796,0.0396825410425663,0.1785714328289032,0.20238097012043,0.5740740895271301,0.8333333730697632,0.8333333730697632,0.5740740895271301,3,13,0.23076923076923078,6,19,0.3157894736842105,4,17,0.23529411764705882,10,5,3,0.6,0.3
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,reverse,128,5,01e43cda5f5e8dc7dab70c8add2117c45476ab38c28e578a7b8b829cb16bfdb1,17,14.6,17,0.1328125,0.1140625,16,10.0,6,11,4.6,11,17,17,0,0.0,78088,0.7989286,19.5236184,0.0486111119389534,0.1875,0.1875,0.0555555559694767,0.2142857164144516,0.2142857164144516,0.6481481790542603,0.8666666150093079,0.8666666150093079,0.6814814805984497,6,15,0.4,6,22,0.2727272727272727,3,19,0.15789473684210525,10,5,2,0.4,0.2
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,sha256_seed45,128,5,bbf016c764084c1d759e24b294746f8d9120f31441a79950fd6d917f6a3665d9,14,11.6,14,0.109375,0.090625,14,9.4,14,7,2.2,0,14,14,0,0.0,78088,0.7199226,18.3297592,0.0989583358168602,0.2578125,0.2786458432674408,0.1190476194024086,0.3214285671710968,0.3452381193637848,0.24461804330348969,0.4130208492279053,0.5744791626930237,0.2944444417953491,0,15,0.0,3,19,0.15789473684210525,3,19,0.15789473684210525,10,1,1,1.0,0.1
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,canonical,128,5,989d1a84ca49711f7c5f7663ab2983e61064018bd0822dcddca1c215d039908f,15,10.6,15,0.1171875,0.0828125,14,7.6,7,8,3.0,8,15,15,0,0.0,78088,0.8382102,16.483786000000002,0.15740740299224854,0.2708333432674408,0.2916666567325592,0.17989417910575867,0.3095238208770752,0.3333333134651184,0.5625,0.762499988079071,0.8500000238418579,0.5833333134651184,1,7,0.14285714285714285,2,15,0.13333333333333333,4,17,0.23529411764705882,14,7,6,0.8571428571428571,0.42857142857142855
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,reverse,128,5,34f72d8317c147b7898262f897ba1565f8d7da228cbcd7882cc1c0fa1e96091a,13,11.6,13,0.1015625,0.090625,13,7.2,5,8,4.4,8,13,13,0,0.0,78088,0.691147,12.689051800000001,0.032407406717538834,0.1458333283662796,0.2708333432674408,0.03703703731298447,0.1666666567325592,0.3095238208770752,0.7259259819984436,0.8666666150093079,0.8666666150093079,0.7259259819984436,2,6,0.3333333333333333,2,14,0.14285714285714285,2,14,0.14285714285714285,14,6,5,0.8333333333333334,0.35714285714285715
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,sha256_seed45,128,5,c2814c46715169bd111ffbec753f84e3a3f8ac5e2bb845094d39ec80eda2b643,15,9.0,15,0.1171875,0.0703125,14,7.4,14,4,1.6,1,15,15,0,0.0,78088,0.743868,11.1159088,0.14525462687015533,0.2708333432674408,0.2708333432674408,0.17989417910575867,0.3095238208770752,0.3095238208770752,0.20190972089767456,0.4130208492279053,0.5744791626930237,0.2944444417953491,1,8,0.125,2,15,0.13333333333333333,4,17,0.23529411764705882,15,7,6,0.8571428571428571,0.4
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,canonical,128,5,e9187487810a045ccc6e21b05821b5db989d353ec09e0cd23ece432b8441fe9d,17,14.2,17,0.1328125,0.1109375,15,9.2,6,11,5.0,11,17,17,0,0.0,78088,0.6997592,15.8385084,0.2222222238779068,0.390625,0.390625,0.2638888955116272,0.4375,0.4375,0.7777777910232544,0.8666666746139526,0.9333333969116211,0.7777777910232544,3,21,0.14285714285714285,2,24,0.08333333333333333,3,25,0.12,12,2,2,1.0,0.16666666666666666
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,reverse,128,5,c31e37c344aae8940e924577e88255861a755eae5514c5760a633520a83f927e,15,11.0,15,0.1171875,0.0859375,15,8.4,7,8,2.6,8,15,15,0,0.0,78088,0.7367224,17.6498976,0.1805555522441864,0.4375,0.4375,0.1805555522441864,0.4375,0.4375,0.6137566566467285,0.761904776096344,0.761904776096344,0.7160494327545166,0,19,0.0,0,22,0.0,0,22,0.0,12,2,2,1.0,0.16666666666666666
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,sha256_seed45,128,5,5035282c1973bd63d98a271cdc0e4a98e8c95815bf715ef933d3f2f8a62debaf,16,13.6,16,0.125,0.10625,15,9.0,5,11,4.6,11,16,16,0,0.0,78088,0.7473982,18.1622336,0.1788194477558136,0.515625,0.5190972089767456,0.2152777761220932,0.5625,0.5833333730697632,0.6944444179534912,0.8500000238418579,0.8500000238418579,0.6944444179534912,2,18,0.1111111111111111,2,23,0.08695652173913043,3,24,0.125,16,3,3,1.0,0.1875
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,canonical,128,5,943a95ea8511619485036e6fba39557aaef0959765d429f8bc27da7c31678656,14,12.4,14,0.109375,0.096875,13,7.8,6,8,4.6,8,14,14,0,0.0,78088,0.7027336,10.5091006,0.1805555522441864,0.3125,0.4375,0.1805555522441864,0.3125,0.4375,0.7703704237937927,0.9333333969116211,0.9333333969116211,0.7703704237937927,3,13,0.23076923076923078,3,17,0.17647058823529413,5,19,0.2631578947368421,9,2,2,1.0,0.2222222222222222
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,reverse,128,5,57b29cdab6a9370b8dee427babe518c1bff8c82871318a8294ff9f30e997a448,11,8.0,11,0.0859375,0.0625,10,6.4,6,5,1.6,5,11,11,0,0.0,78088,0.7127334,10.4234802,0.2083333283662796,0.4375,0.5625,0.2083333283662796,0.4375,0.5625,0.6499999761581421,0.8500000238418579,0.8500000238418579,0.6499999761581421,0,12,0.0,2,16,0.125,3,17,0.17647058823529413,9,1,1,1.0,0.1111111111111111
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,sha256_seed45,128,5,722d1119442eaec656f257659b89a99809f66b7bdbc8bdfe119f84927b6ef468,12,10.4,12,0.09375,0.08125,12,7.4,6,6,3.0,6,12,12,0,0.0,78088,0.700322,10.9715726,0.2777777910232544,0.5625,0.5625,0.2777777910232544,0.5625,0.5625,0.7388888597488403,0.8500000238418579,0.8500000238418579,0.7388888597488403,2,13,0.15384615384615385,3,18,0.16666666666666666,6,21,0.2857142857142857,11,4,3,0.75,0.2727272727272727
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,canonical,128,5,822d1e16ffdf787401717669929a92b629f5453217ed347f1308bb5d57e24d86,16,12.6,16,0.125,0.0984375,15,9.4,5,11,3.2,11,16,16,0,0.0,78088,0.814574,18.5995916,0.1996527761220932,0.3828125,0.3828125,0.2152777761220932,0.40625,0.40625,0.6944444179534912,0.8500000238418579,0.8500000238418579,0.6944444179534912,1,19,0.05263157894736842,2,23,0.08695652173913043,2,23,0.08695652173913043,10,1,1,1.0,0.1
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,reverse,128,5,c36d1a83521daf3710bde6e6d7c09b5c76b151f061a47d8aaac1b95246700e8a,17,14.0,17,0.1328125,0.109375,16,10.4,8,9,3.6,9,17,17,0,0.0,78088,0.7906212,19.032613,0.12638889253139496,0.3062500059604645,0.33125001192092896,0.14444445073604584,0.3499999940395355,0.37857145071029663,0.5638888478279114,0.762499988079071,0.8500000238418579,0.5888888835906982,4,20,0.2,4,24,0.16666666666666666,3,23,0.13043478260869565,10,2,2,1.0,0.2
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,sha256_seed45,128,5,822d1e16ffdf787401717669929a92b629f5453217ed347f1308bb5d57e24d86,16,12.6,16,0.125,0.0984375,15,9.4,5,11,3.2,11,16,16,0,0.0,78088,0.8705756000000001,19.9419728,0.1996527761220932,0.3828125,0.3828125,0.2152777761220932,0.40625,0.40625,0.6944444179534912,0.8500000238418579,0.8500000238418579,0.6944444179534912,1,19,0.05263157894736842,2,23,0.08695652173913043,2,23,0.08695652173913043,10,1,1,1.0,0.1
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_11-scene0079_10-scene0079_02-scene0079_08-scene0079_00,canonical,128,5,a35b462bd0c26db71accd6447f11f67e684140a6151594f6805c6258fcf75a98,18,16.6,18,0.140625,0.1296875,16,11.8,15,9,4.8,3,18,18,0,0.0,78088,0.7065288,26.7456866,0.0381944477558136,0.1510416716337204,0.1510416716337204,0.0674603208899498,0.2142857164144516,0.25,0.28240740299224854,0.46875,0.59375,0.4695766866207123,4,17,0.23529411764705882,5,27,0.18518518518518517,4,26,0.15384615384615385,21,6,5,0.8333333333333334,0.23809523809523808
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_11-scene0079_10-scene0079_02-scene0079_08-scene0079_00,reverse,128,5,0d20f64ec1db639fb1a881216646d0ddf8d2598e601bf61ea8db19a3224bb66e,18,16.4,18,0.140625,0.128125,16,11.8,13,9,4.6,5,18,18,0,0.0,78088,0.8302622,25.3791594,0.0625,0.328125,0.328125,0.0714285746216774,0.375,0.375,0.17777776718139648,0.4625000059604645,0.6083333492279053,0.20317459106445312,5,17,0.29411764705882354,4,26,0.15384615384615385,3,25,0.12,21,7,5,0.7142857142857143,0.23809523809523808
137a8158-1db5-2cc0-8003-31c12610471e,scene0079_11-scene0079_10-scene0079_02-scene0079_08-scene0079_00,sha256_seed45,128,5,b02967be44cb21aa7d7cf82e5d7d603ebe75889fc21eddedc241ef82fff1faf2,18,13.0,18,0.140625,0.1015625,15,11.4,15,4,1.6,3,18,18,0,0.0,78088,0.7741186,24.2045442,0.0520833320915699,0.15625,0.15625,0.0520833320915699,0.15625,0.1785714328289032,0.25019291043281555,0.4548611044883728,0.5104166865348816,0.3095238208770752,1,22,0.045454545454545456,2,26,0.07692307692307693,2,26,0.07692307692307693,10,1,1,1.0,0.1
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,canonical,128,5,b6e19a9c53f8671ad3f4e5794d649a1d4de37727c232a1cd0674470b80e59e34,26,24.4,26,0.203125,0.190625,25,17.2,25,15,7.2,1,26,26,0,0.0,78088,0.6615132,38.37188139999999,0.2135416716337204,0.3984375,0.4427083134651184,0.2857142984867096,0.5357142686843872,0.5928571820259094,0.4226190447807312,0.6726190447807312,0.8214285969734192,0.4523809552192688,2,23,0.08695652173913043,2,30,0.06666666666666667,2,30,0.06666666666666667,12,5,5,1.0,0.4166666666666667
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,reverse,128,5,aacf87e9118e86b222452d35e33180bc83593819f03dffabec29b58703293253,27,23.6,27,0.2109375,0.184375,26,16.8,26,12,6.8,1,27,27,0,0.0,78088,0.8420856000000001,39.1422878,0.1901041716337204,0.2734375,0.2932291626930237,0.22183097898960114,0.3928571343421936,0.574999988079071,0.3592592477798462,0.48750001192092896,0.6583333015441895,0.4236111342906952,3,22,0.13636363636363635,2,29,0.06896551724137931,3,30,0.1,12,6,6,1.0,0.5
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,sha256_seed45,128,5,9ff21ef0920b5c2bf93b2eb2a232005e5c397da5772c64d4c5c26e1390558218,25,24.4,25,0.1953125,0.190625,24,17.0,11,14,7.4,14,25,25,0,0.0,78088,0.6778886,34.721588000000004,0.203125,0.390625,0.390625,0.2857142984867096,0.5,0.5,0.6532921195030212,0.7546296119689941,0.9212962985038757,0.6790123581886292,3,25,0.12,2,29,0.06896551724137931,4,31,0.12903225806451613,9,3,2,0.6666666666666666,0.2222222222222222
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_01-scene0119_04-scene0119_00-scene0119_02-scene0119_03,canonical,128,5,dc86c139d1009c477edfb4776a22334a9dc2a45bb4e95df1bfc6d4282c06810d,26,22.6,26,0.203125,0.1765625,25,16.8,15,13,5.8,11,26,26,0,0.0,78088,0.8425792,37.806035800000004,0.2178819477558136,0.3828125,0.4749999940395355,0.2579365074634552,0.4642857015132904,0.5642856955528259,0.45196759700775146,0.6666666865348816,0.8333333134651184,0.6420454382896423,2,28,0.07142857142857142,2,31,0.06451612903225806,3,32,0.09375,2,0,0,,0.0
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_01-scene0119_04-scene0119_00-scene0119_02-scene0119_03,reverse,128,5,cbeda5c32dcd761c52d1de4a298e05b58edf54d3ddc6c2d65cecdc8ed88619cd,30,23.0,30,0.234375,0.1796875,26,17.8,11,19,5.2,19,30,30,0,0.0,78088,0.9126232,40.3067478,0.2005208283662796,0.2890625,0.2890625,0.2976190447807312,0.4642857015132904,0.4642857015132904,0.6530349850654602,0.7546296119689941,0.9212962985038757,0.6790123581886292,3,26,0.11538461538461539,3,30,0.1,2,29,0.06896551724137931,2,0,0,,0.0
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_01-scene0119_04-scene0119_00-scene0119_02-scene0119_03,sha256_seed45,128,5,9ff21ef0920b5c2bf93b2eb2a232005e5c397da5772c64d4c5c26e1390558218,25,24.4,25,0.1953125,0.190625,24,17.0,11,14,7.4,14,25,25,0,0.0,78088,0.8072604,35.7201106,0.203125,0.390625,0.390625,0.2857142984867096,0.5,0.5,0.6532921195030212,0.7546296119689941,0.9212962985038757,0.6790123581886292,3,25,0.12,2,29,0.06896551724137931,4,31,0.12903225806451613,9,3,2,0.6666666666666666,0.2222222222222222
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,canonical,128,5,9fd5a51c687a20866587d7a15e8cd93dbca875b8aa6f4006ef88252ba032e67e,26,19.2,26,0.203125,0.15,25,16.4,21,7,2.8,5,26,26,0,0.0,78088,0.7276768,27.595685800000002,0.203125,0.3802083432674408,0.4895833134651184,0.2420634925365448,0.4642857015132904,0.5928571820259094,0.3315393328666687,0.5520833134651184,0.668749988079071,0.4000000059604645,0,26,0.0,0,30,0.0,0,30,0.0,3,1,1,1.0,0.3333333333333333
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,reverse,128,5,055fd12d2c05d450f64bc2b35539514b097ae606145549a6bc91dd300380b4e0,28,27.2,28,0.21875,0.2125,26,17.2,12,17,10.0,16,28,28,0,0.0,78088,0.8194424,39.6327718,0.22627313435077667,0.4026041626930237,0.4026041626930237,0.325396865606308,0.5642856955528259,0.6583333611488342,0.540123462677002,0.7777778506278992,0.7777778506278992,0.6481481790542603,2,29,0.06896551724137931,1,31,0.03225806451612903,2,32,0.0625,3,1,1,1.0,0.3333333333333333
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,sha256_seed45,128,5,9ff21ef0920b5c2bf93b2eb2a232005e5c397da5772c64d4c5c26e1390558218,25,24.4,25,0.1953125,0.190625,24,17.0,11,14,7.4,14,25,25,0,0.0,78088,0.6629784,32.8472674,0.203125,0.390625,0.390625,0.2857142984867096,0.5,0.5,0.6532921195030212,0.7546296119689941,0.9212962985038757,0.6790123581886292,3,25,0.12,2,29,0.06896551724137931,4,31,0.12903225806451613,9,3,2,0.6666666666666666,0.2222222222222222
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,canonical,128,5,65be7671422e08f29fb3d9c78abef119173f8f178a39dc0ec30a020218373c3e,26,21.2,26,0.203125,0.165625,25,16.4,13,13,4.8,13,26,26,0,0.0,78088,0.6848846,33.8204012,0.203125,0.3802083432674408,0.4906249940395355,0.2420634925365448,0.4642857015132904,0.6357142329216003,0.5712448358535767,0.8171296119689941,0.9837962985038757,0.6100629568099976,1,27,0.037037037037037035,2,33,0.06060606060606061,2,33,0.06060606060606061,3,1,1,1.0,0.3333333333333333
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,reverse,128,5,dc5744e852f05b2f13ff95ae44f9465feeb8beca696088769aa8f212f30e8468,30,25.6,30,0.234375,0.2,26,17.6,13,19,8.0,17,30,30,0,0.0,78088,0.7973926,28.1743204,0.1987847238779068,0.2890625,0.2890625,0.289682537317276,0.4642857015132904,0.4642857015132904,0.6010802984237671,1.0,1.0,0.6203703880310059,3,23,0.13043478260869565,4,29,0.13793103448275862,3,28,0.10714285714285714,3,1,1,1.0,0.3333333333333333
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,sha256_seed45,128,5,9ff21ef0920b5c2bf93b2eb2a232005e5c397da5772c64d4c5c26e1390558218,25,24.4,25,0.1953125,0.190625,24,17.0,11,14,7.4,14,25,25,0,0.0,78088,0.6940788,32.586996,0.203125,0.390625,0.390625,0.2857142984867096,0.5,0.5,0.6532921195030212,0.7546296119689941,0.9212962985038757,0.6790123581886292,3,25,0.12,2,29,0.06896551724137931,4,31,0.12903225806451613,9,3,2,0.6666666666666666,0.2222222222222222
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,canonical,128,5,846901286e50886e69adcdc559887f716bbe4b12487034e3ac78a7f807fdc1e5,23,22.8,23,0.1796875,0.178125,22,16.0,9,14,6.8,14,23,23,0,0.0,78088,0.6653366000000001,29.8336836,0.1623263955116272,0.2578125,0.4749999940395355,0.1944444477558136,0.3214285671710968,0.6583333611488342,0.6604938507080078,0.8472222685813904,0.944444477558136,0.6975308656692505,4,28,0.14285714285714285,3,31,0.0967741935483871,4,32,0.125,2,0,0,,0.0
280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,reverse,128,5,fbaf62d9e9c84d7b19811c73112a46dc36b5c0b5acd6597b2658fc7da0e3610e,30,18.6,30,0.234375,0.1453125,26,17.4,26,4,1.2,4,30,30,0,0.0,78088,0.80464,33.0564272,0.1987847238779068,0.2890625,0.2953124940395355,0.289682537317276,0.4642857015132904,0.4928571581840515,0.42658731341362,0.7083333730697632,0.7083333730697632,0.5079365372657776,2,27,0.07407407407407407,3,30,0.1,2,29,0.06896551724137931,2,0,0,,0.0
