reference_scene_id,master_sequence_id,order_id,T,gt_id,gt_class,gt_point_count,official_valid,b4_best_any_iou,b4_best_class_compatible_iou,full_history_best_class_compatible_iou,no_candidate,mask_insufficient,class_change,full_history_success_b4_failure,fragmentation_event,merge_event,trajectory_worst_b4_iou,first_b4_below_0_25_T,first_b4_below_0_50_T,t1_cold_start_failure,t1_cold_start_contributes
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,16,5,1930,True,0.9285014867782593,0.9285014867782593,0.9484029412269592,False,False,False,False,False,False,0.7256027460098267,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,18,11,571,True,0.8311499357223511,0.8311499357223511,0.8409425616264343,False,False,False,False,False,False,0.8311499357223511,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,19,14,9348,True,0.3540022671222687,0.3540022671222687,0.5938473343849182,False,True,False,True,False,False,0.3540022671222687,,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,20,3,2215,True,0.4102390706539154,0.19083447754383087,0.0,False,True,False,False,False,False,0.19083447754383087,2,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,28,8,2596,True,0.7905276417732239,0.7905276417732239,0.7905276417732239,False,False,False,False,False,False,0.655407726764679,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,7,3,36540,True,0.982119083404541,0.982119083404541,0.9837331771850586,False,False,False,False,False,False,0.9770883321762085,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,8,16,18624,True,0.42435669898986816,0.42435669898986816,0.42482465505599976,False,True,False,False,False,False,0.42435669898986816,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,9,9,9362,True,0.5942893624305725,0.5942893624305725,0.6120817065238953,False,False,False,False,False,False,0.45543211698532104,,5,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,13,39,2148,True,0.9161089062690735,0.9161089062690735,0.9084070920944214,False,False,False,False,False,False,0.686956524848938,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,14,7,2055,True,0.3548714518547058,0.32001858949661255,0.7663257122039795,False,True,False,True,False,False,0.20146198570728302,5,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,16,5,1930,True,0.9285014867782593,0.9285014867782593,0.927741289138794,False,False,False,False,False,False,0.7256027460098267,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,18,11,873,True,0.882709801197052,0.882709801197052,0.882709801197052,False,False,False,False,False,False,0.8311499357223511,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,19,14,13932,True,0.35443219542503357,0.35443219542503357,0.5029230117797852,False,True,False,True,False,False,0.3540022671222687,,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,20,3,3249,True,0.4569261372089386,0.31512293219566345,0.5597862601280212,False,True,False,True,False,False,0.19083447754383087,2,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,28,8,3739,True,0.6610817909240723,0.6610817909240723,0.6547554731369019,False,False,False,False,False,False,0.655407726764679,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,7,3,45453,True,0.9846977591514587,0.9846977591514587,0.987753689289093,False,False,False,False,False,False,0.9770883321762085,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,8,16,22330,True,0.42884770035743713,0.42884770035743713,0.4409128427505493,False,True,False,False,False,False,0.42435669898986816,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,9,9,12154,True,0.5828136205673218,0.5828136205673218,0.5957759618759155,False,False,False,False,False,False,0.45543211698532104,,5,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,13,39,2676,True,0.8450704216957092,0.8450704216957092,0.7543041706085205,False,False,False,False,False,False,0.686956524848938,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,14,7,2609,True,0.2703608274459839,0.2545253038406372,0.5473447442054749,False,True,False,True,False,False,0.20146198570728302,5,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,16,5,1930,True,0.7256027460098267,0.7256027460098267,0.9438700079917908,False,False,False,False,False,False,0.7256027460098267,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,18,11,1097,True,0.9043693542480469,0.9043693542480469,0.9336169958114624,False,False,False,False,False,False,0.8311499357223511,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,19,14,18764,True,0.38389304280281067,0.38389304280281067,0.3732476532459259,False,True,False,False,False,False,0.3540022671222687,,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,20,3,4210,True,0.5036923289299011,0.4034067988395691,0.6274771094322205,False,True,True,True,False,False,0.19083447754383087,2,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,28,8,3951,True,0.655407726764679,0.655407726764679,0.6695727705955505,False,False,False,False,False,False,0.655407726764679,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,7,3,57967,True,0.9807137846946716,0.9807137846946716,0.9843488335609436,False,False,False,False,False,False,0.9770883321762085,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,8,16,28785,True,0.4389512240886688,0.4389512240886688,0.4374086558818817,False,True,False,False,False,False,0.42435669898986816,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,9,9,18826,True,0.45543211698532104,0.45543211698532104,0.4448515474796295,False,True,False,False,False,False,0.45543211698532104,,5,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,13,39,4542,True,0.686956524848938,0.686956524848938,0.6367062330245972,False,False,False,False,False,False,0.686956524848938,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,14,7,3322,True,0.3195607662200928,0.20146198570728302,0.6150093078613281,False,True,False,True,False,False,0.20146198570728302,5,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,16,5,4115,True,0.8491038084030151,0.8491038084030151,0.9694602489471436,False,False,False,False,False,False,0.7256027460098267,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,18,11,1359,True,0.9213559031486511,0.9213559031486511,0.9213559031486511,False,False,False,False,False,False,0.8311499357223511,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,19,14,22968,True,0.39071986079216003,0.39071986079216003,0.39018356800079346,False,True,False,False,False,False,0.3540022671222687,,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,20,3,5347,True,0.42870238423347473,0.32854577898979187,0.40466803312301636,False,True,False,False,False,False,0.19083447754383087,2,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,28,8,5877,True,0.6909439563751221,0.6909439563751221,0.7152958512306213,False,False,False,False,False,False,0.655407726764679,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,7,3,21427,True,0.9782958030700684,0.9782958030700684,0.9772737622261047,False,False,False,False,False,False,0.6293912529945374,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,8,16,10161,True,0.49081340432167053,0.49081340432167053,0.4777846932411194,False,True,False,False,False,False,0.4406058192253113,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,9,9,9464,True,0.5710793137550354,0.5710793137550354,0.6952548027038574,False,False,False,False,False,False,0.4388541579246521,,3,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,13,39,2394,True,0.48145049810409546,0.48145049810409546,0.5612972378730774,False,True,False,True,False,False,0.48145049810409546,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,14,7,1267,True,0.40427154302597046,0.40427154302597046,0.3569023609161377,False,True,False,False,False,False,0.20146198570728302,4,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,16,5,2185,True,0.9967963099479675,0.9967963099479675,0.9967963099479675,False,False,False,False,False,False,0.971388041973114,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,18,11,486,True,0.5390946269035339,0.5390946269035339,1.0,False,False,False,False,False,False,0.5390946269035339,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,19,14,9036,True,0.37740013003349304,0.37740013003349304,0.47376856207847595,False,True,False,False,False,False,0.37740013003349304,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,20,3,2098,True,0.5718804001808167,0.0,0.24690181016921997,False,False,True,False,False,False,0.0,2,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,28,8,2138,True,0.7483373880386353,0.7483373880386353,0.759502649307251,False,False,False,False,False,False,0.6739338636398315,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,7,3,33508,True,0.6293912529945374,0.6293912529945374,0.9729984402656555,False,False,False,False,False,False,0.6293912529945374,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,8,16,16470,True,0.46373701095581055,0.46373701095581055,0.4637087285518646,False,True,False,False,False,False,0.4406058192253113,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,9,9,12614,True,0.44788384437561035,0.44788384437561035,0.6127228140830994,False,True,False,True,False,False,0.4388541579246521,,3,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,13,39,2929,True,0.5310993194580078,0.5310993194580078,0.6323004961013794,False,False,False,False,False,False,0.48145049810409546,,2,True,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,14,7,1999,True,0.3083372116088867,0.3083372116088867,0.5760967135429382,False,True,False,True,False,False,0.20146198570728302,4,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,16,5,3130,True,0.9786900877952576,0.9786900877952576,0.9802259802818298,False,False,False,False,False,False,0.971388041973114,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,18,11,774,True,0.7105942964553833,0.7105942964553833,1.0,False,False,False,False,False,False,0.5390946269035339,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,19,14,13893,True,0.45122039318084717,0.45122039318084717,0.5682816505432129,False,True,False,True,False,False,0.37740013003349304,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,20,3,2858,True,0.5286080241203308,0.0,0.0,False,False,True,False,False,False,0.0,2,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,28,8,3557,True,0.7731524705886841,0.7731524705886841,0.6039937734603882,False,False,False,False,True,False,0.6739338636398315,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,7,3,46390,True,0.7293899059295654,0.7293899059295654,0.9815620183944702,False,False,False,False,False,False,0.6293912529945374,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,8,16,22398,True,0.4406058192253113,0.4406058192253113,0.4031972289085388,False,True,False,False,False,False,0.4406058192253113,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,9,9,16399,True,0.4388541579246521,0.4388541579246521,0.5707176327705383,False,True,False,True,False,False,0.4388541579246521,,3,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,13,39,4017,True,0.6138464212417603,0.6138464212417603,0.6539027690887451,False,False,False,False,False,False,0.48145049810409546,,2,True,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,14,7,2688,True,0.3230503499507904,0.24730797111988068,0.69017094373703,False,True,False,True,False,False,0.20146198570728302,4,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,16,5,4115,True,0.971388041973114,0.971388041973114,0.92865389585495,False,False,False,False,False,False,0.971388041973114,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,18,11,1057,True,0.7101449370384216,0.7101449370384216,0.9072961211204529,False,False,False,False,False,False,0.5390946269035339,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,19,14,18384,True,0.40602317452430725,0.40602317452430725,0.5564631819725037,False,True,False,True,False,False,0.37740013003349304,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,20,3,4313,True,0.48856058716773987,0.0,0.24534927308559418,False,False,False,False,False,False,0.0,2,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,28,8,4734,True,0.746793270111084,0.746793270111084,0.7994813919067383,False,False,False,False,False,False,0.6739338636398315,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,7,3,57967,True,0.781916081905365,0.781916081905365,0.9826552271842957,False,False,False,False,False,False,0.6293912529945374,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,8,16,28785,True,0.4407314360141754,0.4407314360141754,0.43921518325805664,False,True,False,False,False,False,0.4406058192253113,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,9,9,18826,True,0.4564235806465149,0.4564235806465149,0.48420047760009766,False,True,False,False,False,False,0.4388541579246521,,3,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,13,39,4542,True,0.6486440300941467,0.6486440300941467,0.6494884490966797,False,False,False,False,False,False,0.48145049810409546,,2,True,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,14,7,3322,True,0.25961920619010925,0.20146198570728302,0.6136205792427063,False,True,False,True,False,False,0.20146198570728302,4,2,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,16,5,4115,True,0.971388041973114,0.971388041973114,0.9614736437797546,False,False,False,False,False,False,0.971388041973114,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,18,11,1359,True,0.7694915533065796,0.7694915533065796,0.9213559031486511,False,False,False,False,False,False,0.5390946269035339,,,False,False
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,19,14,22968,True,0.4024559557437897,0.4024559557437897,0.442543089389801,False,True,False,False,False,False,0.37740013003349304,,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,20,3,5347,True,0.5082266926765442,0.13127769529819489,0.0,False,True,True,False,False,False,0.0,2,2,True,True
5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,28,8,5877,True,0.6739338636398315,0.6739338636398315,0.6906216144561768,False,False,False,False,False,False,0.6739338636398315,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,2,3,5322,True,0.22668373584747314,0.22668373584747314,0.3547395169734955,False,True,False,False,False,False,0.15061073005199432,2,2,True,True
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,3,3,2548,True,0.46380898356437683,0.46380898356437683,0.4825042188167572,False,True,False,False,False,False,0.336408406496048,,2,True,True
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,5,39,4070,True,0.7575539350509644,0.002087198430672288,0.0,False,True,True,False,False,False,0.002087198430672288,2,2,True,True
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,8,6,8365,True,0.7067686319351196,0.7067686319351196,0.7681048512458801,False,False,False,False,False,False,0.6844032406806946,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,10,7,2204,True,0.9433233141899109,0.9433233141899109,0.947799801826477,False,False,False,False,False,False,0.494708389043808,,3,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,20,39,2587,True,0.8664859533309937,0.8664859533309937,0.8756013512611389,False,False,False,False,False,False,0.4921739101409912,,5,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,40,3,1142,True,0.2928956151008606,0.2928956151008606,0.2898477017879486,False,True,False,False,False,False,0.2928956151008606,,2,True,True
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,41,11,114,True,1.0,1.0,0.32758620381355286,False,False,False,False,False,False,1.0,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,42,11,152,True,0.8941176533699036,0.8941176533699036,0.4367816150188446,False,False,False,False,False,False,0.4367816150188446,,4,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,45,8,2873,True,0.9004396796226501,0.9004396796226501,0.8906844258308411,False,False,False,False,False,False,0.9004396796226501,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,47,3,24176,True,0.46790027618408203,0.46790027618408203,0.5077029466629028,False,True,False,True,False,False,0.3269871175289154,,2,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,48,39,1423,True,0.6184117794036865,0.6184117794036865,0.7842586040496826,False,False,False,False,False,False,0.34039735794067383,,4,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,49,7,4542,True,0.5409334301948547,0.5409334301948547,0.3971833884716034,False,False,False,False,False,False,0.48998820781707764,,4,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,50,5,819,True,1.0,1.0,0.3355182409286499,False,False,False,False,False,False,0.4947494864463806,,4,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,51,5,1265,True,0.95652174949646,0.95652174949646,0.9095785617828369,False,False,False,False,False,False,0.6775436997413635,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,53,5,1411,True,0.8765347599983215,0.8765347599983215,0.8761062026023865,False,False,False,False,False,False,0.5734265446662903,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,55,3,9207,True,0.698914647102356,0.698914647102356,0.7084147334098816,False,False,False,False,False,False,0.2948939800262451,,3,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,81,34,890,True,0.4145319163799286,0.4145319163799286,0.4145319163799286,False,True,False,False,False,False,0.2588714361190796,,2,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,92,11,339,True,1.0,1.0,1.0,False,False,False,False,False,True,1.0,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,150,5,1586,True,0.7939979434013367,0.7939979434013367,0.7939979434013367,False,False,False,False,False,True,0.7939979434013367,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,151,5,1017,True,0.41868510842323303,0.41868510842323303,0.43330350518226624,False,True,False,False,False,True,0.24649859964847565,4,2,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,152,5,1375,True,0.8477188944816589,0.8477188944816589,0.5632937550544739,False,False,False,False,False,True,0.8477188944816589,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,490,7,5161,True,0.9014191031455994,0.9014191031455994,0.47638189792633057,False,False,False,False,False,True,0.9014191031455994,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,2,3,11392,True,0.2102869153022766,0.2026481032371521,0.30613237619400024,False,True,False,False,False,False,0.15061073005199432,2,2,True,True
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,3,3,4931,True,0.3620753884315491,0.3620753884315491,0.4957118332386017,False,True,False,False,False,False,0.336408406496048,,2,True,True
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,5,39,9526,True,0.4213704466819763,0.005827607121318579,0.009102996438741684,False,True,False,False,False,True,0.002087198430672288,2,2,True,True
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,8,6,13107,True,0.7250727415084839,0.7250727415084839,0.8121173977851868,False,False,False,False,False,False,0.6844032406806946,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,10,7,4089,True,0.494708389043808,0.494708389043808,0.8902934789657593,False,True,False,True,False,False,0.494708389043808,,3,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,20,39,3669,True,0.6340193152427673,0.6340193152427673,0.6465430855751038,False,False,False,False,False,False,0.4921739101409912,,5,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,40,3,1142,True,0.2928956151008606,0.2928956151008606,0.26725953817367554,False,True,False,False,False,False,0.2928956151008606,,2,True,True
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,41,11,114,True,1.0,1.0,0.35514017939567566,False,False,False,False,False,False,1.0,,,False,False
8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,42,11,152,True,0.8941176533699036,0.8941176533699036,0.7307692170143127,False,False,False,False,False,False,0.4367816150188446,,4,False,False
