method,reference_scene_id,master_sequence_id,order_id,horizon,deployment_id_switches,identity_transition_opportunities,normalized_id_switch_rate,fragmentation_count,fragmentation_opportunities,fragmentation_rate,merge_count,merge_opportunities,merge_rate,gap_opportunities,recovery_attempts,correct_recoveries,gap_recovery_accuracy,gap_recovery_recall,association_event_count,new_birth_count,false_birth_count,birth_rejected_count,tracker_input,identity_matching,cache_digest
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,5,2,13,0.15384615384615385,1,13,0.07692307692307693,0,12,0.0,3,0,0,,0.0,45,13,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,511f5cf98de48a6fd5e12c10754955687eb4298d7e21829f662d569c85c6a0fe
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,5,2,13,0.15384615384615385,1,13,0.07692307692307693,0,12,0.0,3,0,0,,0.0,45,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,511f5cf98de48a6fd5e12c10754955687eb4298d7e21829f662d569c85c6a0fe
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,2,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,,,17,7,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,2,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,,,17,7,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,2,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,,,17,7,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,3,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,27,9,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,3,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,27,9,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,3,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,27,9,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,4,0,7,0.0,1,8,0.125,0,7,0.0,1,0,0,,0.0,36,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,4,0,7,0.0,1,8,0.125,0,7,0.0,1,0,0,,0.0,36,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,4,0,7,0.0,0,8,0.0,0,8,0.0,1,0,0,,0.0,36,9,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,5,1,10,0.1,2,12,0.16666666666666666,0,10,0.0,3,0,0,,0.0,45,11,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,5,0,10,0.0,1,12,0.08333333333333333,0,11,0.0,3,0,0,,0.0,45,11,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,reverse,5,0,10,0.0,0,12,0.0,0,12,0.0,3,0,0,,0.0,45,10,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8bcbd43d3e2bf923046cb548eacc18d2221762fe6f7d961ff7174872c5470f07
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,2,0,4,0.0,0,4,0.0,0,4,0.0,0,0,0,,,16,7,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,2,0,4,0.0,0,4,0.0,0,4,0.0,0,0,0,,,16,7,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,2,0,4,0.0,0,4,0.0,0,4,0.0,0,0,0,,,16,7,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,3,0,7,0.0,0,7,0.0,0,7,0.0,1,0,0,,0.0,25,9,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,3,0,7,0.0,0,7,0.0,0,7,0.0,1,0,0,,0.0,25,9,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,3,0,7,0.0,0,7,0.0,0,7,0.0,1,0,0,,0.0,25,8,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,4,0,10,0.0,0,10,0.0,0,10,0.0,1,0,0,,0.0,35,11,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,4,0,10,0.0,0,10,0.0,0,10,0.0,1,0,0,,0.0,35,11,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,4,0,10,0.0,0,10,0.0,0,10,0.0,1,0,0,,0.0,35,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,5,0,13,0.0,1,14,0.07142857142857142,0,13,0.0,2,1,0,0.0,0.0,44,12,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,5,0,13,0.0,1,14,0.07142857142857142,0,13,0.0,2,1,0,0.0,0.0,44,12,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,sha256_seed45,5,0,13,0.0,0,14,0.0,0,14,0.0,2,1,1,1.0,0.5,44,11,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,14fc72ca4356c99d100996c4c2802bd93c2e0b88a572f8a7fb6c9e200d922a29
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,2,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,,,21,10,1,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,2,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,,,21,10,1,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,2,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,,,21,10,1,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,3,1,5,0.2,1,5,0.2,2,6,0.3333333333333333,0,0,0,,,33,11,2,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,3,0,5,0.0,0,5,0.0,1,6,0.16666666666666666,0,0,0,,,33,12,2,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,3,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,33,13,2,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,4,1,10,0.1,3,12,0.25,3,12,0.25,2,2,0,0.0,0.0,44,12,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,4,0,10,0.0,2,12,0.16666666666666666,1,11,0.09090909090909091,2,2,0,0.0,0.0,44,13,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,4,0,10,0.0,0,12,0.0,0,12,0.0,2,2,2,1.0,1.0,44,13,2,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,5,1,13,0.07692307692307693,3,15,0.2,3,15,0.2,2,2,0,0.0,0.0,52,13,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,5,0,13,0.0,2,15,0.13333333333333333,1,14,0.07142857142857142,2,2,0,0.0,0.0,52,14,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,canonical,5,0,13,0.0,0,15,0.0,0,15,0.0,2,2,2,1.0,1.0,52,13,2,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,8da3ea29af03cf473c1490cbd900ecc0604f58e30c421f2f9a0e6c9e39ef6cfb
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,2,0,3,0.0,0,3,0.0,0,3,0.0,0,0,0,,,22,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,2,0,3,0.0,0,3,0.0,0,3,0.0,0,0,0,,,22,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,2,0,3,0.0,0,3,0.0,0,3,0.0,0,0,0,,,22,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,3,0,8,0.0,0,8,0.0,0,8,0.0,0,0,0,,,32,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,3,0,8,0.0,0,8,0.0,0,8,0.0,0,0,0,,,32,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,3,0,8,0.0,0,8,0.0,0,8,0.0,0,0,0,,,32,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,4,0,13,0.0,2,15,0.13333333333333333,0,13,0.0,2,2,0,0.0,0.0,45,13,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,4,1,13,0.07692307692307693,3,15,0.2,1,13,0.07692307692307693,2,2,0,0.0,0.0,45,13,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,4,0,13,0.0,0,15,0.0,0,15,0.0,2,2,2,1.0,1.0,45,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,5,0,16,0.0,2,18,0.1111111111111111,0,16,0.0,2,2,0,0.0,0.0,52,13,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,5,1,16,0.0625,3,18,0.16666666666666666,1,16,0.0625,2,2,0,0.0,0.0,52,13,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,reverse,5,0,16,0.0,0,18,0.0,0,18,0.0,2,2,2,1.0,1.0,52,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,455eeb81957f108a8dfafe8db95530c729afd523b7cc4b629aa6aed8e173cf72
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,2,0,3,0.0,0,3,0.0,0,3,0.0,0,0,0,,,19,9,1,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,2,0,3,0.0,0,3,0.0,0,3,0.0,0,0,0,,,19,9,1,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,2,0,3,0.0,0,3,0.0,0,3,0.0,0,0,0,,,19,9,1,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,3,0,6,0.0,3,9,0.3333333333333333,0,6,0.0,4,3,0,0.0,0.0,33,14,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,3,0,6,0.0,3,9,0.3333333333333333,0,6,0.0,4,3,0,0.0,0.0,33,14,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,3,0,6,0.0,1,9,0.1111111111111111,0,8,0.0,4,3,2,0.6666666666666666,0.5,33,12,2,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,4,0,9,0.0,3,12,0.25,0,9,0.0,4,3,0,0.0,0.0,40,14,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,4,0,9,0.0,3,12,0.25,0,9,0.0,4,3,0,0.0,0.0,40,14,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,4,0,9,0.0,1,12,0.08333333333333333,0,11,0.0,4,3,2,0.6666666666666666,0.5,40,12,2,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,5,0,11,0.0,5,17,0.29411764705882354,0,12,0.0,8,4,0,0.0,0.0,49,16,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,5,0,11,0.0,5,17,0.29411764705882354,0,12,0.0,8,4,0,0.0,0.0,49,16,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_07-scene0069_00-scene0069_02-scene0069_04-scene0069_03,sha256_seed45,5,0,11,0.0,1,17,0.058823529411764705,0,16,0.0,8,4,3,0.75,0.375,49,12,2,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,0ccf445ea23cb081f1ebec56a051faa7e12928ce0360aa12ba852c3132df2f2d
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,2,0,4,0.0,0,4,0.0,0,4,0.0,0,0,0,,,16,7,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,a8bf5449d9c009b67f2f3ad91b599516c0f6fb3d4ba76ac74e1dfb4dfdbce6ca
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,2,0,4,0.0,0,4,0.0,0,4,0.0,0,0,0,,,16,7,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,a8bf5449d9c009b67f2f3ad91b599516c0f6fb3d4ba76ac74e1dfb4dfdbce6ca
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,2,0,4,0.0,0,4,0.0,0,4,0.0,0,0,0,,,16,7,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,a8bf5449d9c009b67f2f3ad91b599516c0f6fb3d4ba76ac74e1dfb4dfdbce6ca
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,3,0,7,0.0,0,7,0.0,0,7,0.0,2,0,0,,0.0,30,12,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,a8bf5449d9c009b67f2f3ad91b599516c0f6fb3d4ba76ac74e1dfb4dfdbce6ca
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,3,0,7,0.0,0,7,0.0,0,7,0.0,2,0,0,,0.0,30,12,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,a8bf5449d9c009b67f2f3ad91b599516c0f6fb3d4ba76ac74e1dfb4dfdbce6ca
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,3,0,7,0.0,0,7,0.0,0,7,0.0,2,0,0,,0.0,30,10,3,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,a8bf5449d9c009b67f2f3ad91b599516c0f6fb3d4ba76ac74e1dfb4dfdbce6ca
B2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,4,1,10,0.1,1,11,0.09090909090909091,2,12,0.16666666666666666,2,0,0,,0.0,42,13,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,a8bf5449d9c009b67f2f3ad91b599516c0f6fb3d4ba76ac74e1dfb4dfdbce6ca
B3,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,4,1,10,0.1,1,11,0.09090909090909091,2,12,0.16666666666666666,2,0,0,,0.0,42,13,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,a8bf5449d9c009b67f2f3ad91b599516c0f6fb3d4ba76ac74e1dfb4dfdbce6ca
B4,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_08-scene0069_07-scene0069_00-scene0069_02-scene0069_04,canonical,4,0,10,0.0,0,11,0.0,0,11,0.0,2,0,0,,0.0,42,13,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,a8bf5449d9c009b67f2f3ad91b599516c0f6fb3d4ba76ac74e1dfb4dfdbce6ca
