method,reference_id,master_sequence_id,order_id,T,scope,repeat,state_snapshot_sha256,latency_ms,loaded_model_allocated_bytes,peak_allocated_bytes,incremental_peak_bytes,peak_reserved_bytes,cpu_state_bytes,visual_state_bytes,lag1_buffer_bytes,archive_bytes,point_count,superpoint_count,occupied_count,query_count,precision,source_commit
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,3,cumulative_T1_to_T,5,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,9048.595454,559363072,2536596480,1977233408,6232735744,62616,427200,4083243,11816608,137183,6245,34,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,3,cumulative_T1_to_T,6,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,9207.877094,559363072,2536652800,1977289728,6232735744,62616,427200,4083243,11816608,137183,6245,34,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,3,cumulative_T1_to_T,7,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,9555.046196,559363072,2536596480,1977233408,6232735744,62616,427200,4083243,11816608,137183,6245,34,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,3,cumulative_T1_to_T,8,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,11845.643719,559363072,2536608256,1977245184,6232735744,62616,427200,4083243,11816608,137183,6245,34,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,3,cumulative_T1_to_T,9,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,12019.026348,559363072,2536637952,1977274880,6232735744,62616,427200,4083243,11816608,137183,6245,34,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,0,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1580.437681,559363072,1938162688,1378799616,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,1,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1613.835234,559363072,1938168832,1378805760,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,2,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1727.980287,559363072,1938152960,1378789888,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,3,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1373.71308,559363072,1938161664,1378798592,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,4,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1441.777543,559363072,1938154496,1378791424,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,5,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1717.739562,559363072,1938170880,1378807808,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,6,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1624.66312,559363072,1938170880,1378807808,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,7,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1483.522506,559363072,1938167808,1378804736,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,8,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1559.528354,559363072,1938167808,1378804736,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,model_update,9,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1551.197515,559363072,1938166784,1378803712,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,0,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1878.000139,559363072,1938167808,1378804736,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,1,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1841.938153,559363072,1938150400,1378787328,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,2,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1759.117506,559363072,1938181632,1378818560,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,3,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1997.758342,559363072,1938166272,1378803200,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,4,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1855.833907,559363072,1938169856,1378806784,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,5,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1754.973872,559363072,1938165248,1378802176,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,6,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1853.284076,559363072,1938159616,1378796544,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,7,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,2042.230481,559363072,1938154496,1378791424,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,8,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1876.73975,559363072,1938154496,1378791424,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,end_to_end_update,9,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,1811.187618,559363072,1938165248,1378802176,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,0,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.383309,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,1,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.348895,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,2,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.411496,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,3,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.385613,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,4,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.588614,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,5,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.630367,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,6,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.412464,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,7,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.403979,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,8,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.484419,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,output_materialization,9,4d58f4d2dddffc55b9a230fec94cb3c59043dcfe601def6acb5c3ef53e144086,7.450864,559363072,592923648,33560576,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,0,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,10498.151311,559363072,2536596480,1977233408,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,1,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,11487.599412,559363072,2536615936,1977252864,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,2,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,12374.343723,559363072,2536570368,1977207296,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,3,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,11505.375912,559363072,2536596480,1977233408,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,4,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,11789.431263,559363072,2536592896,1977229824,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,5,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,12294.065838,559363072,2536592896,1977229824,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,6,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,10874.665629,559363072,2536623104,1977260032,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,7,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,11907.464181,559363072,2536558592,1977195520,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,8,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,13335.62688,559363072,2536589312,1977226240,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,cumulative_T1_to_T,9,3f354f12741e8d8e7a579fafe8bbf3e7808a357d25486423ecd99639983796c8,10603.687919,559363072,2536679936,1977316864,6232735744,62616,427200,2857343,8157088,95061,4586,36,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,0,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1303.069074,559363072,1157087232,597724160,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,1,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1915.769811,559363072,1157040128,597677056,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,2,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1816.378567,559363072,1157042688,597679616,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,3,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1716.207711,559363072,1157052928,597689856,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,4,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1245.712563,559363072,1157027328,597664256,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,5,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1222.873757,559363072,1157019648,597656576,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,6,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1161.769136,559363072,1157063168,597700096,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,7,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1293.945213,559363072,1157052928,597689856,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,8,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1045.821507,559363072,1157042688,597679616,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,model_update,9,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1281.331581,559363072,1157037568,597674496,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,0,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1269.738502,559363072,1157052928,597689856,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,1,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1417.091236,559363072,1157011968,597648896,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,2,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1146.37423,559363072,1157032448,597669376,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,3,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1475.263545,559363072,1157037568,597674496,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,4,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1400.601159,559363072,1157055488,597692416,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,5,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1616.094539,559363072,1157055488,597692416,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,6,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1282.496997,559363072,1157042688,597679616,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,7,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1486.861163,559363072,1157050368,597687296,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,8,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1204.461953,559363072,1157068288,597705216,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,end_to_end_update,9,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,1528.879758,559363072,1157082112,597719040,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
M3-V-CORE,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,output_materialization,0,4f98b0d7bae778c8e2942c91304845ddff5b89dc44a93887650b1530abbae361,3.412955,559363072,592923648,33560576,6232735744,62616,427200,1438866,4116576,43818,3155,40,100,torch.float32,1f7c14ad5e7d7457222d5254d3d8d0a695d97954
