master_sequence_id,reference_scene_id,order_id,history_scan_ids,candidate_count_full,candidate_count_local,masks_equal,classes_equal,score_max_abs_diff,scores_allclose,full_current_stage_AP,local_current_stage_AP,AP_abs_diff,parity_pass,raw_observation_fingerprint,sidecar_content_sha256,full_history_content_sha256,fresh_raw_content_sha256,frozen_v1_raw_content_sha256,frozen_v1_raw_reproduced,frozen_v1_full_history_content_sha256,frozen_v1_full_history_reproduced
scene0079_11-scene0079_10-scene0079_02-scene0079_08-scene0079_00,137a8158-1db5-2cc0-8003-31c12610471e,sha256_seed45,"[""scene0079_10"",""scene0079_02""]",100,100,True,True,0.0,True,0.6613756418228149,0.6613756418228149,0.0,True,c361b5886f18ea9a87f00cfcdfd5538dd0ceea5d728ea44e3638bdba2c958aa8,4098d456fc5132694211677444817d81b8606ab55a0cb31f31b406b810460288,dbdb852f6afaa4e84a41c6d5e1fe56011b1d7bd7bb08bc058cbbd4e41c0d6717,58fa957c45bbae05a33b4bb10e9e7cbfbecc23f4b1d6b1a412d90ee7901ed4c0,84b293d56408465e441503d021eb641a30afbe0a1b10c535214d8c9a14cbc88d,False,be10c090631563f30d9b6d64e9a32669453e4dfa79c585a804a3f84878f9f528,False
scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,"[""scene0119_00"",""scene0119_02""]",100,100,True,True,0.0,True,0.5606995820999146,0.5606995820999146,0.0,True,48f4a5e99546a2a3033abb4519aa1c36901b299b0aa4fd2e6896da22542da515,ed2608c7e84d6d60385ee3c470018e9ce4be00ac22733dc27936b50188184c61,c2f86be7f348365516c2bb0385d27700ee7fe89f4ee737c0f7f21adfa3e8112d,6414fd90d9514086507cac850c3bf778d195b0d89c402726ff965c47dc0fe262,aa7750c15e16c86c1c1264977f2d0e9729fbacee6ccc3ac220cfcbce0e09809f,False,3b25c97dabf25659daff95381edcdedec29bc956abf8c7ba9cddb2f3ef950f4a,False
scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,"[""scene0119_04"",""scene0119_01""]",100,100,True,True,0.0,True,0.6742283701896667,0.6742283701896667,0.0,True,b7684862875b75c7dddb5b6594a5487987401126b745294388e9e5b3f27d84f6,30d5561aac9a3bd9f406547c0f461bdec6236f8d89bc0da0d760965c5f70ebd5,cc0c80176e902b6ec521a6b7a36f2c9387cd74f9eb03befb0120779f19293687,f134f2d807dd37e78166f300bb1610280d80165751e9890a8f379dfe91589c7f,5fb797d7c365ed79ed7f7beadce81a4ce17edfbaed7394131b9498916f75bb0e,False,6a6d6380dda0d630b6ad94ab04b6c65f360837e3938a2da0d08e143c42f0fa8b,False
scene0119_00-scene0119_02-scene0119_03-scene0119_01-scene0119_04,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,"[""scene0119_00"",""scene0119_03""]",100,100,True,True,0.0,True,0.5266203880310059,0.5266203880310059,0.0,True,ee3248fcffc340e1a6cbcb44c76eb225b77ffd4261f773698e792b596fcb1559,82947a582d8bb6f512ed0f7bcafa9d9aa96deb6f30964eb4e6b09230981a2432,6ebee1f43ee0f663a11f986c20693f9dbe0c18aaf19c3aae4659dac8e3b23a52,eb17c213ed6794363c3fa19e3234a965e2930cadb4dca73c8c5e905e871ac437,21ec01d9c6b1c77e6320dca74f9b8088f84925dea790f55216d8424181e8aa3f,False,deebc2a99da1d5a2e46bf43e06d958fe150fc4b15bbf40580c4dea060d61e566,False
scene0119_01-scene0119_04-scene0119_00-scene0119_02-scene0119_03,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,"[""scene0119_01"",""scene0119_04""]",100,100,True,True,0.0,True,0.46652835607528687,0.46652835607528687,0.0,True,65b8db598205cc727109b5e3ab8edaa151d3038be6b6d0a24c9674cbfb367884,c4483a4dd58ff1d684fcd0b0a5e4ba7003c5e11799d1fec7dbf5d0cf34a8ac13,a43c85fb3a47760ce75c11fceee9d61e0a9160739796e28442396dbdac0ac838,664d7dfd9972d9f03d897c24ccada3bbd23505071f132aed3c16c4d8bd5bdf11,f5358c281877f9b1a9c045a980d2ba7ade3f856a2f72e4087c781e02f46163b5,False,b1e4c67789c05bd4eff5625334d5b1645b5fe8b3bb2fa89757c7cd973e5c42ee,False
scene0119_01-scene0119_04-scene0119_00-scene0119_02-scene0119_03,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,"[""scene0119_03"",""scene0119_02""]",100,100,True,True,0.0,True,0.6239712238311768,0.6239712238311768,0.0,True,daf25a1ed0c14953103075cdd5b7fe4d403ffe7b985e049a6735d14018630815,0a47eb6c135d901ae7fef8e2e54b784b3379f565e4cd22bb0018bbe4a3716ac1,b444e6305f7294d3afeba4e1a501f43acefd54e25280345b89f9e7e370812d55,2a3ee9a2b1553551f2cbf5899fe0093ca627eab5deecd4ee6d786fb0244ff3cd,f85f25c49fa92f0c7761ea1c681b85e8e0da09d7fedd648f7998c9fd65e34e25,False,c4c56d39dec4286c7fbbf75cbcf477efdeca999a90958b3dbdac25d77e843048,False
scene0119_01-scene0119_04-scene0119_00-scene0119_02-scene0119_03,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,"[""scene0119_00"",""scene0119_03""]",100,100,True,True,0.0,True,0.5266203880310059,0.5266203880310059,0.0,True,ee3248fcffc340e1a6cbcb44c76eb225b77ffd4261f773698e792b596fcb1559,3c8140df958efdc9426a6f54fcd61047a85f0ccd3194ee201495a82c4bb89ab7,fd8bd802a21869c6c37082b7c2acb3edc80f172dbe03eb7e742fd06cd9f26640,8199d51a686674ccd6cab2cf1096c3a6addf99883687acada03ed8bbe853f77d,540eefebb47283ee5cafd13b95dc7b65d2f8a63d23b721d75c14680bd4cd475d,False,6f567c27e08ccee0e03ef641e2efb477a54392fd30e1de39ebe727e85855ae88,False
scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,"[""scene0119_02"",""scene0119_03""]",100,100,True,True,0.0,True,0.5868055820465088,0.5868055820465088,0.0,True,6b24a469b959978235a7c20e1aecec6e948e0b1b1f3429ec33c2f25172e3dbf7,8dfe756409102694af8015a8e9d55516f42939ef8d39f90191a9fa10a9abcdde,ac4c635369b9e451966471549f6d58bc0239af0075cdd01666731d1bbd7863bd,e959d92594181a1ad0e7ffe723234d42d23d3af5b8e13a88f4afa0c5fd886ea7,8a6ba4475fb92d22aa8bf037a139576e52c3048c6239772f7187d174186fad78,False,e9fff1a680ebbc4ec9788cf205af253715738609d2c845f9675e44417a9c1cd3,False
scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,"[""scene0119_00"",""scene0119_04""]",100,100,True,True,0.0,True,0.5271164178848267,0.5271164178848267,0.0,True,2e4830787f2fdfba1a345db6d98ce8b808876e03826322bb4fedf8f4faad709e,c797e8f7d7477bd5b293b3cf2bac15dd9e289db907e585c128e3471addea534b,c7d564eb0ff91ed43193b333698ca88d002ca59bac92c0053077218eb7ec1ed5,1cb228615d63d3eb66c2669365125f26aca9d8d9f14c6e70a1ccc83e12e8c32f,7ace37690dc019b0b19c155560376fc7dfb20d3391b57c04f3043fadb7c48046,False,6be15e8e8240ae63c87cca2a7eb3445bc233620e8998b62d6a30f6d883a6348d,False
scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,"[""scene0119_00"",""scene0119_03""]",100,100,True,True,0.0,True,0.5266203880310059,0.5266203880310059,0.0,True,ee3248fcffc340e1a6cbcb44c76eb225b77ffd4261f773698e792b596fcb1559,d2f020e657351d6119e087c03fb43b00e409e519008742a981be8efe717a8ab2,4472ad17a310bca31253dcccaf5d05a69e894cb0559d6ef2cd20492d782526ad,926598b10f4cc5ca109ac5a85d68d072a423764e0dc23fb8ed9a44f3fef1c3c1,c6fa447494fca60013dc68a5ab91f77ecd714a0d1441c0e14051ec6fbf5c345b,False,063e69729be9ce35f49822c568238c74f237b472263865deaa68c4489f2963fd,False
scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,"[""scene0119_03"",""scene0119_01""]",100,100,True,True,0.0,True,0.7399691343307495,0.7399691343307495,0.0,True,2819ecfdbd6bf3c243131ad1d73435c05ed3bfdb8a371f9ba1639a1e939924d0,5c08b56b6ee958c422b4deb611785cff1961843a8fa058f091262e6b1ebb8096,a1148ae29d26fd3feb4785105bae02b07b78a8a643e4da9301ee721a7324f279,6ff4837fcb20a5e23ae074fabb6ee9f8b16b98e539bb067bce999e859df6b89d,322d8aa08230f9be045f2a36e281522c2be48a8a969a587827967407c8dd5589,False,cd9f7311fa5e1ab7c94cf4fa32808ab013ae3a483104b2a0a90b6b707644d232,False
scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,"[""scene0119_02"",""scene0119_00""]",100,100,True,True,0.0,True,0.36770832538604736,0.36770832538604736,0.0,True,82f8d5fd95f23c20a9bc7826a78284fc196ad316edb2fe7ba0bbeafe6219f4e7,37e7c072d4ca94d8724ece573597eac25210bf4f5ef6e42903126399a2b6a9b2,e861dac5705ccb06b9684efa99d321b027460eac2f5736e0d46f64ad8813b43f,ed83ba77af5f399b6a3f5dfe7fcd3ff6c3ae73879612d3a45ad082fded753ecc,a80b08e9d3b6c309a64614e0112e46cb881c012fdf5567e911ca17801ce52fb1,False,976c359d44329af05f714f034d7ad34b967658a8e312ed84131e7c75d6f28f36,False
scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,"[""scene0119_00"",""scene0119_03""]",100,100,True,True,0.0,True,0.5266203880310059,0.5266203880310059,0.0,True,ee3248fcffc340e1a6cbcb44c76eb225b77ffd4261f773698e792b596fcb1559,cfe60a7edbc3eae8a306e3efadfea0bd156f08f253e9ed3fdf14c8e35f46b907,9bcfcbf61886edccd29f860fbae52ffa6ba71dadb57fd14c27c6a07e08d2eb2b,74890b1b5d71b9071da5d6de776419056f327e93eefaf7f2cad46d504363a3c1,945f3532fd13bb9a62e93f1c485ecd4ddeaf9a14f40f83626562823b11e0e530,False,b49031a4df8401accfbe648713ea8784cdb1727de1fc0a1de61159e34aef6de2,False
scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,280d8ebb-6cc6-2788-9153-98959a2da801,canonical,"[""scene0119_04"",""scene0119_00""]",100,100,True,True,0.0,True,0.47962963581085205,0.47962963581085205,0.0,True,7c941e8eb3e3d64a01434e3c8dad9ced20774f6e268e1266c57d4e16b47b5097,c3f9283bbdee2c0ebdc303d649f3f19d3290cb442eac887b945d49f90841a0ac,d644c9ec23f543cfec193de1c34b9a391d80dbe297f52be82d380ed27afef52e,15a76caac7a7cee6e65890d06857ea1aa5b9bf1a7bf91caedaf276a3a25eb2fe,db43d738b008331a45c139a8b1c20f5e0c940fe3e809ae8d87de85f5a83bafe1,False,2b18e6d10607d155050986a66547761f3ea51d5f4cfbd8432222759f3c6c90a2,False
scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,280d8ebb-6cc6-2788-9153-98959a2da801,reverse,"[""scene0119_01"",""scene0119_03""]",100,100,True,True,0.0,True,0.6408179402351379,0.6408179402351379,0.0,True,b481acb315a2b0db40285fa1d739a2cb2b702fda3af89610877b14b2c74e2b7b,d1f185870c5308f9f36fe89b4f5cccfed6986914dfc4ad887d7bf6c7b177b2bf,8755c7b7b14f5fdc94092946fe8a90558eaff52c4ce4a670fbd4b4cc33ece073,7677d5760136ea62801ca4a4ae4800c7795e7ee68712985f403a5ade7a36b091,98ba9e575e9d79d4d6794fe3019d52da25f6194c8ef9fdf49437acdc4b2e465f,False,c9f0d0e8c3a93cfa424e313a5f6b62eadc73936722594e4fa706851c8ed1b620,False
scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,280d8ebb-6cc6-2788-9153-98959a2da801,sha256_seed45,"[""scene0119_00"",""scene0119_03""]",100,100,True,True,0.0,True,0.5266203880310059,0.5266203880310059,0.0,True,ee3248fcffc340e1a6cbcb44c76eb225b77ffd4261f773698e792b596fcb1559,7e34ed3e4bd670e9f417c86860aa213ab98dceac8a8961fbcc89341ef269203e,90073905ba75b47625b768f018f138ce1c1f4a6882caa2aee2bb20bb08c9aa03,1e44b4c6a38648640553c60a49042e53e5147c0fd1c0e42d646d63df097eb7c9,5288753d170ad91adb25951cc75345e346896bd476326b85d14f347be4de8936,False,9b96dcca4ccfa4e6b36970d2690c377a280d174eda2a356be43d9ed6edd408dc,False
scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,"[""scene0219_00"",""scene0219_03""]",100,100,True,True,0.0,True,0.4969135820865631,0.4969135820865631,0.0,True,9e42eae12c8f2e8bc4782468cf76ca156e9949101ef918659c7506a2e7e5c398,26510923bd9ae5a90dae53a2bb274ef49ee679d038fafd9eddd064002cccae9e,260dbc353f4867f852b1aa8fad0356c0607d7846fa7980dd1bc5b6656658e23c,313b03a5e52a230fd8e935922bbf4d9c47221cdcaad536b7480a041ebca931ff,9c83504200906046b4bb93cc9e57f4801cd4b24a100dc47a310491f2bad505e7,False,bd81cbcd330415d996121a7bc9398aab7ce6eda35a05fea1b567edaf9532e46e,False
scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,"[""scene0219_04"",""scene0219_01""]",100,100,True,True,0.0,True,0.2046130746603012,0.2046130746603012,0.0,True,89dfa4e64c1f1c2fdb7c008a2d5f0ee547c0af30bd9a10748eda4c12cd4ee800,5f3749c6e8a4b878a2d2a4de297f7eba83b358f5bc86a750dced06924dc77620,6a8cf44a3a3bbc441e2dd592b733bc69478e4aa99c9de4986e4d1c438aa74c80,fd356f11317649d61ec2972f4ccce45fb6ab99f02fa73fb8d71724ce2546b4d6,2b1b70d14a60e9d713aa95ee21ad946e1c73b40422d798fed7a22b04fdf67669,False,e74c238dca07d5fa375244af07af7afbdb603e78e507f2c867e1a1704d038f34,False
scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,"[""scene0219_04"",""scene0219_00""]",100,100,True,True,0.0,True,0.5469135642051697,0.5469135642051697,0.0,True,2396e9795879825294e8740e908eb717ddea68a67d36c342e8343aa50a0930b0,2e3c9eea13343e0a2fc36252b8177595b6f39c734c2e567aa963b36547bc3180,4da93aa6362dbf758d1835488e944f2c18f44cfbb3400121362ac7d0d4c3d10a,16c46c66a4ce9f6e7887512b3c69d8dd8a12acfb38719218478892055360e0c5,826b81204d62e78e060c8daae87ed1242598b2d1374f88e0f53f0cc597ae8f36,False,05a135554ac79bbb5155d5649010da25c993b53014599f21ff23723d8f07e80f,False
scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,"[""scene0219_01"",""scene0219_04""]",100,100,True,True,0.0,True,0.5138888955116272,0.5138888955116272,0.0,True,737314d0bd3dd5ddc5f8c52585791c6b77ab22b9b0c8a9e8895d7703ceea7a80,8628c4e5acec67f646912abaa78a2a31ba1d6baf194518588d06e6a8aa25b3d6,c857c7cf8821dbf0ab698c4e7c8b9e9a9d1ff928b30f8e52dcf6723d56a8c97c,cb634dc0ef315406aa8a818e68cd651426bc97bf73b95ca7597b391a52855b95,db043aa1e61d04ee6bfee24c232c6ebe0cf947fa12c87a5982c395f9fc4d1431,False,62f54ef3574b5fe22476af1be0ec6165c9c2e19d64af1a52409fcff478787183,False
scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,"[""scene0219_02"",""scene0219_03""]",100,100,True,True,0.0,True,0.506172776222229,0.506172776222229,0.0,True,3d674d9443016473787217e51bc0f2cb477863c8b7ff930ed5b2a0f9339484e0,83ce5a982cad92d2fa15949f09f9b43605950d38e2185aa48a08c91d1ae3367e,577aa68575821bbda69de3d808b3211529109ceb1a720d66ed787dfa495b7c48,2483e7320529686457803a9a229a5bc652bdf2a0ceb9e1958d74e977bd3136c3,b9d1e9d249527abc2f060f909a4c7b0757354340ca66bd03ee2052707b11bd39,False,b467f405691fd530d4f4c82dd0564cb6cc0bef5a6db65e91b694bfec8a62830e,False
scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,"[""scene0219_04"",""scene0219_00""]",100,100,True,True,0.0,True,0.5469135642051697,0.5469135642051697,0.0,True,2396e9795879825294e8740e908eb717ddea68a67d36c342e8343aa50a0930b0,2f30d945564beace7593247871dfc77f79e39578f6a4ad4c4a877724d2bfce2f,21e2e8d244d6fa943735f5bad4f7c16e8e1eebabf7328c6d00a179f89b0413b7,2a8536a34845360ac5a74d40d6ce5422f2798352181d8647d961ef51cff24d9e,6f83f894fe25bb61925681b443f20bc4549fd2962071d12ecc07ed8328581a36,False,dde45c74fe9f0d8778af772936732e1fd8d6a9ad7ee5c333e677b56b4c9b5dab,False
scene0219_02-scene0219_01-scene0219_04-scene0219_00-scene0219_03,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,"[""scene0219_02"",""scene0219_01""]",100,100,True,True,0.0,True,0.2725694477558136,0.2725694477558136,0.0,True,07e4d586e000ff295188b7c077bd89c5b4ffd9fa621f67e821a18c127a580433,a1a094e7bf93bbb93d5753ce5ba0f12ca02fdb4b8694380fb77e63c82b1cf958,e7a1c20ba2fdba43865402448f4bc5e571936303b767fcd83b7763a3aea023d5,6f08bd627f6642ae47f80da987e1cd0e0996cc731b7e510fa62bf715076234c1,599b349c7d0222cf4b9fae2ebd0158c476b28426a7774fd2eaa3812508bfa875,False,6eb40a773183dedda1b198a503e18a8c34050a1703bc6957ec73a7122b86e205,False
scene0219_02-scene0219_01-scene0219_04-scene0219_00-scene0219_03,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,"[""scene0219_03"",""scene0219_00""]",100,100,True,True,0.0,True,0.638888955116272,0.638888955116272,0.0,True,926680666580d52d7e53b3605b25f1f3b0ab201d9c99ec7190325e5c0834df86,d1f69092dd563a5b39629e4066eed920d38b0b00a99b2b19d09e5e9134670609,13d492ffb314df85b7093e6ce05340cc03eca90196b9a5e86402ec27943dbdba,2d63dccab36acb2b6ab7c48feeac372831c9042bd5da4121dea527e66cab42f8,5afa2e64bef73d2be6e23a84cc2f7c1e7fdf480fbd1736cb9a195d05ce8fb0cf,False,8bb9207b2d90448e42155be6cd0bb85ba7c93ad037354127af6c7635b73d4aa1,False
scene0219_02-scene0219_01-scene0219_04-scene0219_00-scene0219_03,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,"[""scene0219_04"",""scene0219_00""]",100,100,True,True,0.0,True,0.5469135642051697,0.5469135642051697,0.0,True,2396e9795879825294e8740e908eb717ddea68a67d36c342e8343aa50a0930b0,0d9753239db8c05433adc10e2028e21a67f250fabcf5b0387cd916be585f0aaa,da03ec839bc52d62bc6a66fb8115df0705b6773235829055d4d7dfb77496fe28,b4861de7850ded2fdead23c56d020c087870f056490c3b252c73d75ee2f5df3d,52f7d3b154ce84cb1f4418e65e85b2640df9c34b3436f7d3c9e0efa46ef83016,False,256b1f127e4f99bee300929e27ee11db88ee26ab2c7e21c2250d1fc385336295,False
scene0219_03-scene0219_02-scene0219_01-scene0219_04-scene0219_00,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,"[""scene0219_03"",""scene0219_02""]",100,100,True,True,0.0,True,0.4097222089767456,0.4097222089767456,0.0,True,a9c7e91a92697cfc0d6dec5a5f0c954c6d1450bde5a58369306f70b7355fc6b9,b25884d60db3eece11abba672f5ed006a985a7562bb410461e108e829a666963,08e1ab783371f6caa59d76aa81a9c3a471fc152fef2e1edab00fe34eb39efbec,8eded7bf3bb5b020154e3e32dfe78ef6c402db2eb7b9299e39e0a0a839c11029,2a8a72c8c99c4e8b1864e89d14ce9c688e3eea49c0a784f75f846f29b57c6166,False,16bf1580786b2381e9bb8d86bad00ae97618413bf26133c26828d4c673d3a341,False
scene0219_03-scene0219_02-scene0219_01-scene0219_04-scene0219_00,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,"[""scene0219_00"",""scene0219_04""]",100,100,True,True,0.0,True,0.45679011940956116,0.45679011940956116,0.0,True,06f172ee68aa53b16cfca06d350ebf02cbbf2761813998e58f76acb7f07f35e4,bf58e1da12cb69bf25568c9782e902505f29d0942eb9731605f6c038080a36a4,ce7f7e2e5fe70c5bd3469552b4df9459e2c15d5aa7b42736bb3d083465f5209c,f2aec2c83c5d200b833356c8613d5ac37c8f663beb87b57223a19f5c140e934a,3a3f96c63afec6c660044b37e1c07238039b2a23a8c9cc39e5500a7e7241ba4f,False,8b6f9407d42233cb94ab154c5aad2389e3b36dc10ead2fda43acb83c5c071258,False
scene0219_03-scene0219_02-scene0219_01-scene0219_04-scene0219_00,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,"[""scene0219_04"",""scene0219_00""]",100,100,True,True,0.0,True,0.5469135642051697,0.5469135642051697,0.0,True,2396e9795879825294e8740e908eb717ddea68a67d36c342e8343aa50a0930b0,2331aca085a5910af20e58bbadc297ecb4879d2cc6b93f9baf0dae615bfbb81d,72b241a549d51298bebc318d50c1d1c8f676f42e015924f8497e47021dc852c9,6612e3f532f95ada4fa840cfe66f83666c03fdf96bf47da042ad83c63f59c9f0,45360d5dce5d75114331efa75ba23563d184df2a602b3e3c4f798c93e08ad158,False,97cfbe1200e09f52258692765d646ed74be9428c034b6f36165cde2dbe25434a,False
scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,5630cfcf-12bf-2860-8784-83d28a611a83,canonical,"[""scene0219_04"",""scene0219_00""]",100,100,True,True,0.0,True,0.5469135642051697,0.5469135642051697,0.0,True,2396e9795879825294e8740e908eb717ddea68a67d36c342e8343aa50a0930b0,0d3912bea4689760536d2368e2bb2a5324cda2332c7fb60061bef6ee804ff2f1,38144958b63afb8705e0ea8573e49f1e1b311f541b4556e54a3deebce7ec368b,43141daf30a439cf265ecc3fbb3f440c9c00407154023a1bf3f2912939733b0d,0b2270d194f800ae67305092f543a790fe4444c27108e29d0126c08ebeaccc1a,False,6d09aab15e4dbd16018f65ffbb14406ba85a54dde8fdc85ce5eb601488dd51df,False
scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,5630cfcf-12bf-2860-8784-83d28a611a83,reverse,"[""scene0219_01"",""scene0219_02""]",100,100,True,True,0.0,True,0.4166666269302368,0.4166666269302368,0.0,True,6f60dfeb87c588838551ae4f5a9c2d2025d7b15d8777b7ca273b7c7c06d191ad,ede51603bf9abdbb0abaf34c1da34dd7a0f59bd78ae0a439d67b47a7314b0195,22faabaf898084e73d0b31403629516b1d39c1060be4f3cab29b9de873da3c85,c69d84b2dee40cf8869829902c89bcaacd0b870ff0400656cd26b84fa0828298,f23a363203b0384560682529a6fecbf8ce6a26168c007df40c3a7d1b4371a0f4,False,0f22f4c8242149a0346140ee109d1907c0bec535f4f73e4a968776a316284d6f,False
scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,5630cfcf-12bf-2860-8784-83d28a611a83,sha256_seed45,"[""scene0219_04"",""scene0219_00""]",100,100,True,True,0.0,True,0.5469135642051697,0.5469135642051697,0.0,True,2396e9795879825294e8740e908eb717ddea68a67d36c342e8343aa50a0930b0,ebc84655d96c299e26bd760bf21c7a60361c758e6b30ba173991a849c2380a4c,7a7262a942047d10a42bd2b7d33a4cba04625065909f9fb92ce2b0c8fc890ffe,3b7257e4812eeb71cafa2c00e07632b853edbb12c62638940d6673c328a55b8f,fb503604ad46aa5f6f6d0f180ff88a210e6319ed578e8c16c820185e191b737d,False,5d1eccd2c294005e1796645b2a4cb4079ef4bb87d72b43ef1ebe6cb687995327,False
scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,"[""scene0309_00"",""scene0309_02""]",100,100,True,True,0.0,True,0.5866203308105469,0.5866203308105469,0.0,True,7e7717b22f0cf31509cd5fbd4673fc16e776542c3321653ead164ffa1659d8e7,6ac2e5d7b27849bc9fa4e3bef3df8b0a977d7f1ab4e4c7a998615de8e7a26690,df454a39ab2cb01aa517d067565d11e5a73d8f3f1f43da4c3e3240a920d5365c,66a51c545aea7325d51e356621c5530978d9da9c816ee2b2c0447b60c5aa4631,7404593e92f1cfc10e88e4cad77c51f26e14d347b6d114ca934eedc41b72c470,False,6422cc32748264ef9bca2290e42771a1454e60dc21b30032dea3b951d5d8e5f2,False
scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,8eabc45f-5af7-2f32-8528-640861d2a135,reverse,"[""scene0309_03"",""scene0309_04""]",100,100,True,True,0.0,True,0.5942592620849609,0.5942592620849609,0.0,True,de6d4d163de985262311ab3a903829c54dab684af03585a82bceefed5620194f,ea99c0ca25cc98d3d84c92a3e9437d0f997ee31ad7bd1ac4ee4f023335206b05,d352c943d1d6e5ae334b6bdb618568619b19370bed55cbbf491657012523a35c,d47255b715aaabf3a834fcf9a503caf87f7047470fd1829644e1e0517f795240,9046f8c8e2afd1ab8fe7cc9612b7b35f1216b6a255c03bfaca1408bd267889e0,False,f089865c2caeb7dcec89ac6eac386e703aec1a15f29c04d894385c73054d83bc,False
scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,8eabc45f-5af7-2f32-8528-640861d2a135,sha256_seed45,"[""scene0309_04"",""scene0309_03""]",100,100,True,True,0.0,True,0.4027777910232544,0.4027777910232544,0.0,True,649a4dd1fda9cd2feb12b6a8f8d14ef6a66cd87c43f88ca58c786b85aefaf12d,5d831bd32ccc9e214ea872576ce9316337f303c5319b62f7fd537de90bb59bf8,23db0df204ee4405afab2719ad5e677df7ebea8b0f9398566cf301c7304aae5d,d4d6af57891761030d207194be63b6df7ddd130bcb18cbb29ddc05f050c05db0,0f3d071674202224463466216d465546b5e95deabbee23bd8ddd6ba7c28e065f,False,a4a6677f5877bb31ff0d7fe5ef78fdac7b2dc3d0e8d1dcdff45df0dcc44b5da6,False
scene0309_01-scene0309_04-scene0309_03-scene0309_00-scene0309_02,8eabc45f-5af7-2f32-8528-640861d2a135,canonical,"[""scene0309_01"",""scene0309_04""]",100,100,True,True,0.0,True,0.5261766910552979,0.5261766910552979,0.0,True,b079d9949d3c66589b35c19dd7f25331fe5b8771dc106dba7bb569546c941aba,88832e5ad527b54e0b2c08ce7329e3397601ae6933e2d7378d206fa022301f41,9dfb474d85963743f2475404ef20d034bfab53f21b3b073632f3d290db17484b,c86cf42639028ed29aa1843411bd1102b6f70515999ea60e9bac94f7b6416765,63e888d5a6b22bece103c9210c8f10b8584dc67324f7757288473b788911ca01,False,1aa8f11ecab7da5daa2632e6a32c7d85ae758ad62a6fff6b09441a8d01e7d1f7,False
