record_type,file_name,num_queries,foreground_query_fraction,background_query_fraction,gt_instance_count,gt_instance_coverage,query_content_norm_mean,query_content_norm_max,query_content_zero_fraction,gt_instance_id,gt_label,size_points,size_bin,query_count,covered_by_fps_query
gt_instance,scene0309_02-scene0309_01,,,,,,,,,40,0,396,medium_100_999,1,True
gt_instance,scene0309_02-scene0309_01,,,,,,,,,45,5,1143,large_ge1000,0,False
gt_instance,scene0309_02-scene0309_01,,,,,,,,,47,0,13595,large_ge1000,19,True
gt_instance,scene0309_02-scene0309_01,,,,,,,,,55,0,4657,large_ge1000,3,True
gt_instance,scene0309_02-scene0309_01,,,,,,,,,81,15,592,medium_100_999,1,True
gt_instance,scene0309_02-scene0309_01,,,,,,,,,92,8,300,medium_100_999,1,True
gt_instance,scene0309_02-scene0309_01,,,,,,,,,150,2,818,medium_100_999,0,False
gt_instance,scene0309_02-scene0309_01,,,,,,,,,151,2,557,medium_100_999,0,False
gt_instance,scene0309_02-scene0309_01,,,,,,,,,152,2,757,medium_100_999,3,True
gt_instance,scene0309_02-scene0309_01,,,,,,,,,490,4,3489,large_ge1000,2,True
scene_summary,scene0309_03-scene0309_00,100,0.36000001430511475,0.6399999856948853,17,0.6470588445663452,0.0,0.0,1.0,,,,,,
gt_instance,scene0309_03-scene0309_00,,,,,,,,,2,0,6210,large_ge1000,6,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,3,0,3043,large_ge1000,3,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,5,17,5874,large_ge1000,7,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,8,3,7364,large_ge1000,8,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,10,4,2464,large_ge1000,5,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,20,17,2387,large_ge1000,1,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,40,0,497,medium_100_999,0,False
gt_instance,scene0309_03-scene0309_00,,,,,,,,,41,8,105,medium_100_999,0,False
gt_instance,scene0309_03-scene0309_00,,,,,,,,,42,8,141,medium_100_999,0,False
gt_instance,scene0309_03-scene0309_00,,,,,,,,,45,5,1539,large_ge1000,2,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,47,0,4012,large_ge1000,1,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,48,17,673,medium_100_999,0,False
gt_instance,scene0309_03-scene0309_00,,,,,,,,,49,4,3496,large_ge1000,1,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,50,2,460,medium_100_999,1,True
gt_instance,scene0309_03-scene0309_00,,,,,,,,,51,2,714,medium_100_999,0,False
gt_instance,scene0309_03-scene0309_00,,,,,,,,,53,2,697,medium_100_999,0,False
gt_instance,scene0309_03-scene0309_00,,,,,,,,,55,0,2431,large_ge1000,1,True
scene_summary,scene0309_04-scene0309_03,100,0.4099999964237213,0.5899999737739563,17,0.7058823704719543,0.0,0.0,1.0,,,,,,
gt_instance,scene0309_04-scene0309_03,,,,,,,,,2,0,3651,large_ge1000,5,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,3,0,1558,large_ge1000,2,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,5,17,2961,large_ge1000,3,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,8,3,5110,large_ge1000,6,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,10,4,1018,large_ge1000,3,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,20,17,1990,large_ge1000,3,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,40,0,607,medium_100_999,0,False
gt_instance,scene0309_04-scene0309_03,,,,,,,,,42,8,134,medium_100_999,0,False
gt_instance,scene0309_04-scene0309_03,,,,,,,,,45,5,1561,large_ge1000,0,False
gt_instance,scene0309_04-scene0309_03,,,,,,,,,47,0,5909,large_ge1000,5,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,48,17,430,medium_100_999,0,False
gt_instance,scene0309_04-scene0309_03,,,,,,,,,49,4,2282,large_ge1000,3,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,50,2,502,medium_100_999,1,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,51,2,753,medium_100_999,4,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,53,2,649,medium_100_999,2,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,55,0,5030,large_ge1000,4,True
gt_instance,scene0309_04-scene0309_03,,,,,,,,,68,15,490,medium_100_999,0,False
scene_summary,scene0319_00-scene0319_01,100,0.2199999988079071,0.7799999713897705,18,0.5555555820465088,0.0,0.0,1.0,,,,,,
gt_instance,scene0319_00-scene0319_01,,,,,,,,,2,3,2180,large_ge1000,1,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,3,4,1466,large_ge1000,2,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,4,4,866,medium_100_999,0,False
gt_instance,scene0319_00-scene0319_01,,,,,,,,,5,2,3405,large_ge1000,3,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,6,17,820,medium_100_999,0,False
gt_instance,scene0319_00-scene0319_01,,,,,,,,,8,0,4253,large_ge1000,6,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,10,8,1043,large_ge1000,2,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,13,8,119,medium_100_999,1,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,16,4,539,medium_100_999,0,False
gt_instance,scene0319_00-scene0319_01,,,,,,,,,17,2,442,medium_100_999,0,False
gt_instance,scene0319_00-scene0319_01,,,,,,,,,20,8,300,medium_100_999,0,False
gt_instance,scene0319_00-scene0319_01,,,,,,,,,22,9,1075,large_ge1000,2,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,25,11,699,medium_100_999,2,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,27,4,666,medium_100_999,2,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,30,11,536,medium_100_999,1,True
gt_instance,scene0319_00-scene0319_01,,,,,,,,,55,17,225,medium_100_999,0,False
gt_instance,scene0319_00-scene0319_01,,,,,,,,,64,2,162,medium_100_999,0,False
gt_instance,scene0319_00-scene0319_01,,,,,,,,,82,11,152,medium_100_999,0,False
scene_summary,scene0319_01-scene0319_02,100,0.23000000417232513,0.7699999809265137,15,0.6000000238418579,0.0,0.0,1.0,,,,,,
gt_instance,scene0319_01-scene0319_02,,,,,,,,,2,3,576,medium_100_999,1,True
gt_instance,scene0319_01-scene0319_02,,,,,,,,,3,4,713,medium_100_999,2,True
gt_instance,scene0319_01-scene0319_02,,,,,,,,,4,4,35,small_lt100,0,False
gt_instance,scene0319_01-scene0319_02,,,,,,,,,5,2,1476,large_ge1000,4,True
gt_instance,scene0319_01-scene0319_02,,,,,,,,,6,17,357,medium_100_999,1,True
gt_instance,scene0319_01-scene0319_02,,,,,,,,,8,0,2229,large_ge1000,8,True
gt_instance,scene0319_01-scene0319_02,,,,,,,,,10,8,455,medium_100_999,1,True
gt_instance,scene0319_01-scene0319_02,,,,,,,,,13,8,64,small_lt100,0,False
gt_instance,scene0319_01-scene0319_02,,,,,,,,,16,4,688,medium_100_999,3,True
gt_instance,scene0319_01-scene0319_02,,,,,,,,,17,2,246,medium_100_999,0,False
gt_instance,scene0319_01-scene0319_02,,,,,,,,,20,8,528,medium_100_999,1,True
gt_instance,scene0319_01-scene0319_02,,,,,,,,,27,4,269,medium_100_999,0,False
gt_instance,scene0319_01-scene0319_02,,,,,,,,,30,11,537,medium_100_999,0,False
gt_instance,scene0319_01-scene0319_02,,,,,,,,,55,17,110,medium_100_999,0,False
gt_instance,scene0319_01-scene0319_02,,,,,,,,,64,2,286,medium_100_999,2,True
scene_summary,scene0319_02-scene0319_00,100,0.33000001311302185,0.6700000166893005,18,0.5555555820465088,0.0,0.0,1.0,,,,,,
gt_instance,scene0319_02-scene0319_00,,,,,,,,,2,3,1606,large_ge1000,6,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,3,4,749,medium_100_999,0,False
gt_instance,scene0319_02-scene0319_00,,,,,,,,,4,4,831,medium_100_999,1,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,5,2,1896,large_ge1000,1,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,6,17,464,medium_100_999,0,False
gt_instance,scene0319_02-scene0319_00,,,,,,,,,8,0,2026,large_ge1000,10,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,10,8,569,medium_100_999,0,False
gt_instance,scene0319_02-scene0319_00,,,,,,,,,13,8,55,small_lt100,0,False
gt_instance,scene0319_02-scene0319_00,,,,,,,,,16,4,1225,large_ge1000,4,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,17,2,689,medium_100_999,0,False
gt_instance,scene0319_02-scene0319_00,,,,,,,,,20,8,831,medium_100_999,2,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,22,9,1074,large_ge1000,5,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,25,11,687,medium_100_999,1,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,27,4,396,medium_100_999,0,False
gt_instance,scene0319_02-scene0319_00,,,,,,,,,30,11,1090,large_ge1000,2,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,55,17,116,medium_100_999,1,True
gt_instance,scene0319_02-scene0319_00,,,,,,,,,64,2,449,medium_100_999,0,False
gt_instance,scene0319_02-scene0319_00,,,,,,,,,82,11,154,medium_100_999,0,False
scene_summary,scene0339_00-scene0339_01,100,0.33000001311302185,0.6700000166893005,8,0.875,0.0,0.0,1.0,,,,,,
gt_instance,scene0339_00-scene0339_01,,,,,,,,,5,5,1671,large_ge1000,4,True
gt_instance,scene0339_00-scene0339_01,,,,,,,,,6,14,1440,large_ge1000,2,True
gt_instance,scene0339_00-scene0339_01,,,,,,,,,10,5,1624,large_ge1000,4,True
gt_instance,scene0339_00-scene0339_01,,,,,,,,,14,14,2092,large_ge1000,5,True
gt_instance,scene0339_00-scene0339_01,,,,,,,,,18,5,3381,large_ge1000,12,True
gt_instance,scene0339_00-scene0339_01,,,,,,,,,19,15,2391,large_ge1000,5,True
gt_instance,scene0339_00-scene0339_01,,,,,,,,,32,17,46,small_lt100,0,False
gt_instance,scene0339_00-scene0339_01,,,,,,,,,36,17,163,medium_100_999,1,True
scene_summary,scene0339_01-scene0339_02,100,0.25,0.75,7,0.8571428656578064,0.0,0.0,1.0,,,,,,
gt_instance,scene0339_01-scene0339_02,,,,,,,,,5,5,1729,large_ge1000,7,True
gt_instance,scene0339_01-scene0339_02,,,,,,,,,6,14,1558,large_ge1000,2,True
gt_instance,scene0339_01-scene0339_02,,,,,,,,,10,5,1507,large_ge1000,4,True
gt_instance,scene0339_01-scene0339_02,,,,,,,,,14,14,1740,large_ge1000,5,True
gt_instance,scene0339_01-scene0339_02,,,,,,,,,18,5,1162,large_ge1000,4,True
gt_instance,scene0339_01-scene0339_02,,,,,,,,,19,15,1573,large_ge1000,3,True
gt_instance,scene0339_01-scene0339_02,,,,,,,,,36,17,392,medium_100_999,0,False
scene_summary,scene0339_02-scene0339_00,100,0.14000000059604645,0.8600000143051147,7,0.7142857313156128,0.0,0.0,1.0,,,,,,
gt_instance,scene0339_02-scene0339_00,,,,,,,,,5,5,2337,large_ge1000,4,True
gt_instance,scene0339_02-scene0339_00,,,,,,,,,6,14,1382,large_ge1000,0,False
gt_instance,scene0339_02-scene0339_00,,,,,,,,,10,5,2019,large_ge1000,3,True
gt_instance,scene0339_02-scene0339_00,,,,,,,,,14,14,1687,large_ge1000,4,True
gt_instance,scene0339_02-scene0339_00,,,,,,,,,18,5,2108,large_ge1000,1,True
gt_instance,scene0339_02-scene0339_00,,,,,,,,,19,15,1683,large_ge1000,2,True
gt_instance,scene0339_02-scene0339_00,,,,,,,,,36,17,236,medium_100_999,0,False
scene_summary,scene0347_00-scene0347_02,100,0.47999998927116394,0.5199999809265137,12,0.75,0.0,0.0,1.0,,,,,,
gt_instance,scene0347_00-scene0347_02,,,,,,,,,6,11,5864,large_ge1000,12,True
gt_instance,scene0347_00-scene0347_02,,,,,,,,,7,0,3147,large_ge1000,3,True
gt_instance,scene0347_00-scene0347_02,,,,,,,,,9,9,2076,large_ge1000,4,True
gt_instance,scene0347_00-scene0347_02,,,,,,,,,10,0,4158,large_ge1000,10,True
gt_instance,scene0347_00-scene0347_02,,,,,,,,,11,0,2564,large_ge1000,3,True
gt_instance,scene0347_00-scene0347_02,,,,,,,,,12,0,3506,large_ge1000,6,True
gt_instance,scene0347_00-scene0347_02,,,,,,,,,13,15,542,medium_100_999,0,False
gt_instance,scene0347_00-scene0347_02,,,,,,,,,14,12,4215,large_ge1000,7,True
gt_instance,scene0347_00-scene0347_02,,,,,,,,,22,2,192,medium_100_999,1,True
gt_instance,scene0347_00-scene0347_02,,,,,,,,,23,2,780,medium_100_999,2,True
gt_instance,scene0347_00-scene0347_02,,,,,,,,,80,4,821,medium_100_999,0,False
gt_instance,scene0347_00-scene0347_02,,,,,,,,,150,4,645,medium_100_999,0,False
scene_summary,scene0347_01-scene0347_03,100,0.3700000047683716,0.6299999952316284,11,0.9090909361839294,0.0,0.0,1.0,,,,,,
gt_instance,scene0347_01-scene0347_03,,,,,,,,,6,11,5298,large_ge1000,5,True
gt_instance,scene0347_01-scene0347_03,,,,,,,,,7,0,1962,large_ge1000,2,True
gt_instance,scene0347_01-scene0347_03,,,,,,,,,9,9,1925,large_ge1000,2,True
gt_instance,scene0347_01-scene0347_03,,,,,,,,,10,0,3736,large_ge1000,8,True
gt_instance,scene0347_01-scene0347_03,,,,,,,,,11,0,3160,large_ge1000,4,True
gt_instance,scene0347_01-scene0347_03,,,,,,,,,12,0,4069,large_ge1000,9,True
gt_instance,scene0347_01-scene0347_03,,,,,,,,,13,15,340,medium_100_999,0,False
gt_instance,scene0347_01-scene0347_03,,,,,,,,,14,12,1680,large_ge1000,2,True
gt_instance,scene0347_01-scene0347_03,,,,,,,,,22,2,606,medium_100_999,1,True
gt_instance,scene0347_01-scene0347_03,,,,,,,,,23,2,1073,large_ge1000,3,True
gt_instance,scene0347_01-scene0347_03,,,,,,,,,80,4,1479,large_ge1000,1,True
scene_summary,scene0347_02-scene0347_01,100,0.47999998927116394,0.5199999809265137,11,0.8181818127632141,0.0,0.0,1.0,,,,,,
gt_instance,scene0347_02-scene0347_01,,,,,,,,,6,11,6026,large_ge1000,16,True
gt_instance,scene0347_02-scene0347_01,,,,,,,,,7,0,2365,large_ge1000,0,False
gt_instance,scene0347_02-scene0347_01,,,,,,,,,9,9,2621,large_ge1000,2,True
gt_instance,scene0347_02-scene0347_01,,,,,,,,,10,0,3820,large_ge1000,6,True
gt_instance,scene0347_02-scene0347_01,,,,,,,,,11,0,2860,large_ge1000,6,True
gt_instance,scene0347_02-scene0347_01,,,,,,,,,12,0,3819,large_ge1000,8,True
gt_instance,scene0347_02-scene0347_01,,,,,,,,,13,15,447,medium_100_999,1,True
gt_instance,scene0347_02-scene0347_01,,,,,,,,,14,12,3513,large_ge1000,7,True
gt_instance,scene0347_02-scene0347_01,,,,,,,,,22,2,133,medium_100_999,0,False
gt_instance,scene0347_02-scene0347_01,,,,,,,,,23,2,1111,large_ge1000,1,True
gt_instance,scene0347_02-scene0347_01,,,,,,,,,80,4,1532,large_ge1000,1,True
scene_summary,scene0347_03-scene0347_00,100,0.3400000035762787,0.6600000262260437,12,0.75,0.0,0.0,1.0,,,,,,
gt_instance,scene0347_03-scene0347_00,,,,,,,,,6,11,5125,large_ge1000,9,True
gt_instance,scene0347_03-scene0347_00,,,,,,,,,7,0,2742,large_ge1000,3,True
gt_instance,scene0347_03-scene0347_00,,,,,,,,,9,9,1404,large_ge1000,1,True
gt_instance,scene0347_03-scene0347_00,,,,,,,,,10,0,4028,large_ge1000,4,True
gt_instance,scene0347_03-scene0347_00,,,,,,,,,11,0,2831,large_ge1000,4,True
gt_instance,scene0347_03-scene0347_00,,,,,,,,,12,0,3748,large_ge1000,7,True
gt_instance,scene0347_03-scene0347_00,,,,,,,,,13,15,424,medium_100_999,1,True
gt_instance,scene0347_03-scene0347_00,,,,,,,,,14,12,2379,large_ge1000,4,True
gt_instance,scene0347_03-scene0347_00,,,,,,,,,22,2,676,medium_100_999,1,True
gt_instance,scene0347_03-scene0347_00,,,,,,,,,23,2,738,medium_100_999,0,False
gt_instance,scene0347_03-scene0347_00,,,,,,,,,80,4,773,medium_100_999,0,False
gt_instance,scene0347_03-scene0347_00,,,,,,,,,150,4,633,medium_100_999,0,False
scene_summary,scene0349_00-scene0349_01,100,0.33000001311302185,0.6700000166893005,4,1.0,0.0,0.0,1.0,,,,,,
gt_instance,scene0349_00-scene0349_01,,,,,,,,,5,0,1852,large_ge1000,7,True
gt_instance,scene0349_00-scene0349_01,,,,,,,,,6,11,3462,large_ge1000,19,True
gt_instance,scene0349_00-scene0349_01,,,,,,,,,7,2,1350,large_ge1000,2,True
gt_instance,scene0349_00-scene0349_01,,,,,,,,,8,17,1987,large_ge1000,5,True
scene_summary,scene0349_01-scene0349_02,100,0.5099999904632568,0.49000000953674316,4,1.0,0.0,0.0,1.0,,,,,,
gt_instance,scene0349_01-scene0349_02,,,,,,,,,5,0,1885,large_ge1000,11,True
gt_instance,scene0349_01-scene0349_02,,,,,,,,,6,11,4361,large_ge1000,12,True
gt_instance,scene0349_01-scene0349_02,,,,,,,,,7,2,973,medium_100_999,12,True
gt_instance,scene0349_01-scene0349_02,,,,,,,,,8,17,1960,large_ge1000,16,True
scene_summary,scene0349_02-scene0349_00,100,0.3400000035762787,0.6600000262260437,4,1.0,0.0,0.0,1.0,,,,,,
gt_instance,scene0349_02-scene0349_00,,,,,,,,,5,0,1853,large_ge1000,8,True
gt_instance,scene0349_02-scene0349_00,,,,,,,,,6,11,3966,large_ge1000,9,True
gt_instance,scene0349_02-scene0349_00,,,,,,,,,7,2,1249,large_ge1000,8,True
gt_instance,scene0349_02-scene0349_00,,,,,,,,,8,17,1370,large_ge1000,9,True
scene_summary,scene0359_00-scene0359_01,100,0.09000000357627869,0.9100000262260437,6,0.6666666865348816,0.0,0.0,1.0,,,,,,
gt_instance,scene0359_00-scene0359_01,,,,,,,,,2,4,598,medium_100_999,0,False
gt_instance,scene0359_00-scene0359_01,,,,,,,,,3,2,1138,large_ge1000,3,True
gt_instance,scene0359_00-scene0359_01,,,,,,,,,4,2,963,medium_100_999,1,True
gt_instance,scene0359_00-scene0359_01,,,,,,,,,5,4,605,medium_100_999,1,True
gt_instance,scene0359_00-scene0359_01,,,,,,,,,6,2,925,medium_100_999,0,False
gt_instance,scene0359_00-scene0359_01,,,,,,,,,7,2,938,medium_100_999,4,True
scene_summary,scene0359_01-scene0359_00,100,0.15000000596046448,0.8500000238418579,6,1.0,0.0,0.0,1.0,,,,,,
gt_instance,scene0359_01-scene0359_00,,,,,,,,,2,4,599,medium_100_999,4,True
gt_instance,scene0359_01-scene0359_00,,,,,,,,,3,2,1138,large_ge1000,2,True
gt_instance,scene0359_01-scene0359_00,,,,,,,,,4,2,962,medium_100_999,3,True
gt_instance,scene0359_01-scene0359_00,,,,,,,,,5,4,604,medium_100_999,1,True
gt_instance,scene0359_01-scene0359_00,,,,,,,,,6,2,925,medium_100_999,1,True
gt_instance,scene0359_01-scene0359_00,,,,,,,,,7,2,938,medium_100_999,4,True
scene_summary,scene0369_00-scene0369_01,100,0.3199999928474426,0.6800000071525574,15,0.800000011920929,0.0,0.0,1.0,,,,,,
gt_instance,scene0369_00-scene0369_01,,,,,,,,,7,17,3518,large_ge1000,3,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,10,11,5673,large_ge1000,4,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,11,11,11728,large_ge1000,7,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,16,5,1359,large_ge1000,1,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,21,1,3496,large_ge1000,1,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,24,1,4697,large_ge1000,3,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,28,4,905,medium_100_999,0,False
gt_instance,scene0369_00-scene0369_01,,,,,,,,,29,4,1056,large_ge1000,0,False
gt_instance,scene0369_00-scene0369_01,,,,,,,,,31,4,1158,large_ge1000,0,False
gt_instance,scene0369_00-scene0369_01,,,,,,,,,32,2,2070,large_ge1000,1,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,33,2,2549,large_ge1000,3,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,35,17,1059,large_ge1000,2,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,38,10,3374,large_ge1000,3,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,39,17,899,medium_100_999,1,True
gt_instance,scene0369_00-scene0369_01,,,,,,,,,40,2,1998,large_ge1000,3,True
scene_summary,scene0369_01-scene0369_00,100,0.3799999952316284,0.6200000047683716,15,0.800000011920929,0.0,0.0,1.0,,,,,,
gt_instance,scene0369_01-scene0369_00,,,,,,,,,7,17,3521,large_ge1000,5,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,10,11,5674,large_ge1000,5,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,11,11,11724,large_ge1000,9,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,16,5,1361,large_ge1000,0,False
gt_instance,scene0369_01-scene0369_00,,,,,,,,,21,1,3493,large_ge1000,3,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,24,1,4692,large_ge1000,4,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,28,4,904,medium_100_999,0,False
gt_instance,scene0369_01-scene0369_00,,,,,,,,,29,4,1060,large_ge1000,3,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,31,4,1155,large_ge1000,1,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,32,2,2072,large_ge1000,1,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,33,2,2546,large_ge1000,1,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,35,17,1056,large_ge1000,0,False
gt_instance,scene0369_01-scene0369_00,,,,,,,,,38,10,3376,large_ge1000,3,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,39,17,900,medium_100_999,1,True
gt_instance,scene0369_01-scene0369_00,,,,,,,,,40,2,1999,large_ge1000,2,True
scene_summary,scene0379_00-scene0379_01,100,0.20000000298023224,0.800000011920929,6,0.8333333134651184,0.0,0.0,1.0,,,,,,
gt_instance,scene0379_00-scene0379_01,,,,,,,,,6,17,748,medium_100_999,1,True
gt_instance,scene0379_00-scene0379_01,,,,,,,,,7,4,1373,large_ge1000,7,True
gt_instance,scene0379_00-scene0379_01,,,,,,,,,8,10,1141,large_ge1000,3,True
gt_instance,scene0379_00-scene0379_01,,,,,,,,,11,17,129,medium_100_999,0,False
gt_instance,scene0379_00-scene0379_01,,,,,,,,,26,15,1246,large_ge1000,7,True
gt_instance,scene0379_00-scene0379_01,,,,,,,,,30,17,329,medium_100_999,2,True
scene_summary,scene0379_01-scene0379_00,100,0.25999999046325684,0.7400000095367432,6,0.8333333134651184,0.0,0.0,1.0,,,,,,
gt_instance,scene0379_01-scene0379_00,,,,,,,,,6,17,751,medium_100_999,6,True
gt_instance,scene0379_01-scene0379_00,,,,,,,,,7,4,1370,large_ge1000,10,True
gt_instance,scene0379_01-scene0379_00,,,,,,,,,8,10,1145,large_ge1000,5,True
gt_instance,scene0379_01-scene0379_00,,,,,,,,,11,17,129,medium_100_999,1,True
gt_instance,scene0379_01-scene0379_00,,,,,,,,,26,15,1246,large_ge1000,4,True
gt_instance,scene0379_01-scene0379_00,,,,,,,,,30,17,328,medium_100_999,0,False
scene_summary,scene0389_00-scene0389_02,100,0.20000000298023224,0.800000011920929,5,0.800000011920929,0.0,0.0,1.0,,,,,,
gt_instance,scene0389_00-scene0389_02,,,,,,,,,3,5,9680,large_ge1000,14,True
gt_instance,scene0389_00-scene0389_02,,,,,,,,,4,6,2271,large_ge1000,3,True
gt_instance,scene0389_00-scene0389_02,,,,,,,,,8,5,1591,large_ge1000,1,True
gt_instance,scene0389_00-scene0389_02,,,,,,,,,10,6,1177,large_ge1000,0,False
gt_instance,scene0389_00-scene0389_02,,,,,,,,,100,5,805,medium_100_999,2,True
scene_summary,scene0389_01-scene0389_00,100,0.3199999928474426,0.6800000071525574,6,0.8333333134651184,0.0,0.0,1.0,,,,,,
gt_instance,scene0389_01-scene0389_00,,,,,,,,,3,5,11016,large_ge1000,22,True
gt_instance,scene0389_01-scene0389_00,,,,,,,,,4,6,2377,large_ge1000,2,True
gt_instance,scene0389_01-scene0389_00,,,,,,,,,8,5,1827,large_ge1000,0,False
gt_instance,scene0389_01-scene0389_00,,,,,,,,,10,6,945,medium_100_999,3,True
gt_instance,scene0389_01-scene0389_00,,,,,,,,,33,17,2354,large_ge1000,2,True
gt_instance,scene0389_01-scene0389_00,,,,,,,,,100,5,1214,large_ge1000,3,True
scene_summary,scene0389_02-scene0389_01,100,0.1899999976158142,0.8100000023841858,6,1.0,0.0,0.0,1.0,,,,,,
gt_instance,scene0389_02-scene0389_01,,,,,,,,,3,5,8717,large_ge1000,9,True
gt_instance,scene0389_02-scene0389_01,,,,,,,,,4,6,3207,large_ge1000,3,True
gt_instance,scene0389_02-scene0389_01,,,,,,,,,8,5,1176,large_ge1000,1,True
gt_instance,scene0389_02-scene0389_01,,,,,,,,,10,6,1340,large_ge1000,1,True
gt_instance,scene0389_02-scene0389_01,,,,,,,,,33,17,2326,large_ge1000,2,True
gt_instance,scene0389_02-scene0389_01,,,,,,,,,100,5,1000,large_ge1000,3,True
scene_summary,scene0399_00-scene0399_01,100,0.5799999833106995,0.41999998688697815,13,0.692307710647583,0.0,0.0,1.0,,,,,,
gt_instance,scene0399_00-scene0399_01,,,,,,,,,5,8,65,small_lt100,0,False
gt_instance,scene0399_00-scene0399_01,,,,,,,,,7,2,531,medium_100_999,1,True
gt_instance,scene0399_00-scene0399_01,,,,,,,,,8,0,9076,large_ge1000,28,True
gt_instance,scene0399_00-scene0399_01,,,,,,,,,9,9,2887,large_ge1000,7,True
gt_instance,scene0399_00-scene0399_01,,,,,,,,,10,17,776,medium_100_999,0,False
gt_instance,scene0399_00-scene0399_01,,,,,,,,,11,4,301,medium_100_999,0,False
gt_instance,scene0399_00-scene0399_01,,,,,,,,,12,17,160,medium_100_999,2,True
gt_instance,scene0399_00-scene0399_01,,,,,,,,,13,5,1483,large_ge1000,3,True
gt_instance,scene0399_00-scene0399_01,,,,,,,,,19,6,1436,large_ge1000,5,True
gt_instance,scene0399_00-scene0399_01,,,,,,,,,20,3,346,medium_100_999,1,True
gt_instance,scene0399_00-scene0399_01,,,,,,,,,31,2,40,small_lt100,0,False
gt_instance,scene0399_00-scene0399_01,,,,,,,,,37,15,3958,large_ge1000,9,True
gt_instance,scene0399_00-scene0399_01,,,,,,,,,100,17,636,medium_100_999,2,True
scene_summary,scene0399_01-scene0399_02,100,0.6299999952316284,0.3700000047683716,11,1.0,0.0,0.0,1.0,,,,,,
gt_instance,scene0399_01-scene0399_02,,,,,,,,,7,2,607,medium_100_999,4,True
gt_instance,scene0399_01-scene0399_02,,,,,,,,,8,0,10040,large_ge1000,23,True
gt_instance,scene0399_01-scene0399_02,,,,,,,,,9,9,2251,large_ge1000,7,True
gt_instance,scene0399_01-scene0399_02,,,,,,,,,11,4,972,medium_100_999,3,True
gt_instance,scene0399_01-scene0399_02,,,,,,,,,12,17,236,medium_100_999,2,True
gt_instance,scene0399_01-scene0399_02,,,,,,,,,13,5,653,medium_100_999,1,True
gt_instance,scene0399_01-scene0399_02,,,,,,,,,19,6,492,medium_100_999,5,True
