file_name,decoder_prediction_layer,query_id,gt_instance_id,match_iou,gt_point_count,allowed_gt_fraction,masked_gt_fraction,post_sample_all_masked_reset_count,post_sample_query_count,post_sample_reset_fraction
scene0079_10-scene0079_06,4,18,10,0.7968901991844177,1949,0.8414571575166753,0.15854284248332473,8,100,0.08
scene0079_10-scene0079_06,4,23,6,0.9064818620681763,6894,0.9392225123295619,0.06077748767043811,8,100,0.08
scene0079_10-scene0079_06,4,33,22,0.8291746377944946,521,0.8291746641074856,0.17082533589251436,8,100,0.08
scene0079_10-scene0079_06,4,42,15,0.509133517742157,1087,1.0,0.0,8,100,0.08
scene0079_10-scene0079_06,4,45,12,0.44995322823524475,962,1.0,0.0,8,100,0.08
scene0079_10-scene0079_06,4,49,25,0.8963337540626526,709,1.0,0.0,8,100,0.08
scene0079_10-scene0079_06,4,55,16,0.6696208715438843,1360,1.0,0.0,8,100,0.08
scene0079_10-scene0079_06,4,56,5,0.6605316996574402,646,1.0,0.0,8,100,0.08
scene0079_10-scene0079_06,4,58,14,0.4739443063735962,1055,1.0,0.0,8,100,0.08
scene0079_10-scene0079_06,4,76,13,0.5196444988250732,1111,1.0,0.0,8,100,0.08
scene0079_10-scene0079_06,4,99,30,0.8898754119873047,5815,0.9824591573516767,0.01754084264832334,8,100,0.08
scene0079_10-scene0079_06,5,0,20,0.0,468,0.0,1.0,7,100,0.07
scene0079_10-scene0079_06,5,1,31,0.0006103143095970154,2,1.0,0.0,7,100,0.07
scene0079_10-scene0079_06,5,2,21,0.0,451,0.0,1.0,7,100,0.07
scene0079_10-scene0079_06,5,7,45,0.891566276550293,74,1.0,0.0,7,100,0.07
scene0079_10-scene0079_06,5,9,3,0.9090029001235962,981,0.9571865443425076,0.042813455657492394,7,100,0.07
scene0079_10-scene0079_06,5,17,8,0.9488189220428467,1708,0.9877049180327869,0.012295081967213073,7,100,0.07
scene0079_10-scene0079_06,5,21,16,0.6709423065185547,1360,1.0,0.0,7,100,0.07
scene0079_10-scene0079_06,5,30,30,0.8776245713233948,5815,0.9631986242476355,0.03680137575236453,7,100,0.07
scene0079_10-scene0079_06,5,33,22,0.7654321193695068,521,0.8330134357005758,0.16698656429942416,7,100,0.07
scene0079_10-scene0079_06,5,42,15,0.509133517742157,1087,1.0,0.0,7,100,0.07
scene0079_10-scene0079_06,5,57,6,0.910449743270874,6894,0.9807078619089062,0.019292138091093758,7,100,0.07
scene0079_10-scene0079_06,5,58,14,0.4678492248058319,1055,1.0,0.0,7,100,0.07
scene0079_10-scene0079_06,5,65,25,0.8963337540626526,709,1.0,0.0,7,100,0.07
scene0079_10-scene0079_06,5,66,12,0.4026789367198944,962,1.0,0.0,7,100,0.07
scene0079_10-scene0079_06,5,76,13,0.5063810348510742,1111,1.0,0.0,7,100,0.07
scene0079_10-scene0079_06,5,81,5,0.8260869383811951,646,1.0,0.0,7,100,0.07
scene0079_10-scene0079_06,5,97,10,0.7983478903770447,1949,0.8429964084145716,0.15700359158542843,7,100,0.07
scene0079_10-scene0079_06,6,0,20,0.0,468,0.0,1.0,12,100,0.12
scene0079_10-scene0079_06,6,1,21,0.0,451,0.0,1.0,12,100,0.12
scene0079_10-scene0079_06,6,19,10,0.7371018528938293,1949,0.8429964084145716,0.15700359158542843,12,100,0.12
scene0079_10-scene0079_06,6,32,22,0.8291746377944946,521,0.8291746641074856,0.17082533589251436,12,100,0.12
scene0079_10-scene0079_06,6,36,25,0.9255874752998352,709,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,6,37,30,0.8655104041099548,5815,0.9783319002579536,0.02166809974204642,12,100,0.12
scene0079_10-scene0079_06,6,38,8,0.9488189220428467,1708,0.9877049180327869,0.012295081967213073,12,100,0.12
scene0079_10-scene0079_06,6,42,15,0.3421466648578644,1087,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,6,43,31,0.0005970149068161845,2,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,6,54,3,0.8885869383811951,981,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,6,55,16,0.6706114411354065,1360,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,6,58,14,0.2993757128715515,1055,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,6,63,5,0.8029689788818359,646,0.9210526315789473,0.07894736842105265,12,100,0.12
scene0079_10-scene0079_06,6,66,13,0.5225676894187927,1111,0.9378937893789379,0.06210621062106214,12,100,0.12
scene0079_10-scene0079_06,6,76,12,0.45291900634765625,962,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,6,87,6,0.9176725745201111,6894,0.9814331302581956,0.018566869741804437,12,100,0.12
scene0079_10-scene0079_06,6,89,45,0.9024389982223511,74,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,7,1,21,0.0,451,0.0,1.0,13,100,0.13
scene0079_10-scene0079_06,7,7,45,0.891566276550293,74,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,7,13,16,0.6706114411354065,1360,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,7,19,10,0.7746811509132385,1949,0.8414571575166753,0.15854284248332473,13,100,0.13
scene0079_10-scene0079_06,7,27,22,0.7646017670631409,521,0.8291746641074856,0.17082533589251436,13,100,0.13
scene0079_10-scene0079_06,7,33,20,0.3569979667663574,468,0.37606837606837606,0.6239316239316239,13,100,0.13
scene0079_10-scene0079_06,7,37,30,0.8674461245536804,5815,0.9824591573516767,0.01754084264832334,13,100,0.13
scene0079_10-scene0079_06,7,38,8,0.911399245262146,1708,0.9877049180327869,0.012295081967213073,13,100,0.13
scene0079_10-scene0079_06,7,42,15,0.509133517742157,1087,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,7,48,3,0.8885869383811951,981,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,7,49,25,0.9255874752998352,709,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,7,56,5,0.6605316996574402,646,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,7,58,14,0.4040597379207611,1055,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,7,64,31,0.00042211904656141996,2,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,7,66,12,0.45291900634765625,962,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,7,71,6,0.9111763834953308,6894,0.944879605454018,0.055120394545982054,13,100,0.13
scene0079_10-scene0079_06,7,76,13,0.5230696797370911,1111,1.0,0.0,13,100,0.13
scene0079_10-scene0079_06,8,1,21,0.0,451,0.0,1.0,12,100,0.12
scene0079_10-scene0079_06,8,3,16,0.6393982172012329,1360,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,8,7,45,0.891566276550293,74,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,8,12,25,0.8963337540626526,709,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,8,19,10,0.7968901991844177,1949,0.8414571575166753,0.15854284248332473,12,100,0.12
scene0079_10-scene0079_06,8,22,8,0.9493813514709473,1708,0.9882903981264637,0.011709601873536313,12,100,0.12
scene0079_10-scene0079_06,8,27,22,0.76408451795578,521,0.8330134357005758,0.16698656429942416,12,100,0.12
scene0079_10-scene0079_06,8,30,30,0.8552036285400391,5815,0.9425623387790197,0.05743766122098026,12,100,0.12
scene0079_10-scene0079_06,8,33,20,0.45670628547668457,468,0.5747863247863247,0.42521367521367526,12,100,0.12
scene0079_10-scene0079_06,8,42,15,0.5051115155220032,1087,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,8,48,3,0.8885869383811951,981,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,8,56,5,0.6605316996574402,646,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,8,58,14,0.388438880443573,1055,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,8,66,12,0.29627346992492676,962,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,8,71,6,0.916252076625824,6894,0.9617058311575283,0.03829416884247172,12,100,0.12
scene0079_10-scene0079_06,8,74,31,0.0006016847328282893,2,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,8,76,13,0.5230696797370911,1111,1.0,0.0,12,100,0.12
scene0079_10-scene0079_06,9,7,45,0.891566276550293,74,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,9,13,16,0.6709423065185547,1360,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,9,19,10,0.7857142686843872,1949,0.8296562339661365,0.17034376603386348,6,100,0.06
scene0079_10-scene0079_06,9,27,22,0.7097264528274536,521,0.8963531669865643,0.10364683301343569,6,100,0.06
scene0079_10-scene0079_06,9,30,30,0.877899706363678,5815,0.9631986242476355,0.03680137575236453,6,100,0.06
scene0079_10-scene0079_06,9,33,21,0.12885905802249908,451,0.21286031042128603,0.7871396895787139,6,100,0.06
scene0079_10-scene0079_06,9,38,8,0.9488189220428467,1708,0.9877049180327869,0.012295081967213073,6,100,0.06
scene0079_10-scene0079_06,9,42,15,0.5051115155220032,1087,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,9,43,20,0.36139631271362305,468,0.37606837606837606,0.6239316239316239,6,100,0.06
scene0079_10-scene0079_06,9,48,3,0.8885869383811951,981,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,9,49,25,0.9255874752998352,709,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,9,51,14,0.482616662979126,1055,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,9,56,5,0.6879659295082092,646,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,9,64,31,0.0003584229270927608,2,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,9,66,12,0.10985497385263443,962,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,9,71,6,0.916252076625824,6894,0.9617058311575283,0.03829416884247172,6,100,0.06
scene0079_10-scene0079_06,9,76,13,0.5189163684844971,1111,1.0,0.0,6,100,0.06
scene0079_10-scene0079_06,10,6,8,0.9093347787857056,1708,0.9923887587822015,0.007611241217798548,9,100,0.09
scene0079_10-scene0079_06,10,7,45,0.891566276550293,74,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,10,12,25,0.9561643600463867,709,0.9844851904090268,0.015514809590973178,9,100,0.09
scene0079_10-scene0079_06,10,19,10,0.7746811509132385,1949,0.8414571575166753,0.15854284248332473,9,100,0.09
scene0079_10-scene0079_06,10,28,22,0.7605633735656738,521,0.8291746641074856,0.17082533589251436,9,100,0.09
scene0079_10-scene0079_06,10,30,31,0.00035360679612495005,2,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,10,33,20,0.48381295800209045,468,0.5747863247863247,0.42521367521367526,9,100,0.09
scene0079_10-scene0079_06,10,39,12,0.15448208153247833,962,0.9906444906444907,0.009355509355509328,9,100,0.09
scene0079_10-scene0079_06,10,42,15,0.24760819971561432,1087,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,10,43,21,0.08961593359708786,451,0.13968957871396895,0.8603104212860311,9,100,0.09
scene0079_10-scene0079_06,10,51,14,0.1794828176498413,1055,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,10,54,3,0.8885869383811951,981,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,10,56,5,0.6771488189697266,646,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,10,71,6,0.9145486950874329,6894,0.9656222802436901,0.03437771975630988,9,100,0.09
scene0079_10-scene0079_06,10,76,13,0.5230696797370911,1111,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,10,83,30,0.8781124949455261,5815,0.9824591573516767,0.01754084264832334,9,100,0.09
scene0079_10-scene0079_06,10,93,16,0.6663361191749573,1360,0.9882352941176471,0.0117647058823529,9,100,0.09
scene0079_10-scene0079_06,11,3,12,0.0,962,0.0,1.0,9,100,0.09
scene0079_10-scene0079_06,11,6,8,0.9138115644454956,1708,0.9994145199063232,0.0005854800936767601,9,100,0.09
scene0079_10-scene0079_06,11,7,45,1.0,74,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,11,12,25,0.9255874752998352,709,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,11,13,16,0.6557376980781555,1360,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,11,19,10,0.7746811509132385,1949,0.8414571575166753,0.15854284248332473,9,100,0.09
scene0079_10-scene0079_06,11,27,22,0.761904776096344,521,0.8291746641074856,0.17082533589251436,9,100,0.09
scene0079_10-scene0079_06,11,33,20,0.45670628547668457,468,0.5747863247863247,0.42521367521367526,9,100,0.09
scene0079_10-scene0079_06,11,42,15,0.39227715134620667,1087,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,11,43,21,0.27927929162979126,451,0.4811529933481153,0.5188470066518847,9,100,0.09
scene0079_10-scene0079_06,11,48,3,0.8885869383811951,981,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,11,51,14,0.2649422287940979,1055,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,11,56,5,0.6605316996574402,646,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,11,64,31,0.0003377807734068483,2,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,11,71,6,0.915595293045044,6894,0.9503916449086162,0.04960835509138384,9,100,0.09
scene0079_10-scene0079_06,11,76,13,0.5230696797370911,1111,1.0,0.0,9,100,0.09
scene0079_10-scene0079_06,11,80,30,0.8692699670791626,5815,0.9685296646603612,0.03147033533963883,9,100,0.09
scene0079_11-scene0079_03,0,0,3,0.06284530460834503,2311,0.07875378623972307,0.9212462137602769,0,100,0.0
scene0079_11-scene0079_03,0,1,5,0.26233184337615967,359,0.6518105849582173,0.3481894150417827,0,100,0.0
scene0079_11-scene0079_03,0,2,6,0.0,11388,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,3,7,0.0,64,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,4,8,0.0,2865,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,5,10,0.0,1283,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,6,12,0.0,1123,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,7,13,0.0,1078,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,8,14,0.0,1251,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,9,15,0.0,1207,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,10,16,0.0,2262,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,11,20,0.0,643,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,12,21,0.0,920,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,13,22,0.0,3725,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,14,23,0.0,5,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,15,25,0.4576271176338196,351,1.0,0.0,0,100,0.0
scene0079_11-scene0079_03,0,16,29,0.0,114,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,17,30,0.0,5703,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,18,31,0.0,2034,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,19,46,0.0,60,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,20,47,0.0,71,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,0,21,48,0.0,78,0.0,1.0,0,100,0.0
scene0079_11-scene0079_03,1,0,23,0.0,5,0.0,1.0,16,100,0.16
scene0079_11-scene0079_03,1,1,46,0.0,60,0.0,1.0,16,100,0.16
scene0079_11-scene0079_03,1,2,47,0.0,71,0.0,1.0,16,100,0.16
scene0079_11-scene0079_03,1,10,12,0.29274678230285645,1123,0.9955476402493322,0.0044523597506678225,16,100,0.16
scene0079_11-scene0079_03,1,11,15,0.1827322393655777,1207,0.6926263463131731,0.3073736536868269,16,100,0.16
scene0079_11-scene0079_03,1,18,48,0.024173028767108917,78,0.7307692307692307,0.2692307692307693,16,100,0.16
scene0079_11-scene0079_03,1,22,20,0.49493488669395447,643,0.5318818040435459,0.4681181959564541,16,100,0.16
scene0079_11-scene0079_03,1,30,3,0.8886208534240723,2311,0.9562959757680658,0.0437040242319342,16,100,0.16
scene0079_11-scene0079_03,1,32,30,0.6003586649894714,5703,0.8805891635981062,0.11941083640189376,16,100,0.16
scene0079_11-scene0079_03,1,37,16,0.6920315623283386,2262,0.852343059239611,0.14765694076038904,16,100,0.16
scene0079_11-scene0079_03,1,42,29,0.035480860620737076,114,1.0,0.0,16,100,0.16
scene0079_11-scene0079_03,1,45,22,0.2888544201850891,3725,0.599731543624161,0.40026845637583897,16,100,0.16
scene0079_11-scene0079_03,1,48,13,0.14536137878894806,1078,1.0,0.0,16,100,0.16
scene0079_11-scene0079_03,1,55,14,0.19480732083320618,1251,0.9536370903277378,0.0463629096722622,16,100,0.16
scene0079_11-scene0079_03,1,72,6,0.8656941652297974,11388,0.9067439409905164,0.09325605900948364,16,100,0.16
scene0079_11-scene0079_03,1,74,7,0.009503372013568878,64,0.484375,0.515625,16,100,0.16
scene0079_11-scene0079_03,1,76,8,0.8028424382209778,2865,0.9267015706806283,0.0732984293193717,16,100,0.16
scene0079_11-scene0079_03,1,80,25,1.0,351,1.0,0.0,16,100,0.16
scene0079_11-scene0079_03,1,87,31,0.5444375276565552,2034,0.8613569321533924,0.13864306784660763,16,100,0.16
scene0079_11-scene0079_03,1,90,21,0.1977803111076355,920,0.7554347826086957,0.24456521739130432,16,100,0.16
scene0079_11-scene0079_03,1,94,5,0.6518105864524841,359,0.6518105849582173,0.3481894150417827,16,100,0.16
scene0079_11-scene0079_03,1,95,10,0.611267626285553,1283,0.8456742010911925,0.1543257989088075,16,100,0.16
scene0079_11-scene0079_03,2,0,23,0.0,5,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,2,1,46,0.0,60,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,2,2,47,0.0,71,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,2,3,48,0.0,78,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,2,10,14,0.004722550045698881,1251,0.02238209432454037,0.9776179056754596,10,100,0.1
scene0079_11-scene0079_03,2,11,13,0.3336787521839142,1078,0.5974025974025974,0.4025974025974026,10,100,0.1
scene0079_11-scene0079_03,2,16,12,0.3099505603313446,1123,0.8931433659839715,0.10685663401602852,10,100,0.1
scene0079_11-scene0079_03,2,18,22,0.29097265005111694,3725,0.37986577181208053,0.6201342281879194,10,100,0.1
scene0079_11-scene0079_03,2,22,20,0.7338235378265381,643,0.776049766718507,0.223950233281493,10,100,0.1
scene0079_11-scene0079_03,2,34,30,0.5922039151191711,5703,0.7618797124320533,0.23812028756794668,10,100,0.1
scene0079_11-scene0079_03,2,35,7,0.009108270518481731,64,0.96875,0.03125,10,100,0.1
scene0079_11-scene0079_03,2,40,5,0.6628701686859131,359,0.8105849582172702,0.18941504178272983,10,100,0.1
scene0079_11-scene0079_03,2,42,29,0.033460523933172226,114,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,2,45,15,0.16703569889068604,1207,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,2,49,6,0.8771648406982422,11388,0.9117492096944152,0.0882507903055848,10,100,0.1
scene0079_11-scene0079_03,2,57,16,0.6082019209861755,2262,0.852343059239611,0.14765694076038904,10,100,0.1
scene0079_11-scene0079_03,2,71,25,1.0,351,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,2,76,8,0.7107595205307007,2865,0.7839441535776615,0.21605584642233855,10,100,0.1
scene0079_11-scene0079_03,2,87,31,0.6569230556488037,2034,0.839724680432645,0.16027531956735497,10,100,0.1
scene0079_11-scene0079_03,2,90,21,0.09195750951766968,920,0.3293478260869565,0.6706521739130435,10,100,0.1
scene0079_11-scene0079_03,2,95,10,0.6198830604553223,1283,0.8261886204208886,0.1738113795791114,10,100,0.1
scene0079_11-scene0079_03,2,98,3,0.7981438636779785,2311,0.8931198615318044,0.10688013846819555,10,100,0.1
scene0079_11-scene0079_03,3,0,46,0.0,60,0.0,1.0,13,100,0.13
scene0079_11-scene0079_03,3,1,23,0.0,5,0.0,1.0,13,100,0.13
scene0079_11-scene0079_03,3,2,47,0.0,71,0.0,1.0,13,100,0.13
scene0079_11-scene0079_03,3,3,48,0.0,78,0.0,1.0,13,100,0.13
scene0079_11-scene0079_03,3,8,30,0.5745920538902283,5703,0.8644573031737682,0.13554269682623177,13,100,0.13
scene0079_11-scene0079_03,3,9,16,0.6520121693611145,2262,0.852343059239611,0.14765694076038904,13,100,0.13
scene0079_11-scene0079_03,3,10,13,0.33458060026168823,1078,0.9953617810760668,0.004638218923933235,13,100,0.13
scene0079_11-scene0079_03,3,11,12,0.36618199944496155,1123,0.6055209260908282,0.3944790739091718,13,100,0.13
scene0079_11-scene0079_03,3,14,7,0.009499004110693932,64,0.96875,0.03125,13,100,0.13
scene0079_11-scene0079_03,3,15,29,0.05170068144798279,114,1.0,0.0,13,100,0.13
scene0079_11-scene0079_03,3,18,22,0.6894967555999756,3725,0.8864429530201342,0.1135570469798658,13,100,0.13
scene0079_11-scene0079_03,3,22,21,0.08801624923944473,920,0.14130434782608695,0.8586956521739131,13,100,0.13
scene0079_11-scene0079_03,3,33,20,0.7417027354240417,643,0.7993779160186625,0.20062208398133752,13,100,0.13
scene0079_11-scene0079_03,3,40,5,0.6628701686859131,359,0.8105849582172702,0.18941504178272983,13,100,0.13
scene0079_11-scene0079_03,3,44,25,1.0,351,1.0,0.0,13,100,0.13
scene0079_11-scene0079_03,3,45,14,0.1680096685886383,1251,1.0,0.0,13,100,0.13
scene0079_11-scene0079_03,3,46,15,0.039268121123313904,1207,0.2311516155758078,0.7688483844241922,13,100,0.13
scene0079_11-scene0079_03,3,47,6,0.7588761448860168,11388,0.7826659641728135,0.21733403582718647,13,100,0.13
scene0079_11-scene0079_03,3,54,8,0.9142670035362244,2865,0.97521815008726,0.024781849912740017,13,100,0.13
scene0079_11-scene0079_03,3,69,3,0.8886208534240723,2311,0.9562959757680658,0.0437040242319342,13,100,0.13
scene0079_11-scene0079_03,3,87,31,0.6442852020263672,2034,0.839724680432645,0.16027531956735497,13,100,0.13
scene0079_11-scene0079_03,3,95,10,0.6087719202041626,1283,0.8113795791114575,0.18862042088854247,13,100,0.13
scene0079_11-scene0079_03,4,0,46,0.0,60,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,4,1,47,0.0,71,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,4,2,23,0.0,5,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,4,3,12,0.22700229287147522,1123,0.4416740872662511,0.5583259127337489,10,100,0.1
scene0079_11-scene0079_03,4,4,25,1.0,351,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,4,7,7,0.012504884973168373,64,0.5,0.5,10,100,0.1
scene0079_11-scene0079_03,4,10,15,0.12462571263313293,1207,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,4,18,22,0.7770026326179504,3725,0.8671140939597315,0.1328859060402685,10,100,0.1
scene0079_11-scene0079_03,4,22,20,0.7163461446762085,643,0.926905132192846,0.07309486780715402,10,100,0.1
scene0079_11-scene0079_03,4,24,3,0.9090909361839294,2311,0.9562959757680658,0.0437040242319342,10,100,0.1
scene0079_11-scene0079_03,4,27,29,0.17482517659664154,114,0.43859649122807015,0.5614035087719298,10,100,0.1
scene0079_11-scene0079_03,4,29,8,0.7886894941329956,2865,0.8129144851657941,0.18708551483420588,10,100,0.1
scene0079_11-scene0079_03,4,37,16,0.7605522871017456,2262,0.852343059239611,0.14765694076038904,10,100,0.1
scene0079_11-scene0079_03,4,40,5,0.606249988079071,359,0.8105849582172702,0.18941504178272983,10,100,0.1
scene0079_11-scene0079_03,4,45,14,0.3333333432674408,1251,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,4,55,13,0.3454935550689697,1078,0.7467532467532467,0.2532467532467533,10,100,0.1
scene0079_11-scene0079_03,4,58,48,0.06290322542190552,78,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,4,78,6,0.7451082468032837,11388,0.7557077625570776,0.2442922374429224,10,100,0.1
scene0079_11-scene0079_03,4,87,31,0.6746126413345337,2034,0.8348082595870207,0.16519174041297935,10,100,0.1
scene0079_11-scene0079_03,4,88,21,0.0954439640045166,920,0.3119565217391304,0.6880434782608695,10,100,0.1
scene0079_11-scene0079_03,4,92,30,0.5951040387153625,5703,0.8525337541644749,0.14746624583552514,10,100,0.1
scene0079_11-scene0079_03,4,95,10,0.60546875,1283,0.8456742010911925,0.1543257989088075,10,100,0.1
scene0079_11-scene0079_03,5,0,46,0.0,60,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,5,1,48,0.0,78,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,5,2,23,0.0,5,0.0,1.0,10,100,0.1
scene0079_11-scene0079_03,5,3,12,0.21927498281002045,1123,0.4416740872662511,0.5583259127337489,10,100,0.1
scene0079_11-scene0079_03,5,4,25,1.0,351,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,5,7,7,0.014794266782701015,64,0.5,0.5,10,100,0.1
scene0079_11-scene0079_03,5,16,13,0.18935534358024597,1078,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,5,18,22,0.7323636412620544,3725,0.811006711409396,0.18899328859060405,10,100,0.1
scene0079_11-scene0079_03,5,27,29,0.17667844891548157,114,0.43859649122807015,0.5614035087719298,10,100,0.1
scene0079_11-scene0079_03,5,33,20,0.6818757653236389,643,0.8367029548989113,0.16329704510108867,10,100,0.1
scene0079_11-scene0079_03,5,37,16,0.6734194755554199,2262,0.852343059239611,0.14765694076038904,10,100,0.1
scene0079_11-scene0079_03,5,40,5,0.606249988079071,359,0.8105849582172702,0.18941504178272983,10,100,0.1
scene0079_11-scene0079_03,5,45,14,0.2958146035671234,1251,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,5,55,15,0.08480972796678543,1207,0.6702568351284176,0.3297431648715824,10,100,0.1
scene0079_11-scene0079_03,5,62,3,0.9072249531745911,2311,0.9562959757680658,0.0437040242319342,10,100,0.1
scene0079_11-scene0079_03,5,68,47,0.01158994436264038,71,1.0,0.0,10,100,0.1
scene0079_11-scene0079_03,5,76,8,0.8206992149353027,2865,0.8275741710296685,0.17242582897033154,10,100,0.1
scene0079_11-scene0079_03,5,87,31,0.6596736311912537,2034,0.8348082595870207,0.16519174041297935,10,100,0.1
scene0079_11-scene0079_03,5,88,21,0.125559002161026,920,0.3967391304347826,0.6032608695652174,10,100,0.1
scene0079_11-scene0079_03,5,89,6,0.8554697036743164,11388,0.9236037934668072,0.07639620653319279,10,100,0.1
scene0079_11-scene0079_03,5,92,30,0.5906999707221985,5703,0.833070313869893,0.16692968613010695,10,100,0.1
scene0079_11-scene0079_03,5,95,10,0.5941949486732483,1283,0.8456742010911925,0.1543257989088075,10,100,0.1
scene0079_11-scene0079_03,6,0,12,0.21851852536201477,1123,0.31522707034728403,0.684772929652716,11,100,0.11
scene0079_11-scene0079_03,6,1,15,0.0,1207,0.0,1.0,11,100,0.11
scene0079_11-scene0079_03,6,2,46,0.0,60,0.0,1.0,11,100,0.11
scene0079_11-scene0079_03,6,3,23,0.0,5,0.0,1.0,11,100,0.11
scene0079_11-scene0079_03,6,4,25,1.0,351,1.0,0.0,11,100,0.11
scene0079_11-scene0079_03,6,5,48,0.0,78,0.0,1.0,11,100,0.11
scene0079_11-scene0079_03,6,8,30,0.5909364223480225,5703,0.8620024548483255,0.1379975451516745,11,100,0.11
scene0079_11-scene0079_03,6,10,13,0.26365795731544495,1078,0.30890538033395176,0.6910946196660482,11,100,0.11
scene0079_11-scene0079_03,6,18,22,0.7177914381027222,3725,0.9108724832214765,0.08912751677852349,11,100,0.11
