file_name,decoder_prediction_layer,feeds_next_attention,query_count,active_query_count,gt_instance_count,gt_coverage_iou25,gt_coverage_iou50,mean_queries_per_gt_iou25,mean_queries_per_gt_iou50,competed_active_query_fraction,competing_query_pairwise_iou_mean,distinct_gt_covered_iou25,query_utilization_iou25,distinct_gt_per_utilized_query
scene0069_09-scene0069_01,5,True,100,93,10,1.0,0.800000011920929,8.5,5.800000190734863,0.8765432098765432,0.6964507182053923,10,0.81,0.12345679012345678
scene0069_09-scene0069_01,6,True,100,88,10,1.0,0.800000011920929,6.800000190734863,5.400000095367432,0.8529411764705882,0.7505010131701647,10,0.68,0.14705882352941177
scene0069_09-scene0069_01,7,True,100,92,10,1.0,0.800000011920929,7.900000095367432,5.900000095367432,0.8734177215189873,0.7309961814606606,10,0.79,0.12658227848101267
scene0069_09-scene0069_01,8,True,100,91,10,1.0,0.9000000357627869,8.100000381469727,6.5,0.8765432098765432,0.7605628767763978,10,0.81,0.12345679012345678
scene0069_09-scene0069_01,9,True,100,94,10,1.0,0.800000011920929,8.40000057220459,6.400000095367432,0.8809523809523809,0.723733728382556,10,0.84,0.11904761904761904
scene0069_09-scene0069_01,10,True,100,87,10,1.0,0.9000000357627869,7.300000190734863,5.700000286102295,0.863013698630137,0.7250640462811815,10,0.73,0.136986301369863
scene0069_09-scene0069_01,11,True,100,92,10,0.9000000357627869,0.9000000357627869,7.599999904632568,6.0,0.881578947368421,0.8041203759916841,9,0.76,0.11842105263157894
scene0069_09-scene0069_01,12,False,100,94,10,0.9000000357627869,0.9000000357627869,8.40000057220459,6.599999904632568,0.8928571428571429,0.8126951056171436,9,0.84,0.10714285714285714
scene0079_00-scene0079_02,0,True,100,100,21,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
scene0079_00-scene0079_02,1,True,100,87,21,0.7142857313156128,0.523809552192688,3.761904716491699,2.238095283508301,0.8082191780821918,0.5420278780437355,15,0.73,0.2054794520547945
scene0079_00-scene0079_02,2,True,100,84,21,0.761904776096344,0.5714285969734192,4.0,2.238095283508301,0.7972972972972973,0.6285515573264947,16,0.74,0.21621621621621623
scene0079_00-scene0079_02,3,True,100,88,21,0.8571428656578064,0.6666666865348816,4.0,2.4761905670166016,0.7837837837837838,0.6594293290767276,18,0.74,0.24324324324324326
scene0079_00-scene0079_02,4,True,100,91,21,0.8571428656578064,0.6666666865348816,4.428571701049805,3.0,0.813953488372093,0.6379294316228923,18,0.86,0.20930232558139536
scene0079_00-scene0079_02,5,True,100,90,21,0.8571428656578064,0.6190476417541504,4.238095283508301,2.904762029647827,0.8095238095238095,0.7527968867245101,18,0.84,0.21428571428571427
scene0079_00-scene0079_02,6,True,100,87,21,0.8095238208770752,0.6666666865348816,4.047619342803955,2.952380895614624,0.8,0.7428132690940843,17,0.8,0.2125
scene0079_00-scene0079_02,7,True,100,90,21,0.8095238208770752,0.6666666865348816,4.047619342803955,2.5714285373687744,0.8048780487804879,0.6023813128745293,17,0.82,0.2073170731707317
scene0079_00-scene0079_02,8,True,100,94,21,0.8571428656578064,0.6666666865348816,4.238095283508301,2.5714285373687744,0.8117647058823529,0.6054153534556356,18,0.85,0.21176470588235294
scene0079_00-scene0079_02,9,True,100,94,21,0.8095238208770752,0.6666666865348816,4.523809432983398,2.904762029647827,0.8222222222222222,0.6168032364768593,17,0.9,0.18888888888888888
scene0079_00-scene0079_02,10,True,100,93,21,0.8571428656578064,0.6190476417541504,4.238095283508301,3.047619104385376,0.8072289156626506,0.6911462201238718,18,0.83,0.21686746987951808
scene0079_00-scene0079_02,11,True,100,90,21,0.761904776096344,0.6666666865348816,3.952381134033203,2.7142858505249023,0.810126582278481,0.5775657702715283,16,0.79,0.20253164556962025
scene0079_00-scene0079_02,12,False,100,92,21,0.8571428656578064,0.6666666865348816,4.333333492279053,3.0,0.8117647058823529,0.6883704497112999,18,0.85,0.21176470588235294
scene0079_01-scene0079_05,0,True,100,100,21,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
scene0079_01-scene0079_05,1,True,100,88,21,0.9523809552192688,0.6666666865348816,4.714285850524902,3.095238208770752,0.7976190476190477,0.7073613573518404,20,0.84,0.23809523809523808
scene0079_01-scene0079_05,2,True,100,89,21,0.8571428656578064,0.5714285969734192,4.238095283508301,3.095238208770752,0.8170731707317073,0.771447763596226,18,0.82,0.21951219512195122
scene0079_01-scene0079_05,3,True,100,96,21,0.9523809552192688,0.6666666865348816,4.714285850524902,3.238095283508301,0.8152173913043478,0.7828657263240149,20,0.92,0.21739130434782608
scene0079_01-scene0079_05,4,True,100,97,21,0.9523809552192688,0.6666666865348816,5.0,3.238095283508301,0.8260869565217391,0.7485723952154631,20,0.92,0.21739130434782608
scene0079_01-scene0079_05,5,True,100,97,21,0.9523809552192688,0.5714285969734192,4.952381134033203,3.095238208770752,0.8222222222222222,0.6981162857663011,20,0.9,0.2222222222222222
scene0079_01-scene0079_05,6,True,100,94,21,0.8571428656578064,0.5714285969734192,4.61904764175415,3.0,0.8181818181818182,0.6656696043097444,18,0.88,0.20454545454545456
scene0079_01-scene0079_05,7,True,100,98,21,0.9047619104385376,0.6666666865348816,4.952381134033203,3.4285714626312256,0.8404255319148937,0.6762520606666576,19,0.94,0.20212765957446807
scene0079_01-scene0079_05,8,True,100,97,21,0.9523809552192688,0.5714285969734192,4.809524059295654,3.0,0.8152173913043478,0.6871394952628892,20,0.92,0.21739130434782608
scene0079_01-scene0079_05,9,True,100,98,21,0.9523809552192688,0.5714285969734192,4.857142925262451,3.238095283508301,0.8191489361702128,0.7296805746519321,20,0.94,0.2127659574468085
scene0079_01-scene0079_05,10,True,100,96,21,0.8095238208770752,0.6190476417541504,4.428571701049805,3.0,0.8295454545454546,0.7584046238496851,17,0.88,0.19318181818181818
scene0079_01-scene0079_05,11,True,100,97,21,0.9047619104385376,0.7142857313156128,4.38095235824585,3.3809523582458496,0.8068181818181818,0.7447432981785325,19,0.88,0.2159090909090909
scene0079_01-scene0079_05,12,False,100,98,21,0.9523809552192688,0.6666666865348816,4.38095235824585,2.952380895614624,0.8023255813953488,0.7400161494332833,20,0.86,0.23255813953488372
scene0079_02-scene0079_11,0,True,100,100,23,0.08695652335882187,0.0,8.69565200805664,0.0,0.99,1.0,2,1.0,0.02
scene0079_02-scene0079_11,1,True,100,82,23,0.47826087474823,0.3913043439388275,3.04347825050354,1.3478261232376099,0.8387096774193549,0.4527681489453905,11,0.62,0.1774193548387097
scene0079_02-scene0079_11,2,True,100,89,23,0.6086956858634949,0.3913043439388275,3.5652174949645996,1.8260869979858398,0.8208955223880597,0.6001909808959973,14,0.67,0.208955223880597
scene0079_02-scene0079_11,3,True,100,82,23,0.695652186870575,0.52173912525177,3.08695650100708,1.8695652484893799,0.7580645161290323,0.6453264281153679,16,0.62,0.25806451612903225
scene0079_02-scene0079_11,4,True,100,91,23,0.6521739363670349,0.52173912525177,3.82608699798584,2.0,0.8271604938271605,0.5397787362310598,15,0.81,0.18518518518518517
scene0079_02-scene0079_11,5,True,100,93,23,0.6521739363670349,0.43478262424468994,3.7391304969787598,2.2173912525177,0.8292682926829268,0.5478525652562919,15,0.82,0.18292682926829268
scene0079_02-scene0079_11,6,True,100,90,23,0.695652186870575,0.52173912525177,3.3043479919433594,2.13043475151062,0.7857142857142857,0.682543205839079,16,0.7,0.22857142857142856
scene0079_02-scene0079_11,7,True,100,88,23,0.739130437374115,0.52173912525177,3.5217392444610596,2.17391300201416,0.7945205479452054,0.5720307659121009,17,0.73,0.2328767123287671
scene0079_02-scene0079_11,8,True,100,93,23,0.739130437374115,0.52173912525177,3.4347827434539795,2.04347825050354,0.7746478873239436,0.5613866650905365,17,0.71,0.23943661971830985
scene0079_02-scene0079_11,9,True,100,95,23,0.782608687877655,0.47826087474823,3.7391304969787598,2.0,0.7948717948717948,0.5605868041635521,18,0.78,0.23076923076923078
scene0079_02-scene0079_11,10,True,100,95,23,0.6086956858634949,0.47826087474823,3.7826087474823,2.17391300201416,0.825,0.5912722597410456,14,0.8,0.175
scene0079_02-scene0079_11,11,True,100,87,23,0.6521739363670349,0.52173912525177,3.04347825050354,2.13043475151062,0.7878787878787878,0.6965366434138602,15,0.66,0.22727272727272727
scene0079_02-scene0079_11,12,False,100,93,23,0.6521739363670349,0.5652173757553101,3.3478262424468994,2.2608695030212402,0.8055555555555556,0.6106943042085665,15,0.72,0.20833333333333334
scene0079_03-scene0079_10,0,True,100,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
scene0079_03-scene0079_10,1,True,100,75,14,1.0,0.6428571939468384,5.0,2.5,0.8064516129032258,0.5641544042942662,14,0.62,0.22580645161290322
scene0079_03-scene0079_10,2,True,100,77,14,0.8571429252624512,0.5714285969734192,4.785714626312256,2.5714287757873535,0.8225806451612904,0.6093683635258371,12,0.62,0.1935483870967742
scene0079_03-scene0079_10,3,True,100,81,14,1.0,0.7142857313156128,5.5714287757873535,2.857142925262451,0.8208955223880597,0.5663002890530769,14,0.67,0.208955223880597
scene0079_03-scene0079_10,4,True,100,89,14,1.0,0.5714285969734192,6.0714287757873535,2.857142925262451,0.8356164383561644,0.5945343203981999,14,0.73,0.1917808219178082
scene0079_03-scene0079_10,5,True,100,91,14,1.0,0.6428571939468384,5.857142925262451,3.2142858505249023,0.8378378378378378,0.6110064932386658,14,0.74,0.1891891891891892
scene0079_03-scene0079_10,6,True,100,90,14,1.0,0.5714285969734192,6.000000476837158,3.0714287757873535,0.8421052631578947,0.572927838815177,14,0.76,0.18421052631578946
scene0079_03-scene0079_10,7,True,100,83,14,1.0,0.8571429252624512,5.285714626312256,2.7857143878936768,0.796875,0.6409512534165266,14,0.64,0.21875
scene0079_03-scene0079_10,8,True,100,93,14,1.0,0.6428571939468384,6.714285850524902,3.0714287757873535,0.8518518518518519,0.5599316338914269,14,0.81,0.1728395061728395
scene0079_03-scene0079_10,9,True,100,93,14,1.0,0.5714285969734192,6.714285850524902,3.7857143878936768,0.8705882352941177,0.6008475924111417,14,0.85,0.16470588235294117
scene0079_03-scene0079_10,10,True,100,91,14,1.0,0.5,5.785714626312256,3.9285717010498047,0.8571428571428571,0.6620939477493889,14,0.77,0.18181818181818182
scene0079_03-scene0079_10,11,True,100,80,14,1.0,0.5714285969734192,5.214285850524902,3.2857143878936768,0.8125,0.7676078313856982,14,0.64,0.21875
scene0079_03-scene0079_10,12,False,100,92,14,1.0,0.5714285969734192,6.5714287757873535,3.7142858505249023,0.8395061728395061,0.6131753638254067,14,0.81,0.1728395061728395
scene0079_04-scene0079_01,0,True,100,100,14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
scene0079_04-scene0079_01,1,True,100,72,14,0.5,0.4285714626312256,5.714285850524902,2.7857143878936768,0.8833333333333333,0.6004834901194395,7,0.6,0.11666666666666667
scene0079_04-scene0079_01,2,True,100,87,14,0.785714328289032,0.6428571939468384,7.142857551574707,4.142857551574707,0.8658536585365854,0.6060301259884946,11,0.82,0.13414634146341464
scene0079_04-scene0079_01,3,True,100,84,14,0.8571429252624512,0.785714328289032,6.214285850524902,4.214285850524902,0.84,0.6785680713177702,12,0.75,0.16
scene0079_04-scene0079_01,4,True,100,91,14,1.0,0.785714328289032,7.142857551574707,4.642857551574707,0.8452380952380952,0.7021316497051848,14,0.84,0.16666666666666666
scene0079_04-scene0079_01,5,True,100,92,14,0.9285714626312256,0.7142857313156128,7.142857551574707,4.714285850524902,0.8620689655172413,0.6816284687591281,13,0.87,0.14942528735632185
scene0079_04-scene0079_01,6,True,100,94,14,0.8571429252624512,0.785714328289032,7.0714287757873535,4.857142925262451,0.8604651162790697,0.7508863033604039,12,0.86,0.13953488372093023
scene0079_04-scene0079_01,7,True,100,92,14,1.0,0.785714328289032,7.428571701049805,4.5714287757873535,0.8488372093023255,0.7039232005379976,14,0.86,0.16279069767441862
scene0079_04-scene0079_01,8,True,100,95,14,1.0,0.785714328289032,7.642857551574707,5.0714287757873535,0.8539325842696629,0.776766863999931,14,0.89,0.15730337078651685
scene0079_04-scene0079_01,9,True,100,96,14,0.9285714626312256,0.6428571939468384,7.500000476837158,4.928571701049805,0.8666666666666667,0.806924022257607,13,0.9,0.14444444444444443
scene0079_04-scene0079_01,10,True,100,97,14,0.8571429252624512,0.7142857313156128,7.714285850524902,5.500000476837158,0.8695652173913043,0.8555645353540227,12,0.92,0.13043478260869565
scene0079_04-scene0079_01,11,True,100,94,14,1.0,0.785714328289032,7.5714287757873535,4.714285850524902,0.8505747126436781,0.7650329793192526,14,0.87,0.16091954022988506
scene0079_04-scene0079_01,12,False,100,95,14,1.0,0.785714328289032,7.642857551574707,4.857142925262451,0.8539325842696629,0.7595623316144248,14,0.89,0.15730337078651685
scene0079_05-scene0079_09,0,True,100,100,20,0.05000000074505806,0.0,5.0,0.0,0.99,1.0,1,1.0,0.01
scene0079_05-scene0079_09,1,True,100,84,20,0.25,0.25,4.200000286102295,3.0,0.9342105263157895,0.6857038761808164,5,0.76,0.06578947368421052
scene0079_05-scene0079_09,2,True,100,100,20,0.5,0.30000001192092896,5.050000190734863,3.25,0.9090909090909091,0.7016944013120613,10,0.88,0.11363636363636363
scene0079_05-scene0079_09,3,True,100,81,20,0.75,0.5,3.549999952316284,2.3500001430511475,0.7941176470588235,0.6556356282818776,15,0.68,0.22058823529411764
scene0079_05-scene0079_09,4,True,100,93,20,0.6500000357627869,0.5,3.6000001430511475,2.450000047683716,0.8115942028985508,0.650245324187741,13,0.69,0.18840579710144928
scene0079_05-scene0079_09,5,True,100,94,20,0.699999988079071,0.550000011920929,3.950000047683716,2.450000047683716,0.8266666666666667,0.5874769216027569,14,0.75,0.18666666666666668
scene0079_05-scene0079_09,6,True,100,97,20,0.800000011920929,0.6000000238418579,4.75,2.9000000953674316,0.8426966292134831,0.6007411070972737,16,0.89,0.1797752808988764
scene0079_05-scene0079_09,7,True,100,94,20,0.800000011920929,0.6500000357627869,4.349999904632568,3.299999952316284,0.8170731707317073,0.7090841185626223,16,0.82,0.1951219512195122
scene0079_05-scene0079_09,8,True,100,92,20,0.800000011920929,0.6000000238418579,4.349999904632568,3.4000000953674316,0.8313253012048193,0.7177222724950587,16,0.83,0.1927710843373494
scene0079_05-scene0079_09,9,True,100,93,20,0.699999988079071,0.6000000238418579,4.349999904632568,3.3500001430511475,0.8433734939759037,0.7396921575829261,14,0.83,0.1686746987951807
scene0079_05-scene0079_09,10,True,100,96,20,0.75,0.6500000357627869,4.450000286102295,3.6000001430511475,0.8372093023255814,0.7061637789183469,15,0.86,0.1744186046511628
scene0079_05-scene0079_09,11,True,100,94,20,0.9000000357627869,0.6500000357627869,4.349999904632568,3.299999952316284,0.8148148148148148,0.7236181624093145,18,0.81,0.2222222222222222
scene0079_05-scene0079_09,12,False,100,97,20,0.8500000238418579,0.6500000357627869,4.450000286102295,3.25,0.8192771084337349,0.6979392593583236,17,0.83,0.20481927710843373
scene0079_06-scene0079_04,0,True,100,100,13,0.07692307978868484,0.0,7.692307949066162,0.0,0.99,1.0,1,1.0,0.01
scene0079_06-scene0079_04,1,True,100,86,13,0.6153846383094788,0.6153846383094788,6.384615421295166,3.461538553237915,0.8823529411764706,0.642216408309715,8,0.68,0.11764705882352941
scene0079_06-scene0079_04,2,True,100,84,13,0.692307710647583,0.6153846383094788,6.538461685180664,4.076923370361328,0.8783783783783784,0.6831922187749798,9,0.74,0.12162162162162163
scene0079_06-scene0079_04,3,True,100,91,13,0.692307710647583,0.6153846383094788,6.0,5.307692527770996,0.8961038961038961,0.764299497819773,9,0.77,0.11688311688311688
scene0079_06-scene0079_04,4,True,100,94,13,0.8461538553237915,0.692307710647583,7.076923370361328,5.615385055541992,0.8764044943820225,0.7419562988223318,11,0.89,0.12359550561797752
scene0079_06-scene0079_04,5,True,100,95,13,0.7692307829856873,0.692307710647583,7.84615421295166,5.769230842590332,0.8913043478260869,0.7224809179246304,10,0.92,0.10869565217391304
scene0079_06-scene0079_04,6,True,100,92,13,0.7692307829856873,0.692307710647583,6.92307710647583,5.92307710647583,0.896551724137931,0.7465917535605486,10,0.87,0.11494252873563218
scene0079_06-scene0079_04,7,True,100,94,13,0.8461538553237915,0.7692307829856873,6.769230842590332,5.84615421295166,0.8850574712643678,0.7723821918187025,11,0.87,0.12643678160919541
scene0079_06-scene0079_04,8,True,100,95,13,0.8461538553237915,0.7692307829856873,7.076923370361328,6.0,0.8863636363636364,0.8200965264065337,11,0.88,0.125
scene0079_06-scene0079_04,9,True,100,94,13,0.8461538553237915,0.7692307829856873,7.384615898132324,6.307692527770996,0.8913043478260869,0.7749671698792985,11,0.92,0.11956521739130435
scene0079_06-scene0079_04,10,True,100,93,13,0.7692307829856873,0.7692307829856873,7.307692527770996,6.307692527770996,0.8913043478260869,0.7852569483085603,10,0.92,0.10869565217391304
scene0079_06-scene0079_04,11,True,100,92,13,0.8461538553237915,0.7692307829856873,7.000000476837158,6.461538791656494,0.8863636363636364,0.8433441199941768,11,0.88,0.125
scene0079_06-scene0079_04,12,False,100,95,13,0.8461538553237915,0.7692307829856873,7.461538791656494,6.461538791656494,0.8924731182795699,0.8511344216794953,11,0.93,0.11827956989247312
scene0079_07-scene0079_08,0,True,100,100,10,0.10000000149011612,0.10000000149011612,10.0,10.0,0.99,1.0,1,1.0,0.01
scene0079_07-scene0079_08,1,True,100,63,10,1.0,0.800000011920929,8.800000190734863,2.799999952316284,0.8305084745762712,0.7019343041078583,10,0.59,0.1694915254237288
scene0079_07-scene0079_08,2,True,100,67,10,1.0,0.9000000357627869,7.599999904632568,4.700000286102295,0.8412698412698413,0.6393331221974733,10,0.63,0.15873015873015872
scene0079_07-scene0079_08,3,True,100,84,10,1.0,1.0,9.100000381469727,6.0,0.8734177215189873,0.6558003094529646,10,0.79,0.12658227848101267
scene0079_07-scene0079_08,4,True,100,89,10,1.0,1.0,9.800000190734863,7.0,0.8837209302325582,0.67664048090588,10,0.86,0.11627906976744186
scene0079_07-scene0079_08,5,True,100,87,10,1.0,1.0,9.699999809265137,6.800000190734863,0.8823529411764706,0.6661871069972333,10,0.85,0.11764705882352941
scene0079_07-scene0079_08,6,True,100,83,10,1.0,0.9000000357627869,8.5,5.800000190734863,0.8701298701298701,0.6527586536741709,10,0.77,0.12987012987012986
scene0079_07-scene0079_08,7,True,100,82,10,1.0,0.9000000357627869,8.199999809265137,6.700000286102295,0.8701298701298701,0.7167488377511556,10,0.77,0.12987012987012986
scene0079_07-scene0079_08,8,True,100,89,10,1.0,1.0,9.199999809265137,6.900000095367432,0.8795180722891566,0.7001037624926831,10,0.83,0.12048192771084337
scene0079_07-scene0079_08,9,True,100,89,10,1.0,1.0,9.40000057220459,6.900000095367432,0.8780487804878049,0.6947254976151609,10,0.82,0.12195121951219512
scene0079_07-scene0079_08,10,True,100,84,10,1.0,1.0,8.40000057220459,6.0,0.868421052631579,0.6732025319394076,10,0.76,0.13157894736842105
scene0079_07-scene0079_08,11,True,100,85,10,1.0,1.0,8.40000057220459,7.099999904632568,0.8701298701298701,0.7145098114770252,10,0.77,0.12987012987012986
scene0079_07-scene0079_08,12,False,100,88,10,1.0,1.0,9.100000381469727,6.700000286102295,0.8809523809523809,0.6840705243717125,10,0.84,0.11904761904761904
scene0079_08-scene0079_00,0,True,100,100,21,0.095238097012043,0.0,9.523809432983398,0.0,0.99,1.0,2,1.0,0.02
scene0079_08-scene0079_00,1,True,100,86,21,0.6666666865348816,0.4761904776096344,3.6666667461395264,2.0,0.8028169014084507,0.5573011398011324,14,0.71,0.19718309859154928
scene0079_08-scene0079_00,2,True,100,88,21,0.6666666865348816,0.523809552192688,3.809523820877075,2.142857074737549,0.8266666666666667,0.6577911308345695,14,0.75,0.18666666666666668
scene0079_08-scene0079_00,3,True,100,88,21,0.7142857313156128,0.5714285969734192,3.761904716491699,2.4761905670166016,0.8157894736842105,0.6564030732096491,15,0.76,0.19736842105263158
scene0079_08-scene0079_00,4,True,100,93,21,0.8095238208770752,0.5714285969734192,4.428571701049805,2.7142858505249023,0.8117647058823529,0.629139293014104,17,0.85,0.2
scene0079_08-scene0079_00,5,True,100,92,21,0.8095238208770752,0.6190476417541504,4.190476417541504,2.809523820877075,0.8,0.6878890859415807,17,0.8,0.2125
scene0079_08-scene0079_00,6,True,100,88,21,0.761904776096344,0.5714285969734192,4.285714149475098,2.6666667461395264,0.8192771084337349,0.6183835408848573,16,0.83,0.1927710843373494
scene0079_08-scene0079_00,7,True,100,89,21,0.8095238208770752,0.6190476417541504,4.047619342803955,2.904762029647827,0.8,0.6665090367562005,17,0.8,0.2125
scene0079_08-scene0079_00,8,True,100,93,21,0.8095238208770752,0.6190476417541504,4.38095235824585,2.857142925262451,0.813953488372093,0.6153137853536641,17,0.86,0.19767441860465115
scene0079_08-scene0079_00,9,True,100,93,21,0.8095238208770752,0.6190476417541504,4.476190567016602,3.047619104385376,0.8181818181818182,0.6290535129990994,17,0.88,0.19318181818181818
scene0079_08-scene0079_00,10,True,100,92,21,0.761904776096344,0.6666666865348816,4.428571701049805,2.761904716491699,0.8235294117647058,0.6073905793168852,16,0.85,0.18823529411764706
scene0079_08-scene0079_00,11,True,100,90,21,0.8571428656578064,0.6666666865348816,4.095238208770752,2.857142925262451,0.8048780487804879,0.6354063660627881,18,0.82,0.21951219512195122
scene0079_08-scene0079_00,12,False,100,91,21,0.8571428656578064,0.6190476417541504,4.38095235824585,2.857142925262451,0.8181818181818182,0.6331549901210938,18,0.88,0.20454545454545456
scene0079_09-scene0079_07,0,True,100,100,11,0.09090909361839294,0.09090909361839294,9.090909004211426,9.090909004211426,0.99,1.0,1,1.0,0.01
scene0079_09-scene0079_07,1,True,100,83,11,0.7272727489471436,0.7272727489471436,7.545454978942871,6.090909481048584,0.8947368421052632,0.742736115583468,8,0.76,0.10526315789473684
scene0079_09-scene0079_07,2,True,100,83,11,0.7272727489471436,0.6363636255264282,7.545454978942871,4.545454502105713,0.8873239436619719,0.694137321834929,8,0.71,0.11267605633802817
scene0079_09-scene0079_07,3,True,100,93,11,0.7272727489471436,0.7272727489471436,7.909090995788574,6.454545497894287,0.9047619047619048,0.7187423494005972,8,0.84,0.09523809523809523
scene0079_09-scene0079_07,4,True,100,95,11,0.8181818723678589,0.8181818723678589,8.0,5.818181991577148,0.8888888888888888,0.7691369755869418,9,0.81,0.1111111111111111
scene0079_09-scene0079_07,5,True,100,95,11,0.8181818723678589,0.8181818723678589,8.36363697052002,6.090909481048584,0.8941176470588236,0.6784833995893617,9,0.85,0.10588235294117647
scene0079_09-scene0079_07,6,True,100,93,11,0.8181818723678589,0.7272727489471436,8.181818008422852,6.363636493682861,0.8953488372093024,0.7037612238384572,9,0.86,0.10465116279069768
scene0079_09-scene0079_07,7,True,100,94,11,0.8181818723678589,0.8181818723678589,7.727272987365723,6.818181991577148,0.8888888888888888,0.8274957887492589,9,0.81,0.1111111111111111
scene0079_09-scene0079_07,8,True,100,96,11,0.8181818723678589,0.8181818723678589,8.272727966308594,6.727272987365723,0.8941176470588236,0.8207270042967029,9,0.85,0.10588235294117647
scene0079_09-scene0079_07,9,True,100,96,11,0.8181818723678589,0.8181818723678589,8.454545974731445,6.636363983154297,0.896551724137931,0.824759420103932,9,0.87,0.10344827586206896
scene0079_09-scene0079_07,10,True,100,93,11,0.9090909361839294,0.8181818723678589,8.090909004211426,6.545454978942871,0.8780487804878049,0.8311247594344119,10,0.82,0.12195121951219512
scene0079_09-scene0079_07,11,True,100,90,11,0.8181818723678589,0.8181818723678589,7.909090995788574,6.818181991577148,0.8888888888888888,0.8911934032129668,9,0.81,0.1111111111111111
scene0079_09-scene0079_07,12,False,100,95,11,0.8181818723678589,0.8181818723678589,8.36363697052002,6.909090995788574,0.8953488372093024,0.8557945500786711,9,0.86,0.10465116279069768
scene0079_10-scene0079_06,0,True,100,100,17,0.11764705926179886,0.0,11.764705657958984,0.0,0.99,1.0,2,1.0,0.02
scene0079_10-scene0079_06,1,True,100,80,17,0.8235294222831726,0.5882353186607361,5.294117450714111,2.2352941036224365,0.8378378378378378,0.6366653112243874,14,0.74,0.1891891891891892
scene0079_10-scene0079_06,2,True,100,88,17,0.8235294222831726,0.6470588445663452,5.470588207244873,3.2352941036224365,0.8481012658227848,0.675481833428055,14,0.79,0.17721518987341772
scene0079_10-scene0079_06,3,True,100,92,17,0.8235294222831726,0.7058823704719543,5.647058963775635,3.8235294818878174,0.8554216867469879,0.7310144107830424,14,0.83,0.1686746987951807
scene0079_10-scene0079_06,4,True,100,93,17,0.8235294222831726,0.7058823704719543,5.647058963775635,4.0,0.8620689655172413,0.6869738962378059,14,0.87,0.16091954022988506
scene0079_10-scene0079_06,5,True,100,93,17,0.8235294222831726,0.7058823704719543,5.588235378265381,4.176470756530762,0.8620689655172413,0.690478167219742,14,0.87,0.16091954022988506
scene0079_10-scene0079_06,6,True,100,88,17,0.8235294222831726,0.6470588445663452,5.176470756530762,4.117647171020508,0.85,0.7371861004725875,14,0.8,0.175
scene0079_10-scene0079_06,7,True,100,87,17,0.8823529481887817,0.7058823704719543,4.823529243469238,3.470588207244873,0.8243243243243243,0.7284258338566068,15,0.74,0.20270270270270271
scene0079_10-scene0079_06,8,True,100,93,17,0.8823529481887817,0.7058823704719543,5.235294342041016,3.6470587253570557,0.8414634146341463,0.6560099933614926,15,0.82,0.18292682926829268
scene0079_10-scene0079_06,9,True,100,94,17,0.8823529481887817,0.7058823704719543,5.647058963775635,4.117647171020508,0.8505747126436781,0.7269554376534747,15,0.87,0.1724137931034483
scene0079_10-scene0079_06,10,True,100,91,17,0.7647058963775635,0.6470588445663452,5.352941036224365,3.8823530673980713,0.8536585365853658,0.761810445561638,13,0.82,0.15853658536585366
scene0079_10-scene0079_06,11,True,100,91,17,0.9411764740943909,0.6470588445663452,5.352941036224365,3.3529412746429443,0.8354430379746836,0.7622451614494108,16,0.79,0.20253164556962025
scene0079_10-scene0079_06,12,False,100,95,17,0.9411764740943909,0.7647058963775635,6.058823585510254,3.7647058963775635,0.8539325842696629,0.6716450762673183,16,0.89,0.1797752808988764
scene0079_11-scene0079_03,0,True,100,100,22,0.09090909361839294,0.0,9.090909004211426,0.0,0.99,1.0,2,1.0,0.02
scene0079_11-scene0079_03,1,True,100,87,22,0.5909091234207153,0.40909093618392944,3.1818182468414307,1.3636363744735718,0.8,0.5395948932721064,13,0.6,0.21666666666666667
scene0079_11-scene0079_03,2,True,100,90,22,0.5909091234207153,0.4545454680919647,3.7272727489471436,1.954545497894287,0.8243243243243243,0.5806630478776507,13,0.74,0.17567567567567569
scene0079_11-scene0079_03,3,True,100,87,22,0.5909091234207153,0.5,3.6818182468414307,1.9090909957885742,0.821917808219178,0.5279161293491009,13,0.73,0.1780821917808219
scene0079_11-scene0079_03,4,True,100,92,22,0.6363636255264282,0.5,3.5,2.0,0.821917808219178,0.5197606071678584,14,0.73,0.1917808219178082
scene0079_11-scene0079_03,5,True,100,90,22,0.5909091234207153,0.5,3.3636364936828613,2.045454502105713,0.8285714285714286,0.5661116985545035,13,0.7,0.18571428571428572
scene0079_11-scene0079_03,6,True,100,89,22,0.6363636255264282,0.5,3.5,2.1363637447357178,0.8194444444444444,0.5595420106369248,14,0.72,0.19444444444444445
scene0079_11-scene0079_03,7,True,100,84,22,0.6818181872367859,0.4545454680919647,3.0,1.6818182468414307,0.7704918032786885,0.6110590911138127,15,0.61,0.2459016393442623
scene0079_11-scene0079_03,8,True,100,94,22,0.7272727489471436,0.5,3.7272727489471436,1.8636363744735718,0.8108108108108109,0.5437354278527018,16,0.74,0.21621621621621623
scene0079_11-scene0079_03,9,True,100,95,22,0.7272727489471436,0.4545454680919647,3.5,1.9090909957885742,0.8082191780821918,0.5460407365766813,16,0.73,0.2191780821917808
