file_name,gt_instance_id,gt_label,size_points,size_bin,segments_per_gt,within_instance_feature_variance,nearest_instance_cosine_margin,mean_segment_purity,mean_gt_instances_per_segment
scene0189_02-scene0189_01,18,2,1303,large_ge1000,69,0.040740787982940674,0.049738287925720215,1.0,1.0
scene0189_02-scene0189_01,19,2,1833,large_ge1000,123,0.07239826768636703,0.3670464754104614,0.9999999403953552,0.9999999403953552
scene0189_02-scene0189_01,20,17,1274,large_ge1000,48,0.0332489088177681,0.0636284351348877,1.0,1.0
scene0189_02-scene0189_01,21,2,1691,large_ge1000,100,0.09351612627506256,0.10804212093353271,1.0,1.0
scene0189_02-scene0189_01,52,2,1,small_lt100,1,0.0,0.049738287925720215,1.0,1.0
scene0189_03-scene0189_02,7,0,4394,large_ge1000,105,0.010343271307647228,0.48692381381988525,1.0,1.0
scene0189_03-scene0189_02,9,5,2102,large_ge1000,36,0.1333150565624237,0.6071694791316986,1.0,1.0
scene0189_03-scene0189_02,10,6,34945,large_ge1000,2857,0.20493322610855103,0.6087920367717743,1.0,1.0
scene0189_03-scene0189_02,13,17,2020,large_ge1000,75,0.14280544221401215,0.007629692554473877,1.0,1.0
scene0189_03-scene0189_02,14,17,911,medium_100_999,40,0.08565127104520798,0.007629692554473877,1.0,1.0
scene0189_03-scene0189_02,15,17,731,medium_100_999,17,0.06191357597708702,0.18190336227416992,1.0,1.0
scene0189_03-scene0189_02,17,4,6702,large_ge1000,248,0.24842067062854767,0.2481711506843567,1.0,1.0
scene0189_03-scene0189_02,18,2,1669,large_ge1000,102,0.04449475184082985,0.03207653760910034,1.0,1.0
scene0189_03-scene0189_02,19,2,1819,large_ge1000,97,0.055718231946229935,0.20314258337020874,0.9999999403953552,0.9999999403953552
scene0189_03-scene0189_02,20,17,1298,large_ge1000,38,0.04464558884501457,0.022057831287384033,1.0,1.0
scene0189_03-scene0189_02,21,2,1797,large_ge1000,85,0.07927953451871872,0.25849097967147827,1.0,1.0
scene0189_03-scene0189_02,52,2,3,small_lt100,3,0.020364172756671906,0.03207653760910034,1.0,1.0
scene0199_00-scene0199_01,6,14,494,medium_100_999,23,0.008268726989626884,0.6617267429828644,1.0,1.0
scene0199_00-scene0199_01,7,0,853,medium_100_999,30,0.15803588926792145,0.609735906124115,1.0,1.0
scene0199_00-scene0199_01,8,0,915,medium_100_999,29,0.06864775717258453,0.004882991313934326,1.0,1.0
scene0199_00-scene0199_01,9,15,430,medium_100_999,36,0.1959538459777832,0.004882991313934326,1.0,1.0
scene0199_00-scene0199_01,14,13,2464,large_ge1000,122,0.05231049656867981,0.609735906124115,0.9999999403953552,0.9999999403953552
scene0199_01-scene0199_00,6,14,493,medium_100_999,23,0.008575725369155407,0.668063223361969,1.0,1.0
scene0199_01-scene0199_00,7,0,854,medium_100_999,30,0.15608826279640198,0.6202994883060455,1.0,1.0
scene0199_01-scene0199_00,8,0,915,medium_100_999,29,0.0600784495472908,0.004262208938598633,1.0,1.0
scene0199_01-scene0199_00,9,15,431,medium_100_999,35,0.17315031588077545,0.004262208938598633,1.0,1.0
scene0199_01-scene0199_00,14,13,2462,large_ge1000,122,0.06443527340888977,0.6202994883060455,0.9999999403953552,0.9999999403953552
scene0209_00-scene0209_01,2,4,774,medium_100_999,23,0.011064869351685047,0.06878799200057983,1.0,1.0
scene0209_00-scene0209_01,3,2,664,medium_100_999,36,0.0015520553570240736,0.0757220983505249,1.0,1.0
scene0209_00-scene0209_01,4,2,460,medium_100_999,27,0.02709566242992878,0.07721805572509766,1.0,1.0
scene0209_00-scene0209_01,5,0,8495,large_ge1000,136,0.31679391860961914,0.2800344228744507,1.0,1.0
scene0209_00-scene0209_01,6,0,3448,large_ge1000,239,0.011943361721932888,0.11208701133728027,1.0,1.0
scene0209_00-scene0209_01,7,9,1530,large_ge1000,36,0.22927863895893097,0.11208701133728027,1.0,1.0
scene0209_00-scene0209_01,8,9,650,medium_100_999,18,0.015269920229911804,0.0074672698974609375,1.0,1.0
scene0209_00-scene0209_01,9,15,995,medium_100_999,56,0.004756768699735403,0.0074672698974609375,1.0,1.0
scene0209_00-scene0209_01,14,11,2446,large_ge1000,99,0.015517051331698895,0.025292575359344482,1.0,1.0
scene0209_00-scene0209_01,18,2,345,medium_100_999,30,0.002905280562117696,0.24804013967514038,1.0,1.0
scene0209_00-scene0209_01,19,11,118,medium_100_999,10,0.0071046375669538975,0.9192131012678146,1.0,1.0
scene0209_00-scene0209_01,35,6,273,medium_100_999,2,0.0028538762126117945,0.025292575359344482,1.0,1.0
scene0209_00-scene0209_01,36,4,3348,large_ge1000,150,0.09032031148672104,0.06878799200057983,1.0,1.0
scene0209_00-scene0209_01,39,2,446,medium_100_999,26,0.03286994621157646,0.0757220983505249,1.0,1.0
scene0209_00-scene0209_01,40,2,465,medium_100_999,32,0.07879307866096497,0.07721805572509766,1.0,1.0
scene0209_01-scene0209_00,2,4,778,medium_100_999,23,0.013603094033896923,0.05721086263656616,1.0,1.0
scene0209_01-scene0209_00,3,2,666,medium_100_999,37,0.0009549897513352334,0.056493520736694336,1.0,1.0
scene0209_01-scene0209_00,4,2,460,medium_100_999,28,0.021465593948960304,0.07329535484313965,1.0,1.0
scene0209_01-scene0209_00,5,0,8498,large_ge1000,137,0.29245567321777344,0.24199020862579346,1.0,1.0
scene0209_01-scene0209_00,6,0,3449,large_ge1000,234,0.010614127852022648,0.10783195495605469,1.0,1.0
scene0209_01-scene0209_00,7,9,1527,large_ge1000,35,0.23305560648441315,0.10783195495605469,1.0,1.0
scene0209_01-scene0209_00,8,9,651,medium_100_999,18,0.014785263687372208,0.0078810453414917,1.0,1.0
scene0209_01-scene0209_00,9,15,992,medium_100_999,55,0.005925272591412067,0.0078810453414917,0.9999999403953552,0.9999999403953552
scene0209_01-scene0209_00,14,11,2448,large_ge1000,98,0.019059183076024055,0.027810752391815186,1.0,1.0
scene0209_01-scene0209_00,18,2,344,medium_100_999,28,0.011100745759904385,0.3038725256919861,1.0,1.0
scene0209_01-scene0209_00,19,11,118,medium_100_999,10,0.007241061422973871,0.9714595172554255,1.0,1.0
scene0209_01-scene0209_00,35,6,272,medium_100_999,2,0.0015719684306532145,0.027810752391815186,1.0,1.0
scene0209_01-scene0209_00,36,4,3350,large_ge1000,152,0.10605859756469727,0.05721086263656616,1.0,1.0
scene0209_01-scene0209_00,39,2,446,medium_100_999,25,0.035304516553878784,0.056493520736694336,1.0,1.0
scene0209_01-scene0209_00,40,2,464,medium_100_999,32,0.07627762109041214,0.07329535484313965,1.0,1.0
scene0219_00-scene0219_02,7,0,16925,large_ge1000,565,0.06195962429046631,0.27671241760253906,1.0,1.0
scene0219_00-scene0219_02,8,11,7471,large_ge1000,384,0.05771214887499809,0.16822785139083862,1.0,1.0
scene0219_00-scene0219_02,9,6,3777,large_ge1000,195,0.046531740576028824,0.16822785139083862,1.0,1.0
scene0219_00-scene0219_02,13,17,777,medium_100_999,15,0.02408195286989212,0.1339259147644043,1.0,1.0
scene0219_00-scene0219_02,14,4,982,medium_100_999,26,0.02833826281130314,0.3592418432235718,1.0,1.0
scene0219_00-scene0219_02,16,2,647,medium_100_999,25,0.011566619388759136,0.3592418432235718,1.0,1.0
scene0219_00-scene0219_02,18,8,588,medium_100_999,3,0.007624170742928982,0.19155842065811157,1.0,1.0
scene0219_00-scene0219_02,19,10,6257,large_ge1000,275,0.2784363329410553,0.11372941732406616,1.0,1.0
scene0219_00-scene0219_02,20,0,1268,large_ge1000,36,0.02513425424695015,0.11372941732406616,1.0,1.0
scene0219_00-scene0219_02,28,5,2171,large_ge1000,38,0.050072889775037766,0.19155842065811157,1.0,1.0
scene0219_01-scene0219_03,7,0,15609,large_ge1000,553,0.06041029095649719,0.3521815538406372,1.0,1.0
scene0219_01-scene0219_03,8,11,5932,large_ge1000,262,0.05058863386511803,0.18045717477798462,1.0,1.0
scene0219_01-scene0219_03,9,6,4129,large_ge1000,175,0.054732631891965866,0.18045717477798462,1.0,1.0
scene0219_01-scene0219_03,13,17,1084,large_ge1000,44,0.18194305896759033,0.15222549438476562,1.0,1.0
scene0219_01-scene0219_03,14,4,849,medium_100_999,33,0.2455468624830246,0.30644911527633667,1.0,1.0
scene0219_01-scene0219_03,16,2,653,medium_100_999,29,0.0064768800511956215,0.30644911527633667,1.0,1.0
scene0219_01-scene0219_03,18,8,502,medium_100_999,4,0.00952839944511652,0.18396008014678955,1.0,1.0
scene0219_01-scene0219_03,19,10,6056,large_ge1000,268,0.23902671039104462,0.1457551121711731,1.0,1.0
scene0219_01-scene0219_03,20,0,1602,large_ge1000,71,0.027061844244599342,0.1457551121711731,1.0,1.0
scene0219_01-scene0219_03,28,5,1123,large_ge1000,24,0.014174722135066986,0.18396008014678955,1.0,1.0
scene0219_02-scene0219_01,7,0,14528,large_ge1000,519,0.08246359974145889,0.31691932678222656,1.0,1.0
scene0219_02-scene0219_01,8,11,6123,large_ge1000,283,0.051300063729286194,0.18209993839263916,1.0,1.0
scene0219_02-scene0219_01,9,6,3591,large_ge1000,143,0.05765251815319061,0.18209993839263916,1.0,1.0
scene0219_02-scene0219_01,13,17,718,medium_100_999,21,0.11183467507362366,0.10423916578292847,1.0,1.0
scene0219_02-scene0219_01,14,4,863,medium_100_999,27,0.18846340477466583,0.32799917459487915,1.0,1.0
scene0219_02-scene0219_01,18,8,521,medium_100_999,2,0.0037841987796127796,0.21425622701644897,1.0,1.0
scene0219_02-scene0219_01,19,10,6067,large_ge1000,275,0.26283425092697144,0.157787024974823,1.0,1.0
scene0219_02-scene0219_01,20,0,1376,large_ge1000,50,0.056543320417404175,0.10423916578292847,1.0,1.0
scene0219_02-scene0219_01,28,5,1010,large_ge1000,34,0.008807743899524212,0.21425622701644897,1.0,1.0
scene0219_03-scene0219_04,7,0,17813,large_ge1000,676,0.058603428304195404,0.34135663509368896,1.0,1.0
scene0219_03-scene0219_04,8,11,7517,large_ge1000,347,0.034794241189956665,0.0724528431892395,1.0,1.0
scene0219_03-scene0219_04,9,6,6079,large_ge1000,310,0.039467860013246536,0.0724528431892395,1.0,1.0
scene0219_03-scene0219_04,13,17,1852,large_ge1000,85,0.14799122512340546,0.15521502494812012,1.0,1.0
scene0219_03-scene0219_04,14,4,918,medium_100_999,35,0.018975919112563133,0.46274739503860474,1.0,1.0
scene0219_03-scene0219_04,16,2,1709,large_ge1000,153,0.017234083265066147,0.46274739503860474,1.0,1.0
scene0219_03-scene0219_04,18,8,538,medium_100_999,5,0.020898116752505302,0.19438087940216064,1.0,1.0
scene0219_03-scene0219_04,19,10,5782,large_ge1000,263,0.19645753502845764,0.10848009586334229,1.0,1.0
scene0219_03-scene0219_04,20,0,1746,large_ge1000,74,0.03399091213941574,0.10848009586334229,1.0,1.0
scene0219_03-scene0219_04,28,5,2593,large_ge1000,55,0.009083442389965057,0.19438087940216064,0.9999999403953552,0.9999999403953552
scene0219_04-scene0219_00,7,0,17292,large_ge1000,646,0.0955895483493805,0.3184068202972412,1.0,1.0
scene0219_04-scene0219_00,8,11,7688,large_ge1000,371,0.053960926830768585,0.06920814514160156,1.0,1.0
scene0219_04-scene0219_00,9,6,5876,large_ge1000,342,0.05709647014737129,0.06920814514160156,1.0,1.0
scene0219_04-scene0219_00,13,17,1474,large_ge1000,67,0.15189506113529205,0.16611921787261963,1.0,1.0
scene0219_04-scene0219_00,14,4,925,medium_100_999,39,0.013379175215959549,0.4600708484649658,1.0,1.0
scene0219_04-scene0219_00,16,2,1694,large_ge1000,147,0.015508254058659077,0.4600708484649658,1.0,1.0
scene0219_04-scene0219_00,18,8,549,medium_100_999,4,0.012406221590936184,0.21384495496749878,1.0,1.0
scene0219_04-scene0219_00,19,10,6007,large_ge1000,281,0.25047191977500916,0.10990655422210693,1.0,1.0
scene0219_04-scene0219_00,20,0,1326,large_ge1000,44,0.02027270756661892,0.10990655422210693,1.0,1.0
scene0219_04-scene0219_00,28,5,3058,large_ge1000,38,0.05098824203014374,0.21384495496749878,1.0,1.0
scene0249_00-scene0249_03,4,8,300,medium_100_999,4,0.007447221782058477,0.089408278465271,1.0,1.0
scene0249_00-scene0249_03,5,8,312,medium_100_999,6,0.0021135949064046144,0.089408278465271,1.0,1.0
scene0249_00-scene0249_03,14,3,4320,large_ge1000,190,0.03151490539312363,0.3260250687599182,1.0,1.0
scene0249_00-scene0249_03,15,2,1219,large_ge1000,64,0.016579829156398773,0.34319740533828735,1.0,1.0
scene0249_00-scene0249_03,16,2,1559,large_ge1000,78,0.02025761269032955,0.38647764921188354,1.0,1.0
scene0249_00-scene0249_03,17,4,1592,large_ge1000,76,0.03923314809799194,0.3561255931854248,1.0,1.0
scene0249_00-scene0249_03,18,4,1784,large_ge1000,253,0.007186423521488905,0.3260250687599182,1.0,1.0
scene0249_01-scene0249_02,4,8,703,medium_100_999,19,0.016092680394649506,0.463304340839386,1.0,1.0
scene0249_01-scene0249_02,14,3,4687,large_ge1000,414,0.09219972789287567,0.38519006967544556,1.0,1.0
scene0249_01-scene0249_02,15,2,1221,large_ge1000,58,0.19831949472427368,0.29443496465682983,1.0,1.0
scene0249_01-scene0249_02,16,2,1093,large_ge1000,73,0.16926434636116028,0.2580665946006775,1.0,1.0
scene0249_01-scene0249_02,17,4,966,medium_100_999,50,0.4971240758895874,0.463304340839386,1.0,1.0
scene0249_01-scene0249_02,18,4,2275,large_ge1000,237,0.029895775020122528,0.2580665946006775,0.9999999403953552,0.9999999403953552
scene0249_02-scene0249_00,4,8,488,medium_100_999,14,0.008033103309571743,0.10549402236938477,1.0,1.0
scene0249_02-scene0249_00,5,8,316,medium_100_999,6,0.003263138933107257,0.10549402236938477,1.0,1.0
scene0249_02-scene0249_00,14,3,4024,large_ge1000,301,0.08555369824171066,0.23773103952407837,1.0,1.0
scene0249_02-scene0249_00,15,2,1060,large_ge1000,48,0.08993113040924072,0.23773103952407837,1.0,1.0
scene0249_02-scene0249_00,16,2,1112,large_ge1000,88,0.26220986247062683,0.1949571967124939,1.0,1.0
scene0249_02-scene0249_00,17,4,1782,large_ge1000,97,0.4217917025089264,0.33290791511535645,0.9999999403953552,0.9999999403953552
scene0249_02-scene0249_00,18,4,2422,large_ge1000,301,0.04197121039032936,0.1949571967124939,1.0,1.0
scene0249_03-scene0249_01,4,8,520,medium_100_999,10,0.014023697935044765,0.3628239631652832,1.0,1.0
scene0249_03-scene0249_01,14,3,5019,large_ge1000,306,0.11875271052122116,0.43603241443634033,1.0,1.0
scene0249_03-scene0249_01,15,2,1367,large_ge1000,73,0.011479836888611317,0.4917866587638855,1.0,1.0
scene0249_03-scene0249_01,16,2,1521,large_ge1000,62,0.01625102385878563,0.40445083379745483,1.0,1.0
scene0249_03-scene0249_01,17,4,752,medium_100_999,27,0.029850760474801064,0.2805550694465637,1.0,1.0
scene0249_03-scene0249_01,18,4,1632,large_ge1000,193,0.002722201170399785,0.2805550694465637,1.0,1.0
scene0259_00-scene0259_02,6,4,1248,large_ge1000,76,0.14929775893688202,0.36119717359542847,1.0,1.0
scene0259_00-scene0259_02,7,3,2844,large_ge1000,93,0.013286209665238857,0.36119717359542847,1.0,1.0
scene0259_00-scene0259_02,8,2,2122,large_ge1000,56,0.010111707262694836,0.4133843779563904,1.0,1.0
scene0259_00-scene0259_02,9,2,1856,large_ge1000,72,0.021364081650972366,0.3692290782928467,1.0,1.0
scene0259_01-scene0259_00,6,4,783,medium_100_999,54,0.1558895856142044,0.3177102208137512,1.0,1.0
scene0259_01-scene0259_00,7,3,1935,large_ge1000,90,0.4915924072265625,0.2623403072357178,1.0,1.0
scene0259_01-scene0259_00,8,2,2735,large_ge1000,181,0.03217142075300217,0.2623403072357178,1.0,1.0
scene0259_01-scene0259_00,9,2,1078,large_ge1000,40,0.0029359054751694202,0.3469089865684509,1.0,1.0
scene0259_02-scene0259_01,6,4,474,medium_100_999,21,0.009616559371352196,0.13173389434814453,1.0,1.0
scene0259_02-scene0259_01,7,3,1848,large_ge1000,97,0.49890655279159546,0.13173389434814453,0.9999999403953552,0.9999999403953552
scene0259_02-scene0259_01,8,2,2283,large_ge1000,164,0.04617636278271675,0.29261744022369385,0.9999999403953552,0.9999999403953552
scene0259_02-scene0259_01,9,2,774,medium_100_999,33,0.001735574216581881,0.3845212459564209,1.0,1.0
scene0269_00-scene0269_02,4,3,6047,large_ge1000,370,0.027394171804189682,0.23639333248138428,1.0,1.0
scene0269_00-scene0269_02,5,11,1463,large_ge1000,42,0.002170815132558346,0.16844308376312256,1.0,1.0
scene0269_00-scene0269_02,6,6,3307,large_ge1000,178,0.03602990135550499,0.16844308376312256,1.0,1.0
scene0269_00-scene0269_02,8,17,1048,large_ge1000,25,0.02054154872894287,0.23639333248138428,1.0,1.0
scene0269_00-scene0269_02,9,17,2528,large_ge1000,149,0.008307256735861301,0.2618311047554016,1.0,1.0
scene0269_01-scene0269_03,4,3,5036,large_ge1000,275,0.033633723855018616,0.20825481414794922,1.0,1.0
scene0269_01-scene0269_03,5,11,1976,large_ge1000,83,0.005987031385302544,0.18735063076019287,0.9999999403953552,0.9999999403953552
scene0269_01-scene0269_03,6,6,2808,large_ge1000,153,0.05904233828186989,0.18735063076019287,1.0,1.0
scene0269_01-scene0269_03,8,17,995,medium_100_999,31,0.022762728855013847,0.20825481414794922,1.0,1.0
scene0269_01-scene0269_03,9,17,2203,large_ge1000,124,0.0059768990613520145,0.21584481000900269,1.0,1.0
scene0269_02-scene0269_01,4,3,5831,large_ge1000,316,0.03251299634575844,0.20858532190322876,1.0,1.0
scene0269_02-scene0269_01,5,11,1651,large_ge1000,63,0.008090588264167309,0.193450927734375,1.0,1.0
scene0269_02-scene0269_01,6,6,3533,large_ge1000,176,0.05365246161818504,0.193450927734375,1.0,1.0
scene0269_02-scene0269_01,8,17,1038,large_ge1000,34,0.02293962799012661,0.20858532190322876,1.0,1.0
scene0269_02-scene0269_01,9,17,2126,large_ge1000,116,0.006725466810166836,0.26642072200775146,1.0,1.0
scene0269_03-scene0269_00,4,3,5335,large_ge1000,339,0.023206152021884918,0.19545775651931763,1.0,1.0
scene0269_03-scene0269_00,5,11,1805,large_ge1000,60,0.0043475935235619545,0.16209566593170166,1.0,1.0
scene0269_03-scene0269_00,6,6,2572,large_ge1000,154,0.027499662712216377,0.16209566593170166,1.0,1.0
scene0269_03-scene0269_00,8,17,983,medium_100_999,23,0.016088612377643585,0.19545775651931763,1.0,1.0
scene0269_03-scene0269_00,9,17,2601,large_ge1000,161,0.006686707027256489,0.2870721220970154,1.0,1.0
scene0279_00-scene0279_01,3,8,593,medium_100_999,11,0.12658748030662537,0.04478907585144043,1.0,1.0
scene0279_00-scene0279_01,4,8,1014,large_ge1000,59,0.20140589773654938,0.07507950067520142,1.0,1.0
scene0279_00-scene0279_01,5,8,177,medium_100_999,3,0.021313345059752464,0.2211553454399109,1.0,1.0
scene0279_00-scene0279_01,6,8,77,small_lt100,5,0.005834647919982672,0.31968098878860474,1.0,1.0
scene0279_00-scene0279_01,8,0,10437,large_ge1000,363,0.14740431308746338,0.45637285709381104,1.0,1.0
scene0279_00-scene0279_01,11,8,350,medium_100_999,5,0.09344007819890976,0.04981684684753418,1.0,1.0
scene0279_00-scene0279_01,12,8,374,medium_100_999,9,0.048149753361940384,0.04478907585144043,1.0,1.0
scene0279_00-scene0279_01,13,8,344,medium_100_999,6,0.03231889009475708,0.10227274894714355,1.0,1.0
scene0279_00-scene0279_01,14,8,275,medium_100_999,5,0.04979050159454346,0.07507950067520142,1.0,1.0
scene0279_00-scene0279_01,15,8,142,medium_100_999,3,0.04515063017606735,0.045693814754486084,1.0,1.0
scene0279_00-scene0279_01,16,8,49,small_lt100,2,0.0614243745803833,0.045693814754486084,1.0,1.0
scene0279_00-scene0279_01,17,3,6007,large_ge1000,153,0.14956408739089966,0.37268543243408203,1.0,1.0
scene0279_00-scene0279_01,18,4,888,medium_100_999,54,0.043881744146347046,0.008086860179901123,1.0,1.0
scene0279_00-scene0279_01,19,4,430,medium_100_999,20,0.05049779638648033,0.008086860179901123,1.0,1.0
scene0279_01-scene0279_00,3,8,592,medium_100_999,11,0.08077225834131241,0.03213542699813843,1.0,1.0
scene0279_01-scene0279_00,4,8,1015,large_ge1000,61,0.1776096373796463,0.07587498426437378,0.9999999403953552,0.9999999403953552
scene0279_01-scene0279_00,5,8,177,medium_100_999,3,0.0383046492934227,0.3017200231552124,1.0,1.0
scene0279_01-scene0279_00,6,8,78,small_lt100,5,0.0074942647479474545,0.42516088485717773,1.0,1.0
scene0279_01-scene0279_00,8,0,10449,large_ge1000,362,0.17058242857456207,0.46484601497650146,1.0,1.0
scene0279_01-scene0279_00,11,8,350,medium_100_999,5,0.0541340708732605,0.07819020748138428,1.0,1.0
scene0279_01-scene0279_00,12,8,372,medium_100_999,9,0.023690709844231606,0.03213542699813843,1.0,1.0
scene0279_01-scene0279_00,13,8,344,medium_100_999,6,0.030299942940473557,0.11438071727752686,1.0,1.0
scene0279_01-scene0279_00,14,8,275,medium_100_999,5,0.011065198108553886,0.05280005931854248,1.0,1.0
scene0279_01-scene0279_00,15,8,142,medium_100_999,3,0.02452005445957184,0.04470545053482056,1.0,1.0
scene0279_01-scene0279_00,16,8,48,small_lt100,2,0.026551220566034317,0.04470545053482056,1.0,1.0
scene0279_01-scene0279_00,17,3,6007,large_ge1000,154,0.14220336079597473,0.37935906648635864,1.0,1.0
scene0279_01-scene0279_00,18,4,888,medium_100_999,56,0.038709044456481934,0.005574703216552734,1.0,1.0
scene0279_01-scene0279_00,19,4,429,medium_100_999,19,0.027475113049149513,0.005574703216552734,1.0,1.0
scene0289_00-scene0289_02,2,4,3446,large_ge1000,183,0.10504838079214096,0.06056475639343262,1.0,1.0
scene0289_00-scene0289_02,3,2,1172,large_ge1000,91,0.1589232087135315,0.20459258556365967,1.0,1.0
scene0289_00-scene0289_02,4,2,1393,large_ge1000,102,0.037473924458026886,0.1115066409111023,1.0,1.0
scene0289_00-scene0289_02,5,2,979,medium_100_999,78,0.221872016787529,0.07788252830505371,1.0,1.0
scene0289_00-scene0289_02,6,2,810,medium_100_999,47,0.015069548971951008,0.06056475639343262,0.9999999403953552,0.9999999403953552
scene0289_00-scene0289_02,8,5,6260,large_ge1000,388,0.0025013736449182034,0.43130171298980713,0.9999999403953552,0.9999999403953552
scene0289_00-scene0289_02,12,0,9013,large_ge1000,420,0.008231256157159805,0.1988295316696167,1.0,1.0
scene0289_00-scene0289_02,13,11,5501,large_ge1000,103,0.12124674022197723,0.17201447486877441,1.0,1.0
scene0289_00-scene0289_02,15,0,10779,large_ge1000,479,0.06957010179758072,0.10179007053375244,1.0,1.0
scene0289_00-scene0289_02,17,9,2322,large_ge1000,68,0.21029411256313324,0.11276847124099731,1.0,1.0
scene0289_00-scene0289_02,18,0,10022,large_ge1000,292,0.19666177034378052,0.10179007053375244,1.0,1.0
scene0289_00-scene0289_02,19,15,367,medium_100_999,11,0.006566151045262814,0.0002969503402709961,1.0,1.0
scene0289_00-scene0289_02,20,15,386,medium_100_999,13,0.011799176223576069,0.0002969503402709961,1.0,1.0
scene0289_00-scene0289_02,27,6,2450,large_ge1000,54,0.07707567512989044,0.17201447486877441,1.0,1.0
scene0289_00-scene0289_02,30,2,1153,large_ge1000,69,0.025361763313412666,0.06236624717712402,1.0,1.0
scene0289_00-scene0289_02,31,2,1293,large_ge1000,74,0.04137595742940903,0.06260830163955688,1.0,1.0
scene0289_00-scene0289_02,32,0,704,medium_100_999,26,0.010243737138807774,0.11276847124099731,1.0,1.0
scene0289_00-scene0289_02,35,17,762,medium_100_999,16,0.02845844440162182,0.2110653519630432,1.0,1.0
scene0289_00-scene0289_02,36,17,2462,large_ge1000,111,0.00982363149523735,0.1988295316696167,1.0,1.0
scene0289_00-scene0289_02,38,8,120,medium_100_999,2,0.008371955715119839,0.04502463340759277,1.0,1.0
scene0289_00-scene0289_02,39,8,116,medium_100_999,7,0.020785031840205193,0.04502463340759277,1.0,1.0
scene0289_00-scene0289_02,41,8,61,small_lt100,2,0.002082954393699765,0.04753333330154419,1.0,1.0
scene0289_00-scene0289_02,42,8,52,small_lt100,2,0.018372688442468643,0.04753333330154419,1.0,1.0
scene0289_01-scene0289_00,2,4,2940,large_ge1000,130,0.07402876019477844,0.1300143599510193,1.0,1.0
scene0289_01-scene0289_00,3,2,967,medium_100_999,87,0.04202234745025635,0.21614009141921997,1.0,1.0
scene0289_01-scene0289_00,4,2,1262,large_ge1000,99,0.09476915746927261,0.08246999979019165,1.0,1.0
scene0289_01-scene0289_00,5,2,637,medium_100_999,44,0.05392149090766907,0.05227065086364746,1.0,1.0
scene0289_01-scene0289_00,6,2,1396,large_ge1000,100,0.08709642291069031,0.0537412166595459,1.0,1.0
scene0289_01-scene0289_00,8,5,3926,large_ge1000,193,0.047400444746017456,0.16596418619155884,1.0,1.0
scene0289_01-scene0289_00,12,0,7286,large_ge1000,331,0.021896352991461754,0.2068219780921936,1.0,1.0
scene0289_01-scene0289_00,13,11,3699,large_ge1000,95,0.12185207009315491,0.09417444467544556,1.0,1.0
scene0289_01-scene0289_00,15,0,9016,large_ge1000,384,0.08038993924856186,0.053604304790496826,1.0,1.0
scene0289_01-scene0289_00,17,9,2287,large_ge1000,42,0.15735343098640442,0.13603895902633667,1.0,1.0
scene0289_01-scene0289_00,18,0,8361,large_ge1000,197,0.21801066398620605,0.053604304790496826,1.0,1.0
scene0289_01-scene0289_00,19,15,382,medium_100_999,12,0.0048369914293289185,0.0003007650375366211,1.0,1.0
scene0289_01-scene0289_00,20,15,298,medium_100_999,13,0.012446669861674309,0.0003007650375366211,1.0,1.0
scene0289_01-scene0289_00,27,6,4363,large_ge1000,211,0.07949551194906235,0.1867583990097046,1.0,1.0
scene0289_01-scene0289_00,30,2,1245,large_ge1000,71,0.03158099576830864,0.05227065086364746,1.0,1.0
scene0289_01-scene0289_00,31,2,1377,large_ge1000,72,0.03961345925927162,0.07863354682922363,1.0,1.0
scene0289_01-scene0289_00,32,0,846,medium_100_999,24,0.053572844713926315,0.2068219780921936,1.0,1.0
scene0289_01-scene0289_00,35,17,639,medium_100_999,16,0.029356297105550766,0.17680752277374268,1.0,1.0
scene0289_01-scene0289_00,36,17,2267,large_ge1000,81,0.013748345896601677,0.17680752277374268,1.0,1.0
scene0289_01-scene0289_00,38,8,106,medium_100_999,2,0.015032718889415264,0.32337355613708496,1.0,1.0
scene0289_01-scene0289_00,39,8,126,medium_100_999,8,0.1300273835659027,0.24422705173492432,1.0,1.0
scene0289_01-scene0289_00,41,8,36,small_lt100,1,0.0,0.033672869205474854,1.0,1.0
scene0289_01-scene0289_00,42,8,71,small_lt100,2,0.014484593644738197,0.033672869205474854,1.0,1.0
scene0289_01-scene0289_00,74,6,3377,large_ge1000,209,0.01969984360039234,0.09417444467544556,0.9999999403953552,0.9999999403953552
scene0289_02-scene0289_01,2,4,3373,large_ge1000,194,0.12459421902894974,0.11326438188552856,0.9999999403953552,0.9999999403953552
scene0289_02-scene0289_01,3,2,582,medium_100_999,48,0.2034694254398346,0.1447436809539795,1.0,1.0
scene0289_02-scene0289_01,4,2,1229,large_ge1000,98,0.14940869808197021,0.11326438188552856,1.0,1.0
scene0289_02-scene0289_01,5,2,676,medium_100_999,46,0.0373920202255249,0.1504150629043579,1.0,1.0
scene0289_02-scene0289_01,6,2,1064,large_ge1000,82,0.0402788408100605,0.04555463790893555,0.9999999403953552,0.9999999403953552
scene0289_02-scene0289_01,8,5,5615,large_ge1000,342,0.030455829575657845,0.15602076053619385,1.0,1.0
scene0289_02-scene0289_01,12,0,6939,large_ge1000,309,0.012813861481845379,0.21446120738983154,1.0,1.0
scene0289_02-scene0289_01,13,11,3020,large_ge1000,58,0.10256102681159973,0.02433466911315918,1.0,1.0
