reference_id,sequence_id,prefix_T,record_type,file_name,num_queries,foreground_query_fraction,background_query_fraction,gt_instance_count,gt_instance_coverage,query_content_norm_mean,query_content_norm_max,query_content_zero_fraction,gt_instance_id,gt_label,size_points,size_bin,query_count,covered_by_fps_query
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,1,scene_summary,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T1,100,0.36000001430511475,0.6399999856948853,4,1.0,0.0,0.0,1.0,,,,,,
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,1,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T1,,,,,,,,,5,10,2898,large_ge1000,26,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,1,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T1,,,,,,,,,8,2,172,medium_100_999,2,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,1,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T1,,,,,,,,,9,2,517,medium_100_999,4,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,1,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T1,,,,,,,,,13,17,418,medium_100_999,4,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,2,scene_summary,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T2,100,0.3199999928474426,0.6800000071525574,5,0.800000011920929,0.0,0.0,1.0,,,,,,
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,2,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T2,,,,,,,,,5,10,4651,large_ge1000,19,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,2,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T2,,,,,,,,,7,2,298,medium_100_999,1,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,2,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T2,,,,,,,,,8,2,421,medium_100_999,0,False
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,2,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T2,,,,,,,,,9,2,1317,large_ge1000,9,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,2,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T2,,,,,,,,,13,17,778,medium_100_999,3,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,3,scene_summary,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T3,100,0.27000001072883606,0.7300000190734863,5,0.800000011920929,0.0,0.0,1.0,,,,,,
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,3,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T3,,,,,,,,,5,10,6670,large_ge1000,18,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,3,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T3,,,,,,,,,7,2,280,medium_100_999,0,False
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,3,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T3,,,,,,,,,8,2,550,medium_100_999,2,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,3,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T3,,,,,,,,,9,2,2044,large_ge1000,4,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,3,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T3,,,,,,,,,13,17,1278,large_ge1000,3,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,scene_summary,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,100,0.3799999952316284,0.6200000047683716,5,0.800000011920929,0.0,0.0,1.0,,,,,,
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,,,,,,,,,5,10,9222,large_ge1000,27,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,,,,,,,,,7,2,293,medium_100_999,0,False
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,,,,,,,,,8,2,959,medium_100_999,2,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,,,,,,,,,9,2,2919,large_ge1000,6,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,,,,,,,,,13,17,1952,large_ge1000,3,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,scene_summary,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,100,0.27000001072883606,0.7300000190734863,5,1.0,0.0,0.0,1.0,,,,,,
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,,,,,,,,,5,10,11709,large_ge1000,17,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,,,,,,,,,7,2,300,medium_100_999,1,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,,,,,,,,,8,2,949,medium_100_999,1,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,,,,,,,,,9,2,3394,large_ge1000,7,True
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,gt_instance,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,,,,,,,,,13,17,2324,large_ge1000,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,scene_summary,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,100,0.3199999928474426,0.6800000071525574,14,0.7142857313156128,0.0,0.0,1.0,,,,,,
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,12,17,609,medium_100_999,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,13,17,404,medium_100_999,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,15,6,7018,large_ge1000,14,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,16,11,58,small_lt100,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,17,4,759,medium_100_999,3,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,18,4,806,medium_100_999,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,20,17,601,medium_100_999,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,21,0,546,medium_100_999,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,22,2,390,medium_100_999,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,23,2,980,medium_100_999,4,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,28,17,531,medium_100_999,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,31,2,674,medium_100_999,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,49,17,149,medium_100_999,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,1,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T1,,,,,,,,,54,17,2,small_lt100,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,scene_summary,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,100,0.3100000023841858,0.6899999976158142,17,0.529411792755127,0.0,0.0,1.0,,,,,,
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,6,5,1316,large_ge1000,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,12,17,1209,large_ge1000,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,13,17,1319,large_ge1000,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,15,6,14480,large_ge1000,12,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,16,11,462,medium_100_999,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,17,4,1845,large_ge1000,4,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,18,4,1654,large_ge1000,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,20,17,1049,large_ge1000,3,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,21,0,2607,large_ge1000,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,22,2,954,medium_100_999,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,23,2,1556,large_ge1000,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,24,4,1237,large_ge1000,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,25,2,1169,large_ge1000,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,28,17,972,medium_100_999,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,31,2,1486,large_ge1000,4,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,49,17,256,medium_100_999,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,2,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T2,,,,,,,,,54,17,514,medium_100_999,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,scene_summary,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,100,0.4099999964237213,0.5899999737739563,17,0.8235294222831726,0.0,0.0,1.0,,,,,,
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,6,5,3095,large_ge1000,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,12,17,1706,large_ge1000,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,13,17,1945,large_ge1000,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,15,6,27021,large_ge1000,12,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,16,11,930,medium_100_999,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,17,4,3282,large_ge1000,3,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,18,4,2842,large_ge1000,3,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,20,17,1476,large_ge1000,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,21,0,4570,large_ge1000,8,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,22,2,2068,large_ge1000,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,23,2,2471,large_ge1000,3,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,24,4,2646,large_ge1000,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,25,2,2097,large_ge1000,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,28,17,1699,large_ge1000,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,31,2,2516,large_ge1000,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,49,17,392,medium_100_999,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,3,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T3,,,,,,,,,54,17,1290,large_ge1000,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,4,scene_summary,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T4,100,0.36000001430511475,0.6399999856948853,17,0.7647058963775635,0.0,0.0,1.0,,,,,,
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,4,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T4,,,,,,,,,6,5,3250,large_ge1000,1,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,4,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T4,,,,,,,,,12,17,2232,large_ge1000,2,True
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,4,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T4,,,,,,,,,13,17,2308,large_ge1000,0,False
0f2f2711-b736-2f71-8c6a-245a9d820a8c,scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03,4,gt_instance,0f2f2711-b736-2f71-8c6a-245a9d820a8c/scene0066_04-scene0066_01-scene0066_00-scene0066_02-scene0066_03/T4,,,,,,,,,15,6,37018,large_ge1000,11,True
