reference_id,sequence_id,prefix_T,file_name,decoder_prediction_layer,query_id,gt_instance_id,match_iou,gt_point_count,allowed_gt_fraction,masked_gt_fraction,post_sample_all_masked_reset_count,post_sample_query_count,post_sample_reset_fraction
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,5,2,13,0.9560927748680115,1952,0.992827868852459,0.0071721311475410054,18,100,0.18
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,5,20,9,0.9082140922546387,2919,1.0,0.0,18,100,0.18
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,5,55,5,0.8665425181388855,9222,0.9082628497072218,0.09173715029277818,18,100,0.18
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,5,59,7,0.9965986609458923,293,1.0,0.0,18,100,0.18
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,5,67,8,0.7826871275901794,959,0.9051094890510949,0.0948905109489051,18,100,0.18
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,6,3,7,0.9965986609458923,293,1.0,0.0,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,6,13,13,0.967548668384552,1952,0.992827868852459,0.0071721311475410054,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,6,20,9,0.9087795615196228,2919,1.0,0.0,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,6,55,5,0.8849872946739197,9222,0.9428540446757753,0.05714595532422473,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,6,67,8,0.7097415328025818,959,0.7445255474452555,0.25547445255474455,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,7,3,7,0.9965986609458923,293,1.0,0.0,11,100,0.11
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,7,10,13,0.977800190448761,1952,0.992827868852459,0.0071721311475410054,11,100,0.11
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,7,20,9,0.9281399250030518,2919,1.0,0.0,11,100,0.11
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,7,55,5,0.873508095741272,9222,0.9285404467577532,0.07145955324224684,11,100,0.11
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,7,67,8,0.5204081535339355,959,0.5849843587069864,0.4150156412930136,11,100,0.11
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,8,3,7,0.9897959232330322,293,0.9931740614334471,0.0068259385665528916,19,100,0.19
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,8,20,9,0.9082140922546387,2919,1.0,0.0,19,100,0.19
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,8,25,8,0.8010899424552917,959,0.9197080291970803,0.08029197080291972,19,100,0.19
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,8,55,5,0.8770784735679626,9222,0.9323357189329864,0.06766428106701361,19,100,0.19
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,8,70,13,0.977800190448761,1952,0.992827868852459,0.0071721311475410054,19,100,0.19
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,9,16,8,0.47348836064338684,959,0.5307612095933264,0.4692387904066736,17,100,0.17
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,9,20,9,0.9281399250030518,2919,1.0,0.0,17,100,0.17
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,9,55,5,0.8634492754936218,9222,0.909889394925179,0.09011060507482105,17,100,0.17
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,9,59,7,0.9965986609458923,293,1.0,0.0,17,100,0.17
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,9,70,13,0.977800190448761,1952,0.992827868852459,0.0071721311475410054,17,100,0.17
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,10,10,13,0.9797775745391846,1952,0.992827868852459,0.0071721311475410054,10,100,0.1
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,10,16,8,0.4631873369216919,959,0.5182481751824818,0.4817518248175182,10,100,0.1
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,10,20,9,0.9281399250030518,2919,1.0,0.0,10,100,0.1
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,10,55,5,0.8854379057884216,9222,0.9428540446757753,0.05714595532422473,10,100,0.1
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,10,59,7,0.9965986609458923,293,1.0,0.0,10,100,0.1
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,11,11,13,0.9768145084381104,1952,0.992827868852459,0.0071721311475410054,7,100,0.07
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,11,20,9,0.9281399250030518,2919,1.0,0.0,7,100,0.07
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,11,55,5,0.8685096502304077,9222,0.9232270657124269,0.07677293428757315,7,100,0.07
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,11,59,7,0.9965986609458923,293,1.0,0.0,7,100,0.07
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,4,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T4,11,67,8,0.5554519891738892,959,0.62148070907195,0.37851929092805003,7,100,0.07
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,0,0,5,0.07544741779565811,11709,0.11017166282346913,0.8898283371765309,0,100,0.0
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,0,1,7,0.03900550678372383,300,0.8733333333333333,0.1266666666666667,0,100,0.0
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,0,2,8,0.09755395352840424,949,0.7144362486828241,0.28556375131717593,0,100,0.0
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,0,3,9,0.40272942185401917,3394,0.8520919269298762,0.14790807307012377,0,100,0.0
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,0,4,13,0.20344874262809753,2324,0.6549053356282272,0.34509466437177283,0,100,0.0
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,1,14,7,0.8948948979377747,300,0.9933333333333333,0.00666666666666671,42,100,0.42
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,1,25,5,0.8834455609321594,11709,0.9302246135451362,0.06977538645486381,42,100,0.42
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,1,46,9,0.7790940999984741,3394,0.9882144961697112,0.011785503830288757,42,100,0.42
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,1,59,13,0.9346296787261963,2324,0.9720309810671256,0.0279690189328744,42,100,0.42
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,1,70,8,0.777685284614563,949,0.9841938883034773,0.015806111696522684,42,100,0.42
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,2,7,5,0.882655143737793,11709,0.924417115039713,0.07558288496028698,22,100,0.22
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,2,29,13,0.935457170009613,2324,0.9728915662650602,0.027108433734939763,22,100,0.22
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,2,46,9,0.8987951874732971,3394,0.9890984089569829,0.010901591043017134,22,100,0.22
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,2,55,7,0.9933333396911621,300,0.9933333333333333,0.00666666666666671,22,100,0.22
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,2,70,8,0.7915254235267639,949,0.9841938883034773,0.015806111696522684,22,100,0.22
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,3,10,13,0.9346296787261963,2324,0.9720309810671256,0.0279690189328744,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,3,14,7,0.7602040767669678,300,0.9933333333333333,0.00666666666666671,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,3,45,9,0.9163934588432312,3394,0.9882144961697112,0.011785503830288757,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,3,52,5,0.8847033977508545,11709,0.92467332820907,0.07532667179093,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,3,70,8,0.7593495845794678,949,0.9841938883034773,0.015806111696522684,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,4,5,8,0.8529680371284485,949,0.9841938883034773,0.015806111696522684,1,100,0.01
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,4,14,7,0.8033333420753479,300,0.8033333333333333,0.19666666666666666,1,100,0.01
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,4,17,13,0.935457170009613,2324,0.9728915662650602,0.027108433734939763,1,100,0.01
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,4,45,9,0.9009395837783813,3394,0.9888037713612257,0.011196228638774341,1,100,0.01
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,4,48,5,0.8673843741416931,11709,0.9082756853702281,0.09172431462977193,1,100,0.01
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,5,5,8,0.8339285850524902,949,0.9841938883034773,0.015806111696522684,3,100,0.03
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,5,10,13,0.9339116215705872,2324,0.9728915662650602,0.027108433734939763,3,100,0.03
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,5,45,9,0.9038926362991333,3394,0.9920447849145551,0.007955215085444944,3,100,0.03
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,5,48,5,0.8677049279212952,11709,0.9040908702707319,0.09590912972926813,3,100,0.03
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,5,55,7,0.8033333420753479,300,0.8033333333333333,0.19666666666666666,3,100,0.03
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,6,10,13,0.9346296787261963,2324,0.9720309810671256,0.0279690189328744,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,6,45,9,0.8969648480415344,3394,0.9926340601060696,0.007365939893930418,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,6,48,5,0.877669095993042,11709,0.9197198736015031,0.08028012639849691,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,6,55,7,0.7237237095832825,300,0.8033333333333333,0.19666666666666666,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,6,60,8,0.8354203701019287,949,0.9841938883034773,0.015806111696522684,9,100,0.09
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,7,0,8,0.8529680371284485,949,0.9841938883034773,0.015806111696522684,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,7,10,13,0.935457170009613,2324,0.9728915662650602,0.027108433734939763,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,7,31,7,0.6365688443183899,300,0.94,0.06000000000000005,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,7,45,9,0.9038926362991333,3394,0.9920447849145551,0.007955215085444944,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,7,48,5,0.8813531398773193,11709,0.921171748227859,0.07882825177214103,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,8,5,8,0.8529680371284485,949,0.9841938883034773,0.015806111696522684,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,8,10,13,0.9346296787261963,2324,0.9720309810671256,0.0279690189328744,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,8,14,7,0.8662790656089783,300,0.9933333333333333,0.00666666666666671,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,8,45,9,0.9009395837783813,3394,0.9888037713612257,0.011196228638774341,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,8,48,5,0.8782317638397217,11709,0.9196344692117174,0.08036553078828257,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,9,10,13,0.935457170009613,2324,0.9728915662650602,0.027108433734939763,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,9,14,7,0.7237237095832825,300,0.8033333333333333,0.19666666666666666,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,9,23,9,0.9106706380844116,3394,0.9882144961697112,0.011785503830288757,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,9,48,5,0.8639711737632751,11709,0.9015287385771629,0.09847126142283713,2,100,0.02
09582244-e2c2-2de1-956c-357092d949d1,scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02,5,09582244-e2c2-2de1-956c-357092d949d1/scene0007_04-scene0007_00-scene0007_01-scene0007_03-scene0007_02/T5,9,72,8,0.8361682891845703,949,0.9841938883034773,0.015806111696522684,2,100,0.02
